,Likes,Price,Pop_1E,MdAgeE,MnHHIncE,EA_LTHSGrE,EA_BchDHE,NtvE,Fb1E,categories_cat,GeoID_cat
726,0.0,3.0,47775,34.5,150899.0,1996,29042,34591,13184,10,92
727,0.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,3,92
728,346.0,3.0,47775,34.5,150899.0,1996,29042,34591,13184,0,92
729,0.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,1,92
730,7.0,2.0,26928,32.9,185239.0,309,16511,22204,4724,6,93
731,0.0,2.0,26928,32.9,185239.0,309,16511,22204,4724,0,93
732,0.0,1.0,98728,40.2,75438.0,16450,19862,41128,57600,5,129
733,2.0,1.0,98728,40.2,75438.0,16450,19862,41128,57600,3,129
734,1.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,8,129
735,7.0,3.0,98728,40.2,75438.0,16450,19862,41128,57600,7,129
736,0.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,6,129
737,5.0,1.0,98728,40.2,75438.0,16450,19862,41128,57600,5,129
738,0.0,1.0,98728,40.2,75438.0,16450,19862,41128,57600,3,129
739,3.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,7,129
740,8.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,7,129
741,3.0,1.0,43841,40.1,74166.0,6828,10446,17873,25968,3,154
742,0.0,2.0,42882,29.3,45094.0,8930,3244,29785,13097,4,63
743,0.0,1.0,43476,37.2,84052.0,5975,11326,19150,24326,5,135
744,0.0,2.0,43476,37.2,84052.0,5975,11326,19150,24326,8,135
745,0.0,1.0,53932,36.0,63445.0,10494,8364,19837,34095,0,152
746,0.0,1.0,23166,39.6,89377.0,1437,8023,13555,9611,3,151
747,89.0,2.0,23166,39.6,89377.0,1437,8023,13555,9611,7,151
748,8.0,2.0,23166,39.6,89377.0,1437,8023,13555,9611,5,151
749,0.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,6,156
750,0.0,1.0,74767,34.9,83094.0,8040,30392,43807,30960,8,156
751,11.0,2.0,48235,36.3,96276.0,4855,17667,30147,18088,4,158
752,5.0,2.0,26928,32.9,185239.0,309,16511,22204,4724,1,93
753,0.0,3.0,42529,32.0,118140.0,2298,22539,32303,10226,4,94
754,3.0,1.0,22032,36.9,145918.0,329,13340,17844,4188,3,107
755,29.0,1.0,33918,35.0,106996.0,2569,16455,24848,9070,4,32
756,13.0,2.0,33918,35.0,106996.0,2569,16455,24848,9070,3,32
757,1.0,1.0,33918,35.0,106996.0,2569,16455,24848,9070,3,32
758,388.0,2.0,33918,35.0,106996.0,2569,16455,24848,9070,4,32
759,104.0,1.0,33918,35.0,106996.0,2569,16455,24848,9070,8,32
760,64.0,2.0,33918,35.0,106996.0,2569,16455,24848,9070,1,32
761,8.0,2.0,33918,35.0,106996.0,2569,16455,24848,9070,4,32
762,2.0,1.0,33918,35.0,106996.0,2569,16455,24848,9070,3,32
763,0.0,2.0,33918,35.0,106996.0,2569,16455,24848,9070,9,32
764,0.0,2.0,69295,36.6,104067.0,7866,26343,37216,32079,4,132
765,55.0,1.0,69295,36.6,104067.0,7866,26343,37216,32079,0,132
766,2.0,1.0,69295,36.6,104067.0,7866,26343,37216,32079,4,132
767,23.0,2.0,69295,36.6,104067.0,7866,26343,37216,32079,6,132
768,182.0,1.0,69295,36.6,104067.0,7866,26343,37216,32079,1,132
769,25.0,2.0,69295,36.6,104067.0,7866,26343,37216,32079,1,132
770,11.0,2.0,66606,34.9,59194.0,10002,8606,40372,26234,10,71
771,0.0,1.0,66606,34.9,59194.0,10002,8606,40372,26234,3,71
772,2.0,1.0,60572,36.9,85858.0,9218,9717,31122,29450,6,146
773,0.0,2.0,60572,36.9,85858.0,9218,9717,31122,29450,9,146
774,0.0,2.0,60572,36.9,85858.0,9218,9717,31122,29450,1,146
775,0.0,2.0,60572,36.9,85858.0,9218,9717,31122,29450,8,146
776,8.0,3.0,65068,35.6,82325.0,11579,9680,28074,36994,7,147
777,0.0,2.0,65068,35.6,82325.0,11579,9680,28074,36994,8,147
778,24.0,4.0,31907,32.9,78051.0,3763,5219,23181,8726,4,163
779,0.0,1.0,23673,33.5,55639.0,3994,4841,14395,9278,3,83
780,3.0,1.0,53094,29.6,117882.0,3599,21186,36941,16153,3,84
781,4.0,2.0,23673,33.5,55639.0,3994,4841,14395,9278,7,83
782,5.0,1.0,23673,33.5,55639.0,3994,4841,14395,9278,3,83
783,14.0,2.0,53094,29.6,117882.0,3599,21186,36941,16153,5,84
784,50.0,2.0,53094,29.6,117882.0,3599,21186,36941,16153,1,84
785,399.0,3.0,53094,29.6,117882.0,3599,21186,36941,16153,0,84
786,65.0,2.0,53094,29.6,117882.0,3599,21186,36941,16153,4,84
787,0.0,1.0,53094,29.6,117882.0,3599,21186,36941,16153,8,84
788,0.0,1.0,41470,34.8,63787.0,6265,5737,28713,12757,3,117
789,1.0,1.0,56522,31.6,67475.0,8152,9502,39293,17229,3,118
790,502.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
791,105.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
792,2.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,10,96
793,13.0,1.0,42698,36.6,266241.0,3196,24433,30796,11902,3,96
794,23.0,1.0,42698,36.6,266241.0,3196,24433,30796,11902,3,96
795,24.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,3,96
796,202.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,1,98
797,173.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,1,96
798,137.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
799,185.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
800,47.0,1.0,42698,36.6,266241.0,3196,24433,30796,11902,1,96
801,10.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
802,0.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
803,1.0,1.0,35560,27.6,37407.0,7170,2104,26091,9469,3,44
804,0.0,3.0,35560,27.6,37407.0,7170,2104,26091,9469,3,44
805,3.0,2.0,29115,25.2,38077.0,5042,2262,19328,9787,4,47
806,5.0,2.0,29115,25.2,38077.0,5042,2262,19328,9787,4,47
807,0.0,1.0,29115,25.2,38077.0,5042,2262,19328,9787,3,47
808,57.0,3.0,73052,37.3,71900.0,13460,21160,39192,33860,0,104
809,45.0,2.0,73052,37.3,71900.0,13460,21160,39192,33860,5,104
810,62.0,2.0,73052,37.3,71900.0,13460,21160,39192,33860,8,104
811,0.0,2.0,73052,37.3,71900.0,13460,21160,39192,33860,6,104
812,119.0,2.0,73052,37.3,71900.0,13460,21160,39192,33860,6,104
813,6.0,2.0,73052,37.3,71900.0,13460,21160,39192,33860,3,104
814,5.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,7,105
815,0.0,2.0,73052,37.3,71900.0,13460,21160,39192,33860,9,104
816,4.0,3.0,73052,37.3,71900.0,13460,21160,39192,33860,0,104
817,14.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,7,105
818,0.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,9,105
819,8.0,3.0,93663,35.0,67649.0,21807,20711,48924,44739,7,105
820,1.0,1.0,93663,35.0,67649.0,21807,20711,48924,44739,3,105
821,36.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,1,105
822,7.0,3.0,93663,35.0,67649.0,21807,20711,48924,44739,7,105
823,8.0,4.0,29004,33.8,64606.0,4142,4543,19731,9273,4,66
824,176.0,3.0,28913,37.6,75205.0,3726,6602,20132,8781,6,73
825,11.0,2.0,29004,33.8,64606.0,4142,4543,19731,9273,7,66
826,1.0,1.0,28302,35.4,63935.0,4777,3954,17994,10308,3,76
827,4.0,1.0,28302,35.4,63935.0,4777,3954,17994,10308,3,76
828,36.0,1.0,28302,35.4,63935.0,4777,3954,17994,10308,8,76
829,1.0,1.0,28302,35.4,63935.0,4777,3954,17994,10308,3,76
830,2.0,3.0,28302,35.4,63935.0,4777,3954,17994,10308,4,76
831,0.0,2.0,54163,30.2,35589.0,13100,2700,39337,14826,9,67
832,0.0,2.0,42882,29.3,45094.0,8930,3244,29785,13097,4,63
833,0.0,1.0,54163,30.2,35589.0,13100,2700,39337,14826,3,67
834,34.0,3.0,43888,40.5,85576.0,8666,9265,22759,21129,6,9
835,139.0,2.0,79187,39.7,97326.0,7669,28313,52169,27018,6,10
836,2.0,2.0,43888,40.5,85576.0,8666,9265,22759,21129,0,9
837,9.0,2.0,33020,38.7,82098.0,4833,8031,15890,17130,8,6
838,14.0,3.0,33020,38.7,82098.0,4833,8031,15890,17130,6,6
839,0.0,2.0,43888,40.5,85576.0,8666,9265,22759,21129,3,9
840,4.0,1.0,54667,33.6,76037.0,13846,10073,31031,23636,8,11
841,0.0,2.0,79187,39.7,97326.0,7669,28313,52169,27018,6,10
842,4.0,1.0,79187,39.7,97326.0,7669,28313,52169,27018,3,10
843,45.0,2.0,79187,39.7,97326.0,7669,28313,52169,27018,0,10
844,13.0,2.0,79187,39.7,97326.0,7669,28313,52169,27018,9,10
845,7.0,2.0,79187,39.7,97326.0,7669,28313,52169,27018,8,10
846,24.0,1.0,79187,39.7,97326.0,7669,28313,52169,27018,1,10
847,3.0,3.0,79187,39.7,97326.0,7669,28313,52169,27018,6,10
848,1.0,2.0,79187,39.7,97326.0,7669,28313,52169,27018,0,10
849,7.0,3.0,24111,40.9,109827.0,1385,6336,19890,4221,6,161
850,0.0,1.0,35510,34.3,76511.0,4140,9845,20759,14751,3,18
851,37.0,2.0,66348,34.0,62320.0,22707,7790,28327,38021,1,13
852,213.0,2.0,50231,44.7,73597.0,8591,8913,20049,30182,1,144
853,27.0,2.0,50231,44.7,73597.0,8591,8913,20049,30182,1,144
854,42.0,2.0,45007,34.1,83996.0,4767,11106,23783,21224,1,4
855,1.0,1.0,40958,40.7,90492.0,3930,11728,20778,20180,3,20
856,22.0,2.0,26517,42.2,97199.0,2231,8565,12847,13670,7,113
857,1.0,1.0,53932,36.0,63445.0,10494,8364,19837,34095,3,152
858,0.0,1.0,53932,36.0,63445.0,10494,8364,19837,34095,3,152
859,28.0,3.0,65631,44.3,84027.0,7091,20248,32200,33431,6,1
860,51.0,2.0,28689,35.4,68024.0,2619,5077,14501,14188,2,41
861,51.0,1.0,106883,34.8,74156.0,12611,24921,61178,45705,2,19
862,82.0,2.0,69111,36.1,72416.0,6910,15340,39688,29423,5,24
863,2.0,1.0,42882,29.3,45094.0,8930,3244,29785,13097,3,63
864,0.0,1.0,27864,31.2,42083.0,6035,2403,18119,9745,3,62
865,1.0,1.0,77847,29.4,75825.0,9154,16680,62700,15147,3,31
866,1.0,1.0,32193,35.5,110463.0,3392,11947,24935,7258,3,28
867,17.0,2.0,38930,33.4,109468.0,2335,16773,31966,6964,1,29
868,0.0,1.0,38930,33.4,109468.0,2335,16773,31966,6964,3,29
869,295.0,3.0,32193,35.5,110463.0,3392,11947,24935,7258,6,28
870,111.0,3.0,38930,33.4,109468.0,2335,16773,31966,6964,4,29
871,450.0,2.0,32193,35.5,110463.0,3392,11947,24935,7258,0,28
872,0.0,1.0,53932,36.0,63445.0,10494,8364,19837,34095,2,152
873,10.0,2.0,53932,36.0,63445.0,10494,8364,19837,34095,4,152
874,1.0,3.0,53932,36.0,63445.0,10494,8364,19837,34095,7,152
875,24.0,2.0,53932,36.0,63445.0,10494,8364,19837,34095,5,152
876,1.0,1.0,43476,37.2,84052.0,5975,11326,19150,24326,3,135
877,33.0,2.0,53932,36.0,63445.0,10494,8364,19837,34095,7,152
878,0.0,2.0,53932,36.0,63445.0,10494,8364,19837,34095,9,152
879,1.0,2.0,90847,38.3,73256.0,18526,18582,40121,50726,10,7
880,1.0,2.0,65502,40.1,73042.0,11778,14577,27924,37578,6,8
881,0.0,1.0,57036,32.3,126056.0,5860,25475,42759,14277,3,30
882,0.0,2.0,72925,30.7,66570.0,12502,13571,53511,19414,2,34
883,0.0,1.0,109987,34.0,69419.0,13073,26755,77095,32892,3,25
884,179.0,2.0,109987,34.0,69419.0,13073,26755,77095,32892,2,25
885,454.0,1.0,109987,34.0,69419.0,13073,26755,77095,32892,7,25
886,4.0,1.0,109987,34.0,69419.0,13073,26755,77095,32892,3,25
887,4.0,2.0,40451,32.7,71827.0,3516,9514,25807,14644,2,26
888,32.0,1.0,69111,36.1,72416.0,6910,15340,39688,29423,6,24
889,0.0,1.0,54666,40.3,65997.0,5799,9246,26245,28421,3,42
890,5.0,1.0,52174,36.5,37269.0,8799,4100,37742,14432,3,35
891,59.0,2.0,106883,34.8,74156.0,12611,24921,61178,45705,0,19
892,2.0,2.0,57051,30.7,69755.0,11175,11548,36405,20646,4,33
893,1.0,2.0,57051,30.7,69755.0,11175,11548,36405,20646,3,33
894,7.0,2.0,72925,30.7,66570.0,12502,13571,53511,19414,3,34
895,7.0,1.0,75437,33.9,81047.0,9511,13827,41373,34064,3,122
896,16.0,1.0,57051,30.7,69755.0,11175,11548,36405,20646,3,33
897,5.0,2.0,75437,33.9,81047.0,9511,13827,41373,34064,9,122
898,0.0,2.0,75437,33.9,81047.0,9511,13827,41373,34064,9,122
899,0.0,1.0,57051,30.7,69755.0,11175,11548,36405,20646,8,33
900,2.0,1.0,75437,33.9,81047.0,9511,13827,41373,34064,3,122
901,0.0,1.0,75437,33.9,81047.0,9511,13827,41373,34064,3,122
902,24.0,1.0,74731,36.0,176550.0,3220,43249,62461,12270,3,15
903,32.0,2.0,74731,36.0,176550.0,3220,43249,62461,12270,7,15
904,53.0,3.0,74731,36.0,176550.0,3220,43249,62461,12270,2,15
905,93.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,0,156
906,1.0,1.0,28302,35.4,63935.0,4777,3954,17994,10308,1,76
907,1.0,2.0,30372,38.5,63544.0,4000,5763,21109,9263,8,72
908,3.0,1.0,30372,38.5,63544.0,4000,5763,21109,9263,3,72
909,0.0,1.0,57685,31.5,54033.0,11098,5270,32066,25619,4,46
910,0.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
911,0.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,1,89
912,24.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,1,89
913,149.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,3,89
914,337.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,8,89
915,235.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,1,89
916,142.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
917,37.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,1,89
918,165.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,4,89
919,359.0,1.0,49758,38.7,130078.0,2887,29051,33518,16240,1,89
920,33.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,6,89
921,47.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,6,89
922,149.0,4.0,49758,38.7,130078.0,2887,29051,33518,16240,10,89
923,278.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,0,89
924,66.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,8,89
925,32.0,4.0,49758,38.7,130078.0,2887,29051,33518,16240,4,89
926,70.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,8,89
927,61.0,4.0,49758,38.7,130078.0,2887,29051,33518,16240,6,89
928,159.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,1,89
929,0.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,8,89
930,27.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,7,89
931,1.0,1.0,54256,40.2,90916.0,6104,9162,28533,25723,3,134
932,0.0,1.0,81745,37.5,65330.0,14649,14977,27018,54727,5,130
933,37.0,2.0,81745,37.5,65330.0,14649,14977,27018,54727,1,130
934,0.0,1.0,24234,40.6,77369.0,4039,5374,8244,15990,3,143
935,0.0,2.0,81745,37.5,65330.0,14649,14977,27018,54727,3,130
936,0.0,1.0,81745,37.5,65330.0,14649,14977,27018,54727,10,130
937,83.0,2.0,81745,37.5,65330.0,14649,14977,27018,54727,1,130
938,0.0,1.0,43858,40.2,79562.0,5554,8742,25017,18841,1,77
939,2.0,1.0,43858,40.2,79562.0,5554,8742,25017,18841,3,77
940,0.0,1.0,96755,33.6,52601.0,11438,8981,65544,31211,1,36
941,4.0,1.0,82931,38.7,90789.0,15652,11285,37348,45583,2,148
942,1.0,1.0,82931,38.7,90789.0,15652,11285,37348,45583,7,148
943,0.0,2.0,82931,38.7,90789.0,15652,11285,37348,45583,3,148
944,1.0,1.0,33020,38.7,82098.0,4833,8031,15890,17130,3,6
945,6.0,2.0,90847,38.3,73256.0,18526,18582,40121,50726,1,7
946,8.0,2.0,90847,38.3,73256.0,18526,18582,40121,50726,3,7
947,5.0,2.0,90847,38.3,73256.0,18526,18582,40121,50726,3,7
948,55.0,2.0,81745,37.5,65330.0,14649,14977,27018,54727,7,130
949,116.0,1.0,24234,40.6,77369.0,4039,5374,8244,15990,1,143
950,24.0,2.0,81745,37.5,65330.0,14649,14977,27018,54727,1,130
951,30.0,4.0,81745,37.5,65330.0,14649,14977,27018,54727,1,130
952,3.0,1.0,43841,40.1,74166.0,6828,10446,17873,25968,3,154
953,65.0,2.0,36038,34.1,91339.0,5405,13048,26632,9406,7,39
954,3.0,1.0,36038,34.1,91339.0,5405,13048,26632,9406,3,39
955,174.0,3.0,57036,32.3,126056.0,5860,25475,42759,14277,6,30
956,42.0,2.0,36038,34.1,91339.0,5405,13048,26632,9406,6,39
957,18.0,2.0,57036,32.3,126056.0,5860,25475,42759,14277,6,30
958,3.0,1.0,57036,32.3,126056.0,5860,25475,42759,14277,3,30
959,230.0,2.0,57036,32.3,126056.0,5860,25475,42759,14277,3,30
960,114.0,2.0,57036,32.3,126056.0,5860,25475,42759,14277,6,30
961,188.0,2.0,57036,32.3,126056.0,5860,25475,42759,14277,4,30
962,13.0,2.0,36038,34.1,91339.0,5405,13048,26632,9406,7,39
963,0.0,1.0,82931,38.7,90789.0,15652,11285,37348,45583,3,148
964,0.0,1.0,82931,38.7,90789.0,15652,11285,37348,45583,3,148
965,0.0,2.0,82931,38.7,90789.0,15652,11285,37348,45583,2,148
966,0.0,2.0,45680,33.8,214165.0,1068,28920,32770,12910,1,97
967,3.0,3.0,45680,33.8,214165.0,1068,28920,32770,12910,6,97
968,3.0,3.0,45680,33.8,214165.0,1068,28920,32770,12910,9,97
969,9.0,1.0,45680,33.8,214165.0,1068,28920,32770,12910,3,97
970,89.0,3.0,45680,33.8,214165.0,1068,28920,32770,12910,4,97
971,108.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
972,101.0,3.0,45680,33.8,214165.0,1068,28920,32770,12910,0,97
973,0.0,2.0,45680,33.8,214165.0,1068,28920,32770,12910,9,97
974,7.0,1.0,45680,33.8,214165.0,1068,28920,32770,12910,3,97
975,395.0,2.0,45680,33.8,214165.0,1068,28920,32770,12910,8,97
976,86.0,2.0,45680,33.8,214165.0,1068,28920,32770,12910,8,97
977,89.0,2.0,45680,33.8,214165.0,1068,28920,32770,12910,5,97
978,117.0,2.0,45680,33.8,214165.0,1068,28920,32770,12910,7,97
979,1426.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,0,96
980,311.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,1,96
981,589.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,5,96
982,163.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
983,178.0,1.0,45680,33.8,214165.0,1068,28920,32770,12910,10,97
984,553.0,4.0,62685,41.7,218554.0,1314,41417,48067,14618,4,88
985,274.0,3.0,62685,41.7,218554.0,1314,41417,48067,14618,4,88
986,1011.0,4.0,27875,36.3,194326.0,845,17876,18819,9056,10,90
987,166.0,3.0,62685,41.7,218554.0,1314,41417,48067,14618,1,88
988,1550.0,3.0,62685,41.7,218554.0,1314,41417,48067,14618,0,88
989,37.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
990,121.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,4,90
991,25.0,4.0,62685,41.7,218554.0,1314,41417,48067,14618,0,88
992,23.0,2.0,62685,41.7,218554.0,1314,41417,48067,14618,1,88
993,0.0,4.0,62685,41.7,218554.0,1314,41417,48067,14618,9,88
994,130.0,2.0,62685,41.7,218554.0,1314,41417,48067,14618,6,88
995,76.0,4.0,62685,41.7,218554.0,1314,41417,48067,14618,6,88
996,170.0,4.0,62685,41.7,218554.0,1314,41417,48067,14618,6,88
997,39.0,3.0,62685,41.7,218554.0,1314,41417,48067,14618,4,88
998,71.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,3,86
999,0.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,8,90
1000,0.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,9,90
1001,88.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1002,1.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
1003,0.0,4.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1004,19.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,10,90
1005,54.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,5,90
1006,0.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
1007,0.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1008,35.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1009,5.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1010,0.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1011,28.0,3.0,55649,51.2,332403.0,742,38605,44909,10740,4,106
1012,90.0,3.0,55649,51.2,332403.0,742,38605,44909,10740,6,106
1013,15.0,2.0,55649,51.2,332403.0,742,38605,44909,10740,1,106
1014,19.0,4.0,55649,51.2,332403.0,742,38605,44909,10740,6,106
1015,149.0,3.0,55649,51.2,332403.0,742,38605,44909,10740,4,106
1016,32.0,4.0,55649,51.2,332403.0,742,38605,44909,10740,6,106
1017,63.0,2.0,55649,51.2,332403.0,742,38605,44909,10740,1,106
1018,12.0,4.0,55649,51.2,332403.0,742,38605,44909,10740,6,106
1019,0.0,1.0,78241,37.0,168839.0,1643,51730,61082,17159,1,101
1020,42.0,3.0,55649,51.2,332403.0,742,38605,44909,10740,6,106
1021,4.0,2.0,55649,51.2,332403.0,742,38605,44909,10740,0,106
1022,15.0,4.0,78241,37.0,168839.0,1643,51730,61082,17159,6,101
1023,12.0,3.0,78241,37.0,168839.0,1643,51730,61082,17159,6,101
1024,472.0,4.0,55649,51.2,332403.0,742,38605,44909,10740,4,106
1025,104.0,2.0,78241,37.0,168839.0,1643,51730,61082,17159,1,101
1026,127.0,4.0,55649,51.2,332403.0,742,38605,44909,10740,6,106
1027,278.0,3.0,55649,51.2,332403.0,742,38605,44909,10740,6,106
1028,251.0,3.0,55649,51.2,332403.0,742,38605,44909,10740,6,106
1029,11.0,3.0,55649,51.2,332403.0,742,38605,44909,10740,9,106
1030,186.0,3.0,55649,51.2,332403.0,742,38605,44909,10740,1,106
1031,130.0,3.0,55649,51.2,332403.0,742,38605,44909,10740,4,106
1032,29.0,2.0,55649,51.2,332403.0,742,38605,44909,10740,5,106
1033,46.0,4.0,55649,51.2,332403.0,742,38605,44909,10740,0,106
1034,0.0,3.0,78241,37.0,168839.0,1643,51730,61082,17159,6,101
1035,91.0,2.0,78241,37.0,168839.0,1643,51730,61082,17159,1,101
1036,59.0,2.0,81559,38.3,184460.0,1634,49984,58658,22901,6,100
1037,15.0,2.0,81559,38.3,184460.0,1634,49984,58658,22901,4,100
1038,37.0,3.0,81559,38.3,184460.0,1634,49984,58658,22901,6,100
1039,3.0,2.0,106883,34.8,74156.0,12611,24921,61178,45705,3,19
1040,0.0,2.0,38081,32.5,42188.0,8457,3408,20231,17850,8,78
1041,26.0,4.0,38081,32.5,42188.0,8457,3408,20231,17850,7,78
1042,19.0,2.0,50935,34.3,56925.0,8938,7794,29084,21851,8,58
1043,0.0,1.0,31295,42.6,99641.0,3153,11667,22189,9106,3,59
1044,1.0,2.0,31295,42.6,99641.0,3153,11667,22189,9106,7,59
1045,62.0,2.0,31295,42.6,99641.0,3153,11667,22189,9106,2,59
1046,0.0,1.0,31295,42.6,99641.0,3153,11667,22189,9106,3,59
1047,24.0,3.0,74731,36.0,176550.0,3220,43249,62461,12270,0,15
1048,211.0,3.0,21237,36.3,141251.0,1420,11716,16595,4642,1,27
1049,247.0,2.0,21237,36.3,141251.0,1420,11716,16595,4642,1,27
1050,111.0,2.0,74731,36.0,176550.0,3220,43249,62461,12270,2,15
1051,47.0,4.0,74731,36.0,176550.0,3220,43249,62461,12270,4,15
1052,286.0,2.0,74731,36.0,176550.0,3220,43249,62461,12270,0,15
1053,203.0,2.0,21237,36.3,141251.0,1420,11716,16595,4642,1,27
1054,3.0,2.0,74731,36.0,176550.0,3220,43249,62461,12270,8,15
1055,0.0,1.0,74731,36.0,176550.0,3220,43249,62461,12270,9,15
1056,26.0,3.0,74731,36.0,176550.0,3220,43249,62461,12270,8,15
1057,44.0,2.0,74731,36.0,176550.0,3220,43249,62461,12270,7,15
1058,46.0,2.0,74731,36.0,176550.0,3220,43249,62461,12270,8,15
1059,124.0,3.0,74731,36.0,176550.0,3220,43249,62461,12270,0,15
1060,4.0,1.0,74731,36.0,176550.0,3220,43249,62461,12270,3,15
1061,1.0,1.0,74731,36.0,176550.0,3220,43249,62461,12270,3,15
1062,53.0,2.0,74731,36.0,176550.0,3220,43249,62461,12270,6,15
1063,0.0,1.0,86117,34.9,71178.0,11265,20390,66245,19872,3,81
1064,1.0,1.0,52700,34.5,72196.0,9561,13996,33349,19351,3,82
1065,0.0,1.0,51064,35.2,99074.0,6296,16966,38788,12276,3,85
1066,18.0,2.0,51064,35.2,99074.0,6296,16966,38788,12276,4,85
1067,4.0,2.0,52700,34.5,72196.0,9561,13996,33349,19351,7,82
1068,0.0,1.0,52700,34.5,72196.0,9561,13996,33349,19351,9,82
1069,39.0,3.0,78241,37.0,168839.0,1643,51730,61082,17159,1,101
1070,20.0,3.0,78241,37.0,168839.0,1643,51730,61082,17159,6,101
1071,6.0,1.0,78241,37.0,168839.0,1643,51730,61082,17159,3,101
1072,4.0,1.0,78241,37.0,168839.0,1643,51730,61082,17159,3,101
1073,14.0,2.0,78241,37.0,168839.0,1643,51730,61082,17159,5,101
1074,17.0,4.0,78241,37.0,168839.0,1643,51730,61082,17159,1,101
1075,73.0,2.0,81559,38.3,184460.0,1634,49984,58658,22901,8,100
1076,43.0,2.0,78241,37.0,168839.0,1643,51730,61082,17159,6,101
1077,120.0,3.0,78241,37.0,168839.0,1643,51730,61082,17159,6,101
1078,118.0,2.0,78241,37.0,168839.0,1643,51730,61082,17159,8,101
1079,0.0,3.0,40925,32.3,47047.0,8326,3546,26890,14035,3,64
1080,3.0,1.0,42882,29.3,45094.0,8930,3244,29785,13097,3,63
1081,0.0,1.0,52922,36.2,64581.0,9779,11512,29599,23323,3,80
1082,2.0,1.0,52922,36.2,64581.0,9779,11512,29599,23323,3,80
1083,20.0,2.0,73052,37.3,71900.0,13460,21160,39192,33860,4,104
1084,223.0,2.0,76863,37.7,189927.0,3876,47891,54649,22214,3,87
1085,20.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1086,7.0,1.0,76863,37.7,189927.0,3876,47891,54649,22214,3,87
1087,171.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1088,350.0,3.0,76863,37.7,189927.0,3876,47891,54649,22214,0,87
1089,84.0,3.0,76863,37.7,189927.0,3876,47891,54649,22214,4,87
1090,80.0,2.0,76863,37.7,189927.0,3876,47891,54649,22214,1,87
