,name,place_id,rating,types,user_ratings_total,price_level,geometry,vicinity,Latitude,Longitude
10336,Grand Evergreen,ChIJtVw6sTxnwokRpKVLskvNi9U,3.9,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.0,1.0,,"13106 Rockaway Boulevard, Jamaica",40.6747168,-73.80717369999999
10337,Domino's Pizza,ChIJI2bLGzxnwokR7TEomOxlh8g,2.7,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",572.0,1.0,,"12521 Rockaway Boulevard, Queens",40.6755212,-73.81201659999999
10341,Food Hut,ChIJOzqrkyNnwokR2BK83aeOKWc,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",35.0,,,"13532 Rockaway Boulevard, South Ozone Park",40.674232,-73.80242
10342,Sunshine Deli & Grocery,ChIJefnTkyNnwokRIxJJuAUTua4,4.3,"['convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",20.0,1.0,,"135-28 Rockaway Boulevard, South Ozone Park",40.6742536,-73.8024952
10343,Ms G's,ChIJEbDZkiNnwokRiumv9FoxA90,4.2,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",271.0,1.0,,"135-36 Rockaway Boulevard, Queens",40.6742906,-73.802308
10344,True Flavours,ChIJL5oucqhnwokRy4ycep4aZeY,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,,,"140-16 Rockaway Boulevard, Queens",40.6740837,-73.80010589999999
10345,Rockaway Grill,ChIJfwDs0aVnwokRmgLWoX4_cao,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",176.0,1.0,,"141-16 Rockaway Boulevard, Jamaica",40.6739758,-73.7994229
10346,湖南(Jamaica),ChIJo7BqSCFnwokRXNId4kWjaoE,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"141-12 Rockaway Boulevard, Jamaica",40.67396979999999,-73.79935809999999
10347,New Hunan Wok,ChIJi-V2SCFnwokRr98lNfvvCow,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",66.0,1.0,,"141-12 Rockaway Boulevard, Jamaica",40.67398,-73.7993578
10348,Rockaway Fish House/RCL Enterprises,ChIJ-xt7NyFnwokRTCXPYFxxJz0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",1318.0,2.0,,"14122 Rockaway Boulevard, Jamaica",40.67393399999999,-73.799009
10349,Yah Suh Nyce,ChIJhSw9SrNnwokRdNa1Q1YGHcU,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"134-154 Rockaway Boulevard, South Ozone Park",40.6743479,-73.80385869999999
10350,Soul Food,ChIJATtsMSFnwokRp9ZFGWNpGxM,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",28.0,,,"141-28 Rockaway Boulevard, Queens",40.673855,-73.79881999999999
10351,Great Dragon,ChIJt4MdMCFnwokRuKg1N9vcYpk,3.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",78.0,,,"141-36 Rockaway Boulevard, Jamaica",40.67382599999999,-73.79853
10352,Peking Express,ChIJO2OwdiNnwokRbbHQmHsE6Mk,4.3,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",115.0,1.0,,"13412 Rockaway Boulevard, Queens",40.6744372,-73.80403430000001
10353,Legend Cookhouse,ChIJ0e-4iCNnwokRiwu9bhLgRQg,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",274.0,2.0,,"13511 Rockaway Boulevard, South Ozone Park",40.67472799999999,-73.802841
10354,Popeyes Louisiana Kitchen,ChIJ6eKFLiFnwokR6rpoBvzyKWw,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",398.0,1.0,,"14202 Rockaway Boulevard, Jamaica",40.6737636,-73.7981995
10355,Dunkin',ChIJuzkAbCNnwokRzhTBvizuMo0,3.5,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",515.0,1.0,,"13320 Rockaway Boulevard, Queens",40.67441540000001,-73.8046899
10356,Idlewild,ChIJT3LfIh9nwokRLxzJjAvWehQ,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,,"138-10 135th Avenue, South Ozone Park",40.66708209999999,-73.7994519
10357,Nanking,ChIJ70VPeSNnwokRo3ZJ6h_s9Hs,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",363.0,2.0,,"134-07 Rockaway Boulevard, Queens",40.674838199999996,-73.8039581
10358,Kabab Diner,ChIJiQwuZSNnwokR7XhZf_ms0iI,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",123.0,2.0,,"133-23 Rockaway Boulevard, South Ozone Park",40.6748046,-73.80450259999999
10359,JFK Jerk Center,ChIJUdGiLCFnwokRht32yNz7Ki4,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"14217 Rockaway Boulevard, Jamaica",40.6742794,-73.7982049
10362,New Park Pizza,ChIJmfrimH1nwokRhflc9s_zHSU,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",3035.0,1.0,,"156-71 Cross Bay Boulevard, Howard Beach",40.6627388,-73.8403931
10363,Matteo's,ChIJWTpgXX1nwokRWZPXWUw7N-k,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",502.0,2.0,,"155-10 Cross Bay Boulevard, New York",40.66477769999999,-73.8417047
10365,Greek Grill Taverna NY,ChIJ__jwmn1nwokR3raxuI6QBy4,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",226.0,2.0,,"156-40 Cross Bay Boulevard, Howard Beach",40.66287909999999,-73.84109649999999
10366,Danny's Szechuan Garden,ChIJAR-0zYZnwokRVRkonvEJA8A,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",305.0,2.0,,"156-40 Cross Bay Boulevard, Queens",40.66287269999999,-73.8411394
10367,The Rail Bar & Grill,ChIJO_5Kc3pnwokRaSsL02YDxu4,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",77.0,1.0,,"2 Coleman Square, New York",40.660341,-73.83064329999999
10370,Domino's Pizza,ChIJrW1F4IldwokRMWJbs6o4yrw,3.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",370.0,1.0,,"150-13 Cross Bay Boulevard, Queens",40.66956390000001,-73.8418899
10371,Dunkin',ChIJDUMgxIpdwokRyCXwKOPEChA,4.2,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",103.0,1.0,,"New York, 15029 Crossbay Blvd Store #4",40.66949369999999,-73.8419478
10372,Mr. Chicken & Mrs. Tea,ChIJl1iltYVdwokR1Hjeohr0eI8,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",95.0,,,"New York, 15029 Crossbay Blvd, Store #1",40.6698181,-73.841946
10373,Hana Asian Bistro,ChIJdWd3zvVdwokRQOavOpRhrBY,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",421.0,2.0,,"150-03 Cross Bay Boulevard, Ozone Park",40.6700542,-73.8421999
10374,Kandela,ChIJa37SicJdwokRqjnreDPpkgY,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",200.0,,,"150-03 Cross Bay Boulevard, Ozone Park",40.6700789,-73.84231799999999
10375,Bruno Ristorante,ChIJawjtdH5nwokR1HRZJHJCx6k,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",471.0,2.0,,"158-22 Cross Bay Boulevard, Queens",40.6599928,-73.8404229
10376,Asian Cafe,ChIJsT3tdH5nwokRm-Rm9fyJQy4,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",61.0,1.0,,"158-28 Cross Bay Boulevard, Howard Beach",40.659979,-73.84047699999999
10377,Sakura,ChIJt62WbX5nwokR3boTgxPCzIk,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",213.0,2.0,,"158-38 Cross Bay Boulevard, Howard Beach",40.6597637,-73.8403052
10378,Gino's,ChIJ1Wmna35nwokRTaAs8qAaCok,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",915.0,2.0,,"158-46 Cross Bay Boulevard, Howard Beach",40.6595986,-73.84046699999999
10379,KFC,ChIJAThcan5nwokRQ7s2h0k_kco,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",509.0,1.0,,"158-50 Cross Bay Boulevard, Queens",40.659415,-73.8402997
10400,Farmer's Restaurant,ChIJPw5-Pw1FwokRo59HcmnZAEs,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",125.0,,,"1692 86th Street, Brooklyn",40.60865,-74.0052333
10401,Koo Koo Chicken 次廠街,ChIJK_apPw1FwokRK-akS5HTW68,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",187.0,,,"1698 86th Street, Brooklyn",40.6085754,-74.0051324
10402,New Fresh Tortillas Taco,ChIJM-eFFg1FwokRE2L9ykSlKeo,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",30.0,2.0,,"1708 86th Street, Brooklyn",40.6083167,-74.00487389999999
10403,Em Vietnamese Kitchen,ChIJI2fYFQ1FwokRe2epHcBpfxM,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",176.0,1.0,,"1702 86th Street, Brooklyn",40.6084041,-74.00487369999999
10404,Papa John's Pizza,ChIJfSWTTg1FwokRi_x83ayAIL4,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",159.0,1.0,,"1654 86th Street, Brooklyn",40.60909899999999,-74.00607219999999
10405,Samurai Sushi,ChIJXWpcbQ1FwokRvCeZywzCL9E,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",126.0,2.0,,"1709 86th Street, Brooklyn",40.608564,-74.00434340000001
10406,China City II,ChIJDbtHDw1FwokRIH_usyUHsWs,3.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",68.0,1.0,,"1732 86th Street, Brooklyn",40.6078144,-74.00403179999999
10407,Golden Palace,ChIJWcTlBUpFwokR44DlILVh3IA,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",268.0,2.0,,"1619 86th Street, Brooklyn",40.609945,-74.0066468
10408,East Ocean Buffet,ChIJA8UTrQ1FwokRTAN8Y1TIbyk,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",1083.0,1.0,,"1772 86th Street, Brooklyn",40.6072858,-74.0029903
10409,El Pollo III,ChIJ5yA0TQxFwokRHNKDzuNUN38,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",148.0,,,"8603 18th Avenue, Brooklyn",40.6070108,-74.0027284
10410,La Cucina Gourmet Caterers,ChIJ8SRwUgxFwokRO4XqNJ6iPvA,4.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,,"8611 18th Avenue, Brooklyn",40.60680199999999,-74.0028422
10411,Fuel Fever,ChIJqconUgxFwokRDMkXRlu3Hss,4.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",154.0,2.0,,"8615 18th Avenue, Brooklyn",40.60669900000001,-74.00289599999999
10412,Pizza Den,ChIJC2GMtg1FwokRCSMNx5iXO-c,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",291.0,1.0,,"8521 18th Avenue, Brooklyn",40.6073525,-74.00233279999999
10413,Joe Bakery,ChIJq6pptg1FwokRR1GEHBkJ2nM,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"8517 18th Avenue, Brooklyn",40.6073361,-74.0022281
10414,Dunkin',ChIJxXfDtw1FwokROmaa_xUll04,3.9,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",128.0,1.0,,"8513 18th Avenue, Brooklyn",40.60746049999999,-74.0021592
10415,18 Stars Kitchen,ChIJJRg7tg1FwokRQ4VBM-67a9w,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",23.0,1.0,,"8515 18th Avenue, Brooklyn",40.60738380000001,-74.00218819999999
10416,18 Stars Kitchen Inc 煌都食坊,ChIJL8VBxsNFwokRDUQQ6eAZHlw,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"8515 18th Avenue, Brooklyn",40.6073876,-74.00218220000001
10417,Taco LOPEZ,ChIJo_gfePZFwokRVEys9evRKFk,3.9,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']",31.0,,,"86th street and, 18th Avenue, Brooklyn",40.608221,-74.00199599999999
10418,Fuki Sushi,ChIJm7EVyA1FwokRfCwI0NuADsc,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",185.0,2.0,,"8509 18th Avenue, Brooklyn",40.6075336,-74.00205989999999
10419,New Dyker,ChIJCUJxyA1FwokRuvrcAXlb4lU,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",114.0,2.0,,"8505 18th Avenue, Brooklyn",40.6075183,-74.0019796
10420,Eastern,ChIJV94GcQpFwokRR3ZpaRgPXcs,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",24.0,2.0,,2008 Cropsey Avenue,40.5998476,-74.0028021
10421,Casa Edesia Pizza and Grill,ChIJR7XAcApFwokR56ekkqP7MW0,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",113.0,,,"2006 Cropsey Avenue, Brooklyn",40.599902,-74.002798
10422,Shell,ChIJ6cmjbQpFwokRKPIV8vaV6Ik,4.0,"['gas_station', 'convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",39.0,2.0,,"2001 Cropsey Avenue, Brooklyn",40.60025019999999,-74.00233159999999
10423,Crepe factory,ChIJT2RU3vNFwokRtyPz1lNbYLg,4.7,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",45.0,,,"1934 Bath Avenue, Brooklyn",40.601871,-74.002917
10424,GEORGIA RESTAURANT,ChIJLRSqe9hFwokRa9fW6SNYsl0,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"1926 Bath Avenue, Brooklyn",40.6019985,-74.0031351
10425,India's Curry,ChIJlap2UwpFwokRnPQTFzRBrkY,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",224.0,,,"1926 Bath Avenue, Brooklyn",40.6019985,-74.0031351
10426,Panadería Guatemalteca La Bendición,ChIJgSErNgpFwokRDljvPSewc-I,3.9,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",32.0,,,"1962 Bath Avenue, Brooklyn",40.60152600000001,-74.002089
10427,La Chacra,ChIJXzpErQtFwokRLeybEWiCbNM,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",310.0,2.0,,"1928 Bath Avenue, Brooklyn",40.6021056,-74.0030778
10428,Kung Fu,ChIJ-S1iSQpFwokRm2pgE4kQK9o,4.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",124.0,1.0,,"1950 Bath Avenue, Brooklyn",40.6017251,-74.002313
10429,MashAllah grill,ChIJG_ayFFVFwokRXh28paVKLo4,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",97.0,,,"2004 Bath Avenue, Brooklyn",40.60117940000001,-74.00151629999999
10430,China Garden,ChIJgQO4JApFwokRne6LokX8ebw,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",36.0,1.0,,"2014 Bath Avenue, Brooklyn",40.601024,-74.00131999999999
10431,Friends gyro,ChIJ3Zw4xBZFwokRU0iuDz7DrHc,4.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",13.0,,,"1947 Bath Avenue, Brooklyn",40.6019266,-74.0020789
10432,Restaurant Lazzat,ChIJ49pPMgpFwokR5YaDoCeCDzM,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",403.0,,,"1969 Bath Avenue, Brooklyn",40.60169119999999,-74.00158429999999
10433,Skyway,ChIJ3dkvIApFwokRmjq9PXOhxM8,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",367.0,1.0,,"2032 Bath Avenue, Brooklyn",40.6006897,-74.0007159
10434,Liu's Shanghai,ChIJ9aGQCAtFwokReEt-jv-y8AM,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",320.0,1.0,,"1869 Bath Avenue, Brooklyn",40.6028301,-74.0038949
10435,Pino Pizza,ChIJEecoiAlFwokRoh2TLbHt2RE,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",105.0,2.0,,"2025 Bath Avenue, Brooklyn",40.6010032,-74.00060479999999
10436,Royal Kinara Restaurant and Grill,ChIJcZz3d6JFwokRTZ6oP5NHJyY,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"2031 Bath Avenue, Brooklyn",40.6008929,-74.0005126
10437,Ahmad Din Halal Meat,ChIJVete5wlFwokR-XHRbK8esDk,4.5,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",10.0,,,"2118 Bath Avenue, Brooklyn",40.5995971,-73.9990766
10438,King's Wok,ChIJf8G7TAtFwokRaGKILeivnHQ,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",53.0,,,"1761 Bath Avenue, Brooklyn",40.60420179999999,-74.0064458
10439,Nicky's Pizza,ChIJXyxksXRFwokRkS0d37VDTf0,4.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",113.0,2.0,,"1750 Bath Avenue, Brooklyn",40.604104,-74.006968
10441,Skyway,ChIJ3dkvIApFwokRmjq9PXOhxM8,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",368.0,1.0,,"2032 Bath Avenue, Brooklyn",40.6006897,-74.0007159
10443,Gyro Mania,ChIJ22kI1QlFwokRcoOSIeAOS4U,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",227.0,1.0,,"2151 Bath Avenue, Brooklyn",40.5990436,-73.9978034
10444,Pino Pizza,ChIJEecoiAlFwokRoh2TLbHt2RE,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",106.0,2.0,,"2025 Bath Avenue, Brooklyn",40.6010032,-74.00060479999999
10445,Chaykhana #1,ChIJ_ySWfqdFwokRmj2oxx8AFu8,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",272.0,,,"2158 Bath Avenue, Brooklyn",40.5986998,-73.9980008
10446,Bismillah Kabab House,ChIJj4qRfQlFwokReHs-B_gSONU,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",116.0,,,"2160 Bath Avenue, Brooklyn",40.598735,-73.9979537
10447,Ninja Japanese Restaurant,ChIJuYINfV9FwokRAU11jr0hTJo,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",18.0,,,"2169 Bath Avenue, Brooklyn",40.5988345,-73.9974505
10455,Restaurant Lazzat,ChIJ49pPMgpFwokR5YaDoCeCDzM,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",404.0,,,"1969 Bath Avenue, Brooklyn",40.60169119999999,-74.00158429999999
10457,Kung Fu,ChIJ-S1iSQpFwokRm2pgE4kQK9o,4.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",125.0,1.0,,"1950 Bath Avenue, Brooklyn",40.6017251,-74.002313
10459,Double Happy,ChIJ-9DtlKdFwokRr9HyJ1QMv08,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",35.0,,,"2238 Bath Avenue, Brooklyn",40.5976381,-73.9963604
10460,God Father Martono,ChIJB-C0m3NFwokRGIEBkPewLwM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,Brooklyn,40.606429,-74.0100011
10461,Benny's Deli,ChIJibxhonRFwokRK2ZIN2DOi-A,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"1722 Bath Avenue, Brooklyn",40.604692,-74.008009
10464,Jireh,ChIJEcThYQtFwokRDzlu0lcARLY,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",138.0,,,"8715 18th Avenue, Brooklyn",40.6049464,-74.0048821
10465,Papa John's Pizza,ChIJfSWTTg1FwokRi_x83ayAIL4,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",158.0,1.0,,"1654 86th Street, Brooklyn",40.60909899999999,-74.00607219999999
10467,Farmer's Restaurant,ChIJPw5-Pw1FwokRo59HcmnZAEs,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",124.0,,,"1692 86th Street, Brooklyn",40.60865,-74.0052333
10468,Dunkin',ChIJDY69d21FwokRs2x02Nb8ZTI,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",152.0,1.0,,"1510 86th Street, Brooklyn",40.6110686,-74.0093952
10472,Mezcal's,ChIJk4MPmm1FwokRdeE0k2iVJLk,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",132.0,2.0,,"1474 86th Street, Brooklyn",40.611491,-74.0101196
10473,La Villa Pizzeria,ChIJHbRlaW1FwokRkXiBnAWtMdQ,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",388.0,2.0,,"1529 86th Street, Brooklyn",40.611183,-74.008224
10474,Tommaso,ChIJwdIYl21FwokRM5Co5S8jet0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",221.0,2.0,,"1464 86th Street, Brooklyn",40.61164909999999,-74.01026230000001
10477,Mike's Diner Of Brooklyn,ChIJW8nblW1FwokRftqe7fEFAlo,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",276.0,2.0,,"1454 86th Street, Brooklyn",40.61175060000001,-74.0105763
10478,Outback Steakhouse,ChIJGeRox21FwokRgpVd4uiY9co,3.9,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1968.0,2.0,,"1475 86th Street, Brooklyn",40.61202189999999,-74.0093061
10500,Jiangnan Pancake Inc.,ChIJ578-Ff1FwokRF2A3zoa2wik,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,,"1818 86th Street Unit 3, Brooklyn",40.6067528,-74.0023545
10508,Subway,ChIJRT4DLwxFwokRdfEUc2ejo84,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",95.0,1.0,,"1864 86th Street, Brooklyn",40.6061394,-74.0012952
10512,Chris's,ChIJGd98LwxFwokR9Bd6WPuXCmE,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",216.0,2.0,,"1866 86th Street, Brooklyn",40.6061673,-74.0011664
10513,Kasumi Sushi & BBQ,ChIJ43zJJQxFwokRvIcEyZAcG8o,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",73.0,,,"1870 86th Street, Brooklyn",40.6060465,-74.0011148
10515,Tato's Pizza,ChIJxYPAwg1FwokRBwLiEeVQzsA,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",88.0,1.0,,"8409 18th Avenue #2910, Brooklyn",40.6080486,-74.0014672
10517,Eddie Fancy Food,ChIJKUwsIAxFwokR62smhFOQnT0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",55.0,,,"8611 19th Avenue, Brooklyn",40.6055758,-74.0005924
10518,La Fogata,ChIJzZ3HmA5FwokRnIRWoEO4AfI,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",96.0,2.0,,"1912 86th Street, Brooklyn",40.60556460000001,-74.0001573
10525,Park Bagels,ChIJ5y8JxW1FwokRg9XzHRpyjfs,4.4,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",102.0,1.0,,"1410 86th Street, Brooklyn",40.6123576,-74.0115932
10526,Bklyn's Pizza,ChIJ_fW1xG1FwokR0E21f4jupjQ,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",192.0,1.0,,"1406 86th Street #3408, Brooklyn",40.6123812,-74.0116532
10527,Baby Olive,ChIJpzsc221FwokR1AnMJg-pobc,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",97.0,1.0,,"1402 86th Street On, 14th Avenue, Brooklyn",40.61248029999999,-74.0117769
10532,Mia Zia,ChIJoWXV7axFwokReHqMCn8z2tg,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,,"8424 13th Avenue, Brooklyn",40.6149149,-74.01346389999999
10538,Panino Rustico of Bensonhurst,ChIJtac_ZBJFwokRc653Sg_vh4E,4.6,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",408.0,2.0,,"8222 17th Avenue, Brooklyn",40.6105068,-74.0031692
10582,Fantasy Seaweed Riceroll,ChIJXX7Qog5FwokRiK4TqABKXUo,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.0,,,"9 Bay 22nd Street, Brooklyn",40.6052154,-73.9998614
10583,Kushi,ChIJn1KabWNFwokRx-Il5LvlGkE,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",120.0,,,"1934 86th Street, Brooklyn",40.6052206,-73.9998176
10584,Pho 86,ChIJ7SNzAKpFwokRPphDzYw0aKA,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",50.0,,,"1944 86th Street, Brooklyn",40.6051221,-73.9994779
10585,Tak Hing,ChIJ1TvpE3BFwokR5u1ITpRD-n0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"1946 86th Street, Brooklyn",40.6050659,-73.9994507
10586,Nagoya Fusion,ChIJPQNCuQ5FwokRfIdSGuiN8Iw,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",187.0,2.0,,"1948 86th Street, Brooklyn",40.6050306,-73.9993973
10589,New Ruan's,ChIJgRGD6g5FwokR2mp0hLhkr-Q,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",243.0,2.0,,"1955 86th Street, Brooklyn",40.6052197,-73.9988963
10591,Fresh Wok,ChIJRR7k3MNFwokRK5HLPpYgovE,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"1968 86th Street, Brooklyn",40.60480570000001,-73.9989033
10592,Fresh Wok,ChIJvVsZw91FwokRKafgoezrUog,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"1968 86th Street, Brooklyn",40.6047878,-73.9989173
10593,Lenny's Pizza,ChIJr0lMwg5FwokRZTIgGmHosaU,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",303.0,1.0,,"1969 86th Street, Brooklyn",40.605028,-73.998639
10594,OFC Chicken V,ChIJJ30Yxg5FwokRoAFJ8ga872w,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",86.0,1.0,,"1972 86th Street, Brooklyn",40.60465749999999,-73.9988856
10595,Hey chick & hey tea,ChIJl8sZGotFwokROmvQ6-36M_c,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"1972 86th Street, Brooklyn",40.60468780000001,-73.9988308
10596,Hunan Wok,ChIJXSUwzw5FwokRct_dIt5X6Vs,3.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",35.0,,,"1974 86th Street, Brooklyn",40.60464509999999,-73.9988042
