name_google,name_foursquare,ratio_name,address_google,address_foursquare,ratio_address
Lo Tiger Grocery,Las Banderas Grocery & Restaurant,86,"230 East 174th Street, The Bronx",Street,90
Tigre Pizza,Pizza Pizza,95,"234 East 174th Street, The Bronx",Street,90
Taqueria Huarache,Mi Barrio Taqueria Restaurant,86,"16 East Mount Eden Avenue, The Bronx",196 23 Jamaica Avenue,86
Tuti Fruti Bakery,bakery,90,"9E East Mount Eden Avenue, The Bronx",196 23 Jamaica Avenue,86
Banana Queen,Queen,90,"6 East Mount Eden Avenue, The Bronx",196 23 Jamaica Avenue,86
La Moneda,La Moneda Restaurant,90,"1690 Jerome Avenue, The Bronx",1690 Jerome Ave,90
Thelma's Kitchen,Hell's Kitchen,87,"282 East 174th Street, The Bronx",Street,90
Nanny's Kichen LLC,Theresa's Polish American Restaurant,86,"282 East 174th Street, The Bronx",Street,90
Seafood House INC,Sea,90,"12 East Mount Eden Avenue, The Bronx",152-12 Northern Blvd,86
Food Hut,Food Hut,100,"3497 Boston Road, The Bronx",Boston Road,90
My Dream,Dream Restaurant,86,"3429 Eastchester Road, The Bronx",Rutland Road,86
Parrilla Internacional,Dominicano Internacional Restaurant,86,"3429 Eastchester Road, The Bronx",Rutland Road,86
Boston Road China,China Gourmet Chinese Restaurant,86,"3483 Boston Road, The Bronx",Boston Road,90
Mile Gully Restaurant & Lounge,Restaurant,90,The Bronx,"1095 Prospect Ave, Bronx, NY 10459",86
J&M Bella Pizza Corp.,Bella Pizza,90,The Bronx,"1095 Prospect Ave, Bronx, NY 10459",86
Little Negril,Little Bandgladesh Restaurant,86,"3470 Boston Road, The Bronx",Boston Road,90
Bambino's Best Pizza,Bambino's Pizza,95,"3467 Boston Road, The Bronx",Boston Road,90
Jerry's Pizza,Jerry's Pizza,100,"3430 Boston Road, The Bronx",Boston Road,90
Cooyah Restaurant,Restaurant,90,"3563 Boston Road, The Bronx",Boston Road,90
Flaming Delicious Jerk Cuisine,Deli,90,"3563B Boston Road, The Bronx",Boston Road,90
Deleecious Jerk Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"3563B Boston Road, The Bronx",Boston Road,90
China Top,China Gourmet Chinese Restaurant,86,"3563 A Boston Road, The Bronx",Boston Road,90
Hall Rentals,Zaffran Party Hall & restaurant,86,"3427 Boston Road, The Bronx",Boston Road,90
Vegan's Delight,Deli,90,"3565 Boston Road, The Bronx",Boston Road,90
EazyLife Restaurant & Lounge,Lounge & Restaurant,95,"1300 East 222nd Street, The Bronx",Street,90
Triple Deuce Restaurant & Grill,Restaurant,90,"3601 Boston Road, The Bronx",Boston Road,90
Hong Hsi,Hong Kong Restaurant,86,"2051 Bartow Avenue, The Bronx",2051 Bartow Ave,90
Joyful Dragon,Dragon Chinese Restaurant,86,"2829 Edson Avenue, The Bronx",Between 39th and 40th street on 13th Avenue,86
Dragon City,Dragon City Chinese Restaurant,90,"2102 Bartow Avenue, The Bronx",311 Avenue X,86
Bagel Cafe,Stars Cafe & Restaurant,86,"2214 Bartow Avenue, The Bronx",311 Avenue X,86
Capri II Pizzeria,La Strada Pizzeria & Restaurant,86,"149 Dreiser Loop, The Bronx",149-44 41st Ave,86
Triple T,T&G Restaurant Spot,86,"3740 Boston Road, The Bronx",Boston Road,90
Family Pizza Restaurant,Pizza Restaurant,95,The Bronx,"1095 Prospect Ave, Bronx, NY 10459",86
The Original Dumpling Shop,Dumpling House,86,"3435 Baychester Avenue, The Bronx",Baychester Avenue,90
Country Thyme Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"1455 East 222nd Street, The Bronx",Street,90
Dunkin donuts,Dunkin',90,"3800 Boston Road, The Bronx",Boston Road,90
The Dumpling Cove,The Golden Glass Restaurant,86,"1530 East 222nd Street #2619, The Bronx",Street,90
WIFGlobal,Glow,68,"120 Erdman Place, The Bronx",120 W 45th St,86
Jade Palace Restaurant,Jade Restaurant,95,"163 Einstein Loop North, The Bronx",1924 Cross Bronx Expy,86
ANDY’S Taco Japanese & Mexican Food,Moti's,86,"Co-op City Sec 5, 171 Einstein Loop South, The Bronx",171-01 Northern Blvd,86
Section 5 Pizza,Pizza Pizza,95,"133 Einstein Loop North, The Bronx",133 Rockaway Ave,86
Sbarro,Mi Barrio Taqueria Restaurant,75,"200 Baychester Avenue, The Bronx",Baychester Avenue,90
Thai Max,Max,90,"Mall at Bay Plaza, 200 Baychester Avenue, The Bronx",Baychester Avenue,90
Chicken Now,Kennedy Fried Chicken,86,"Mall at Bay Plaza, 200 Baychester Avenue FF3, The Bronx",Baychester Avenue,90
Dairy Queen Grill & Chill,Queen,90,"200 Baychester Avenue, The Bronx",Baychester Avenue,90
Alex's Tacos,Theresa's Polish American Restaurant,86,"744 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
Home Garden,Garden 13 Dairy Restaurant and Pizza,86,"1806 Crotona Avenue, The Bronx",311 Avenue X,86
Cosmo's,Theresa's Polish American Restaurant,86,"726 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
J & J Restaurant & Cuchifritos,J J Restaurant & Cuchifritos,97,"718 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
Vicjona Meat Market,Seafish Market Seafood Restaurant,86,"733 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
Linda's Pizza,Pizza Pizza,95,"729 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
10:02,Fooda at 10 Hudson Yards,86,"806 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
El Nuevo Bohío,El Nuevo Bohio,96,"791 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
North Star Cafe,Star,90,"850 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
Yaque River Lounge,Taipan Fusion Restaurant and Hookah Lounge,86,"860 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
Sanbra Door Restaurant,Restaurant,90,"861 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
Sanbra African Market,Seafish Market Seafood Restaurant,86,"861 East Tremont Avenue # 4, The Bronx",196 23 Jamaica Avenue,86
Jumbo,Jumbo Chinese Restaurant,90,"1915 Southern Boulevard, The Bronx",1915 Coney Island Ave,86
Anthony & Joe's Pizza,Anthony and Joe's Pizza,95,"1941 Southern Boulevard, The Bronx",901 Southern Blvd,86
Roy's Restaurant & Bar,Roy's Restaurant,95,"880 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
kennedy Chicken.Pizza.Burger,Kennedy Pizza & Chicken,95,United States,"2578 Broadway, New York, NY 10025, United States",90
Rainbow Chinese Restaurant,Rainbow Chinese Restaurant,100,"613 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
TGI Isaac,Isaac Natural Food,86,"2357 Prospect Avenue, The Bronx",311 Avenue X,86
Angels Cafe',Stars Cafe & Restaurant,86,"743 East 187th Street, The Bronx",Street,90
Dragon Sea,Sea,90,"2302 Crotona Avenue, The Bronx",2302 Crotona Ave,90
Kennedy Chicken & Pizza,Kennedy Chicken & Pizza,100,"2273 Crotona Avenue, The Bronx",311 Avenue X,86
Majestic Restaurant Bronx,Restaurant,90,"711 East 187th Street, The Bronx",Street,90
Sake II,Bar Sol De Quito Restaurant II,86,"690 East 187th Street, The Bronx",Street,90
Niniscake,Esca,68,"788 East 182nd Street, The Bronx",Street,90
Mario's Pizza And Homemade Cuisine,Mario's Pizza,90,"699 East 187th Street, The Bronx",Street,90
Fish Chip Fish Market & Seafood,Fish Market,90,"684 East 187th Street, The Bronx",Street,90
Luconi NYC,The NYC Bull - Restaurant & Rotisserie,86,"New York, 689 East 187th Street Store #1",New York,90
ARTHUR AVENUE,Ann & Tony's - An Original Arthur Avenue Restaurant,90,"East 187th Street, The Bronx",Street,90
Joe's Italian Deli,Deli,90,"685 East 187th Street, The Bronx",Street,90
SYL fish market,Fish Market,95,"East 187th Street, The Bronx",Street,90
kennedy fried chicken,Kennedy Fried Chicken,100,"667 East 187th Street, The Bronx",Street,90
Knapp Street Deli,Deli,90,"2771 Knapp Street, Brooklyn",brooklyn,90
Jordans Lobster,Gold Lobster Restaurant,86,"2771 Knapp Street, Brooklyn",brooklyn,90
La Vue,La Vue Restaurant,90,"3202 Emmons Avenue, Brooklyn",3202 Emmons Ave,90
Kouros Bay Diner,Diner,90,"3861 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Connie's Pizzeria,Connie's Pizzeria,100,"3845 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Flaming Grill and Modern Buffet,C B Finger Licking Jamaican and West Indian Restaurant,86,"3839 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Knights of Columbus,Ranch Restaurant and Bar of Guyana,86,"3000 Emmons Avenue, Brooklyn",brooklyn,90
Roll N Roaster,All Refrigeration 'N Restaurant Equipment,86,"2901 Emmons Avenue, Brooklyn",brooklyn,90
Cactus,Castros,62,"3850 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Jordan's Lobster Dock,Theresa's Polish American Restaurant,86,"3165 Harkness Avenue, Brooklyn",brooklyn,90
TGI Fridays,R/GA Friday Food Truck Fantastico,66,"3181 Harkness Avenue, Brooklyn",brooklyn,90
Vanka Cafe,Stars Cafe & Restaurant,86,"3810 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Chopstix Restaurant,Restaurant,90,"3790 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Rocca Cafe & Lounge,Cafe 47,86,"2712 Emmons Avenue, Brooklyn",brooklyn,90
Liman,Liman Restaurant,90,"2710 Emmons Avenue, Brooklyn",2710 Emmons Ave,90
Clemente's Maryland Crab House,Clement,90,"3939 Emmons Avenue, Brooklyn",brooklyn,90
Victoria Pizzeria,La Strada Pizzeria & Restaurant,86,"2716 Gerritsen Avenue, Brooklyn",brooklyn,90
Private Dining,Restaurant With Private Rooms,86,"184 Oxford Street, Brooklyn",brooklyn,90
Panini Tozt Cafe,Cafe 47,86,"1617 Oriental Boulevard, Brooklyn",brooklyn,90
Burger Box,Sammy's Fish Box Restaurant,86,"2930 Avenue X, Brooklyn",brooklyn,90
Thai Basil,Mekong Thai & Vietnamese Restaurant,86,"3682 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Pia's Pizzeria Ristorante,Moti's,86,"3682A Nostrand Avenue, Brooklyn",Nostrand Avenue,90
BBQ & GYRO Halal,Halal,90,"3680 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Mei Mei,Mei Mei Chinese Restaurant,90,"3566 Nostrand Avenue, Brooklyn",3566 Nostrand Ave,90
King Wok TakeOut,King Wok,90,"3510 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Brisas Del Mar,El Monstro del Sazon Pizzaria & Restaurant,86,"9902 Rockaway Beach Boulevard, New York",New York,90
Happy Jack's,Theresa's Polish American Restaurant,86,"108-13 Rockaway Beach Drive, Queens",188-13 Jamaica Ave,86
RBQ,Korean BBQ Restaurant,60,"97-20 Rockaway Beach Boulevard, Far Rockaway",Cristofordo Columbo Boulevard,86
Xing Xing,Lee Xing,95,"9712 Rockaway Beach Boulevard, Rockaway Beach",Cristofordo Columbo Boulevard,86
Whit's End,Theresa's Polish American Restaurant,86,"97-02 Rockaway Beach Boulevard, Far Rockaway",Cristofordo Columbo Boulevard,86
La Barracuda,La Strada Pizzeria & Restaurant,86,"Beach 97th Street, Queens",Street,90
Ciro's Pizza,Pizza Pizza,95,"11303 Beach Channel Drive, Far Rockaway",133 Rockaway Ave,86
Te Quiero,Te-Amo Deli Express,86,"11114 Rockaway Beach Boulevard, New York",New York,90
Rockaway Dog House,Hunan House Chinese Restaurant,86,"95-19 Rockaway Beach Boulevard, Rockaway Beach",Cristofordo Columbo Boulevard,86
Bernadette’s,Theresa's Polish American Restaurant,86,"95-19 Rockaway Beach Boulevard, Rockaway Beach",Cristofordo Columbo Boulevard,86
Thai Rock,Mekong Thai & Vietnamese Restaurant,86,"375 Beach 92nd Street, Far Rockaway",Street,90
Stop on the rock,The Golden Glass Restaurant,86,"112-16 Rockaway Beach Boulevard, Rockaway Park",Cristofordo Columbo Boulevard,86
Bungalow Bar,El Morro Restaurant & Bar,86,"377 Beach 92nd Street, Queens",Street,90
Meyermac Elmhurst,Coffee Truck Front Entrance @ Elmhurst,86,"9118 Beach Channel Drive, Rockaway Beach",133 Rockaway Ave,86
Big Apple,Big Apple Restaurant,90,"114-07 Beach Channel Drive, Rockaway Park",95-07 31st Ave,86
La Cevicheria,La Strada Pizzeria & Restaurant,86,"97-01 Shore Front Parkway, Rockaway Beach",171-01 Northern Blvd,86
Palenque,Le Banquet,67,"9701 Shore Front Parkway, Far Rockaway",Front,90
Pico RBNY,Poco,68,"419 Beach 129th Street, New York",New York,90
harbor light pub,Big D's Old Harbor Restaurant,86,"129-18 Newport Avenue, Rockaway Park",147-18 Northern Blvd,86
Two Dudes,Two Four One St Cafe Restaurant,86,"16702 Rockaway Beach Blvd Bay 2, Rockaway Park",147-18 Northern Blvd,86
Palenque Colombian food,Sunshine Restaurant Food & Catering Inc,86,Rockaway Park,1430 Rockaway Parkway,90
O'Sake,O S Restaurant,86,"263 B 116th Street, New York",New York,90
Kam Fung,Kam Hung,88,"261 B 116th Street, Rockaway Park",Street,90
Belle Harbor Steak House,Tokyo Steak,86,"268 B 116th Street, New York",New York,90
Ed & Ben's,Theresa's Polish American Restaurant,86,"16702 Rockaway Beach Boulevard, Rockaway Park",Cristofordo Columbo Boulevard,86
Ample Hills,Tuscan Hills Restaurant,86,"16702 Rockaway Beach Boulevard, Rockaway Park",Cristofordo Columbo Boulevard,86
The Dropout,The Golden Glass Restaurant,86,"16702 Rockaway Beach Boulevard, Far Rockaway",Cristofordo Columbo Boulevard,86
Riis Park Beach Bazaar,Bea,90,"16702 Rockaway Beach Boulevard, Rockaway Park",Cristofordo Columbo Boulevard,86
Riis Park Beach Bazaar,Bea,90,"16702 Rockaway Beach Boulevard, Queens",13861 Queens Blvd,86
Kim's Restaurant,Karim's Restaurant,94,"116-06 Rockaway Beach Boulevard, Rockaway Park",Cristofordo Columbo Boulevard,86
Last Stop Gourmet Shop,Acapella Gourmet Pizza & Restaurant,86,"222 B 116th Street, New York",New York,90
Pizza D'amore,Pizza D'Amore,100,"208 B 116th Street, Queens",Street,90
Sakura Japanese restaurant,Asakura Japanese Restaurant,98,"215 B 116th Street, Queens",Street,90
Rockaway Crown,The Triple Crown Ale House & Restaurant,86,"115-9 Rockaway Beach Boulevard, Rockaway Park",Cristofordo Columbo Boulevard,86
Ciro's,Ciro,90,"171 B 116th Street, Rockaway Park",Street,90
Brisas Del Mar II,Bar Sol De Quito Restaurant II,86,"160 B 116th Street, Rockaway Park",Street,90
Tiberio Di Mare,Fontana Di Trevi Restaurant,86,"155 B 116th Street, New York",New York,90
Cuisine By Claudette,Annie Chan's Japanese Cuisine Restaurant,86,"143 B 116th Street, Queens",Street,90
The RoadHouse,The Golden Glass Restaurant,86,"1400 Clove Road, Staten Island",563 Coney Island Ave,86
New Wing Hing,New Win Hing,96,"1282 Clove Road, Staten Island",563 Coney Island Ave,86
La Rosa Chicken & Grill - Victory Boulevard,LA Cazuela Restaurant,86,"1172 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Napoli Pizza,Napoli pizza,100,"1206 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Clove Lakes Boat House,Dumpling House,86,"1150 Clove Road, Staten Island",563 Coney Island Ave,86
Marie's Gourmet,Theresa's Polish American Restaurant,86,"977 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Alhumza,Al-Humza,93,"629 Richmond Road, Staten Island",2670 Coney Island Ave,86
El Pollo Restaurant,El Pollo Restaurant,100,"558-60 Richmond Road, Staten Island",2670 Coney Island Ave,86
My Pizza and Restaurant,Pizza Restaurant,95,"755 Targee Street, Staten Island",Street,90
Inch Away Healthy Diet Food,Inch Away Healthy Diet Food,100,"943 Van Duzer Street, Staten Island",Street,90
New Phoenix,New Phoenix Restaurant,90,"480 Targee Street # 4, Staten Island",480 Targee St,90
TRI Lounge & Cafe,Cafe 47,86,"1938 Clove Road, Staten Island",563 Coney Island Ave,86
Mama's Cuisine,Theresa's Polish American Restaurant,86,"360 Targee Street, Staten Island",Street,90
Mona's Cuisine,Theresa's Polish American Restaurant,86,"360 Targee Street, Staten Island",Street,90
Richmond Pizza,Pizza Pizza,95,"1060 Richmond Road, Staten Island",2670 Coney Island Ave,86
Tolins Gourmet Deli,Deli,90,"2050 Clove Road, Staten Island",563 Coney Island Ave,86
Ambrosio Italian Restaurant & Banquet Hall,Ambrosio Italian Restaurant & Banquet Hall,100,"2071 Clove Road, Staten Island",2071 Clove Road,90
The Coupe,The Golden Glass Restaurant,86,"379 Van Duzer Street, Staten Island",Street,90
The Hop Shoppe,The Golden Glass Restaurant,86,"372 Van Duzer Street, Staten Island",Street,90
The Best Coffee Shop,Best Coffee Shop,95,"117 Water Street, Staten Island",Water Street,90
Bay House Bistro,Hunan House Chinese Restaurant,86,"574 Bay Street, Staten Island",Bay St,90
El Patron Restaurant and Lounge,Restaurant,90,"520 Bay Street, Staten Island",520 Bay St,90
The Corner Grind Cafe & the Corner Pocket Billiards,Stars Cafe & Restaurant,86,"510 Bay Street, Staten Island",Bay St,90
Bari's Pizza Pasta,pizza & pasta,95,"596 Bay Street, Staten Island",Bay St,90
Candy Zone Wholesale Distributor,The Restaurant Zone,86,"92 Canal Street, Staten Island",Street,90
The Gallery Banquet Room,World Fair Marina Restaurant & Banquet,86,"293 Van Duzer Street, Staten Island",Street,90
Frank's Bay Pizza,Frank's Pizza,95,"117 Broad Street, Staten Island",Street,90
Romeo's Pizza,Romeo's Pizza,100,"117 Broad Street, Staten Island",Street,90
Mexico Azteca,Mexico Azteca Grocery Deli & Restaurant,90,"33 Broad Street, Staten Island",33 Broad St,90
La Cabaña Del Tio,La Strada Pizzeria & Restaurant,86,"635 Bay Street, Staten Island",635 Bay St,90
Tia’s Restaurant,Tita's Restaurant,97,"635 Bay Street, Staten Island",635 Bay St,90
Crust Pizzeria,CRUST,90,"2071 Clove Road, Staten Island",2071 Clove Road,90
Golden Star,Golden Star,100,"2110 Clove Road, Staten Island",563 Coney Island Ave,86
Zabrosura,Que Sabrosura Restaurant,80,"2110 Clove Road, Staten Island",563 Coney Island Ave,86
Phil-Am Kusina,Phil & Sons Pizzeria & Restaurant,86,"556 Tompkins Avenue, Staten Island",Tompkins Ave,90
Via Margherita Ristorante Italiano,Pino's Ristorante,86,"452 Tompkins Avenue, Staten Island",Tompkins Ave,90
Pizza Mia,La Mia Pizza,95,"529 Tompkins Avenue, Staten Island",Tompkins Ave,90
Good Wok,Wok Wok,95,"375 Tompkins Avenue, Staten Island",Tompkins Ave,90
J&A In & Out Deli & Grill,Deli,90,"147 Fingerboard Road, Staten Island",147-18 Northern Blvd,86
New Choi Hee,New Choi Hee,100,"426 Bay Street, Staten Island",426 Bay St,90
My Family Pizza,My Place Family Pizza,95,"340 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Ceylon Curry,Kabab & Curry Restaurant,86,"324 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
New Asha,New Asha,100,"322 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Dosa Garden,Garden 13 Dairy Restaurant and Pizza,86,"323 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
NEW YORK LANKA INC.,New Fulin Kwok Seafood Restaurant,86,"313 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Morelos Mexican Restaurant & Deli,Restaurant,90,"6 Cebra Avenue, Staten Island",311 Avenue X,86
Chez Adja,Adja Khady Food Distributor,86,"226 Bay Street, Staten Island",Bay St,90
Craft House,Craft,90,"60 Van Duzer Street, Staten Island",Street,90
Tacos El Pinguino,El TRI MX Restaurant & Bar,86,"181 Bay Street, Staten Island",Bay St,90
O'Henry's Publick House,Theresa's Polish American Restaurant,86,"10 Minthorne Street, Staten Island",Street,90
Daddy'Os BBQ & Sports Bar,"Caribbean American Ent. Bar, Lounge & Restaurant",86,"181 Bay Street, Staten Island",Bay St,90
ADAM'S HALAL FOOD,Adam's Halal Food,100,"181 bay street Cross street from Tompkinsville park, Staten Island",Between 39th and 40th street on 13th Avenue,86
M & K,L&K Jamaican Restaurant,86,"190 Bay Street, Staten Island",190 Bay St,90
Chef Hong Kitchen,Chang Jiang Kitchen Chinese Restaurant,86,"55 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
SI FISH & MORE INC,Fish,90,"137 Montgomery Avenue, Staten Island",196 23 Jamaica Avenue,86
Shorty's Roti Shop,Shorty's Roti Shop,100,"65 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
El Pastorcito,El Morro Restaurant & Bar,86,"74 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Holland Bay Restaurant,Bay restaurant,90,"78 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Taqueria el gallo azteca,Azteca,90,"75 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Cinderellas,Cinderellas Restaurant,90,"108 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Sagara,Agra,80,"98 Victory Boulevard, Staten Island",2670 Coney Island Ave,86
Fire Grilled Burgers,"Kennedy's Fried Chicken, Pizza & Burgers",86,"1077 Bay Street #1, Staten Island",Bay St,90
Bayou,Les Babouches Restaurant,72,"1072 Bay Street, Staten Island",Bay St,90
Montalbano's,Montalbano's Italian Food Specialties,90,"1140 Bay Street G, Staten Island",1140 Bay St,90
Tony's Brick Oven,Theresa's Polish American Restaurant,86,"1140 Bay Street, Staten Island",1140 Bay St,90
J's On The Bay,Theresa's Polish American Restaurant,86,"1189 Bay Street, Staten Island",1189 Bay St,90
Sofia's Taqueria,Sofia's,90,"977 Bay Street, Staten Island",Bay St,90
Maizal Restaurant & Tequila Bar,Restaurant,90,"990 Bay Street, Staten Island",Bay St,90
New Win Hing,New Win Hing,100,"1180 Bay Street, Staten Island",1180 Bay St,90
Bin 5,Kyoto Sushi 5,86,"1233 Bay Street, Staten Island",Bay St,90
The Phunky Elephant,The Loft BKNY Restaurant & Lounge,86,"1271 Bay Street, Staten Island",Bay St,90
Kum Fung,Sum Fung,88,"838 Bay Street, Staten Island",Bay St,90
Island Garden,Garden 13 Dairy Restaurant and Pizza,86,"1364 Bay Street, Staten Island",Bay St,90
Rose Bank Pizza,Pizza Pizza,95,"1372 Bay Street, Staten Island",Bay St,90
Bay Street Tavern,Golden Bay Parkway Restaurant Inc,86,"1384 Bay Street, Staten Island",Bay St,90
Best Yummy,Yummy Yummy,95,"16057 Rockaway Boulevard, Queens",13861 Queens Blvd,86
Rockaway Plaza Delicatessen,'Essen,90,"160-49 Rockaway Boulevard, Jamaica",196 23 Jamaica Avenue,86
L'amici Pizza & Pasta,Pizza,90,"16053 Rockaway Boulevard, Jamaica",196 23 Jamaica Avenue,86
Forever Jerk,Jerk-A-Rona Restaurant and Grill,86,"145-94 Guy R Brewer Boulevard, Jamaica",196 23 Jamaica Avenue,86
Devine Bickles Restaurant,Devine Bickles Restaurant,100,"157-21 Rockaway Boulevard, Queens",45-21 Parsons Blvd,86
China Inn Express,China Express,95,"157-15 Rockaway Boulevard, Jamaica",91-15 31st Ave,86
TASTEMYPLATE,Taste,90,"158-02 Rockaway Boulevard, Queens",205-02 Hillside Ave,86
Maru Express Grill,Golden Krust Caribbean Bakery and Grill,86,"158-02 Rockaway Boulevard, Jamaica",196 23 Jamaica Avenue,86
New Butterfly Restaurant,Restaurant,90,"145-109 Guy R Brewer Boulevard, Jamaica",109-08 Northern Blvd,86
Rockaway Deli & Restaurant,Restaurant,90,"158th Street, Jamaica",Street,90
Fortune Cafe,Stars Cafe & Restaurant,86,"15707 Rockaway Boulevard, Jamaica",196 23 Jamaica Avenue,86
Early B Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"137-42 Guy R Brewer Boulevard, Jamaica",196 23 Jamaica Avenue,86
Xinbao Restaurant,Cibao Restaurant,91,"13742 Guy R Brewer Boulevard, Jamaica",196 23 Jamaica Avenue,86
Pimento Jamaican Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"137-42 Guy R Brewer Boulevard, Jamaica",196 23 Jamaica Avenue,86
Jamaican Flavors Restaurant & Bakery,Jamaican Flavors Restaurant,95,"14795 Farmers Boulevard, Jamaica",196 23 Jamaica Avenue,86
Breakfast Club,Sugar Hill Restaurant & Supper Club,86,"147-07 Guy R Brewer Boulevard, Jamaica",147-18 Northern Blvd,86
BBQ Mississippi Joe,Ding BBQ and Hot Pot Restaurant,86,"147-07 Guy R Brewer Boulevard, Jamaica",147-18 Northern Blvd,86
The Queens Food Court,Queen,90,"147-07 Guy R Brewer Boulevard, Jamaica",147-18 Northern Blvd,86
Catfish Cafe,Catfish,90,"14707 Guy R Brewer Boulevard, Jamaica",196 23 Jamaica Avenue,86
NYC Wild Wings,The NYC Bull - Restaurant & Rotisserie,86,"147-07 Guy R Brewer Boulevard, Jamaica",147-18 Northern Blvd,86
Philly Mob Burgers,"Kennedy's Fried Chicken, Pizza & Burgers",86,"147-07 Guy R Brewer Boulevard, Jamaica",147-18 Northern Blvd,86
Best Deli,Best Buy Deli,95,"147-45 182nd Street, Jamaica",Street,90
Erica's Caribbean Cruise,Bea,90,"219-25 North Conduit Avenue, Springfield Gardens",33-25 Francis Lewis Blvd,86
Mario's Pizza,Mario's Pizza,100,"14929 Guy R Brewer Boulevard, Jamaica",196 23 Jamaica Avenue,86
Boulevard Deli & Grill,Deli,90,"14924 Guy R Brewer Boulevard, Queens",13861 Queens Blvd,86
Foo An Kitchen,Halal Chinese Kitchen,86,"22318 South Conduit Avenue, Jamaica",196 23 Jamaica Avenue,86
Breezes Island Grill Resturant and Lounge,Breezes Island Grill Restaurant and Lounge,99,"230-06 & 08, South Conduit Avenue, Rosedale",109-08 Northern Blvd,86
Alta Villa Cafe,Alta,90,"230-59 Rockaway Boulevard, Springfield Gardens",Cristofordo Columbo Boulevard,86
Pa-Nash Eurosoul,Eros,68,"144-14 243rd Street, Rosedale",Street,90
3 In 1 FS&H Jamaican Restaurant,Restaurant,90,"14412 243rd Street, Rosedale",Street,90
Winner Restaurant,Wine Restaurant,94,"14406 243rd St, Rosedale, Rosedale, NY, 11422+2328, Rosedale",1100 60th St,86
Jamaican Flavors,Jamaican Flavors Restaurant,90,"22409 141st Avenue, Jamaica",22409 141st Ave,90
Camille Curtis Co Inc,Sunshine Restaurant Food & Catering Inc,86,"2249 141st Avenue, Jamaica",1st ave.,90
S. Gardens,Theresa's Polish American Restaurant,86,"140-14 Springfield Boulevard, Jamaica",196 23 Jamaica Avenue,86
Husky Meals INC,Sunshine Restaurant Food & Catering Inc,86,"18417 140th Avenue, Springfield Gardens",196 23 Jamaica Avenue,86
C.C. deli grocery inc.,Grocery Deli Inc,95,"138-69 Francis Lewis Boulevard, Jamaica",33-25 Francis Lewis Blvd,86
Best Wok,Wok Wok,95,"13875 Francis Lewis Boulevard, Rosedale",33-25 Francis Lewis Blvd,86
Henrica's,Henrica's Restaurant And Lounge,90,"138-89 Francis Lewis Boulevard, Rosedale",33-25 Francis Lewis Blvd,86
Calabash Experience,The Blessed Kitchen Experience,86,"21706 Merrick Boulevard, Springfield Gardens",Cristofordo Columbo Boulevard,86
Empire Pan Asian Bistro,Asian Food Ltd.,86,"2740 Hylan Boulevard, Staten Island",Hylan Boulevard,90
Empire East,C&L Of East Ocean Restaurant,86,"2740 Hylan Boulevard, Staten Island",Hylan Boulevard,90
Canlon's,Canlon's,100,"1825 North Railroad Avenue, Staten Island",196 23 Jamaica Avenue,86
Jersey Mike's Subs,Theresa's Polish American Restaurant,86,"2714 Hylan Boulevard, Staten Island",Hylan Boulevard,90
