name_google,name_foursquare,ratio_name,address_google,address_foursquare,ratio_address
The Buren,The Golden Glass Restaurant,86,"1223 Broadway, Brooklyn",brooklyn,90
El Monumento Restaurant Bar & Lounge,Restaurant,90,"1185 Broadway, Brooklyn",85 Broadway,90
Marthita's Bar & Grill,Theresa's Polish American Restaurant,86,"1183 Broadway, Brooklyn",1183 Broadway,90
Chang Yu,Chang Jiang Kitchen Chinese Restaurant,86,"334 Central Avenue, Brooklyn",brooklyn,90
Tacos El Idolo,El Morro Restaurant & Bar,86,"Broadway & Kossuth Pl, Brooklyn",brooklyn,90
Rosario Pizza,Rosario Pizza,100,"374 Central Avenue, Brooklyn",brooklyn,90
Little Caesars,Little Caesar's,97,"1164 Broadway, Brooklyn",brooklyn,90
Deli & Grill,Deli & Grill,100,"365 Central Avenue, Brooklyn",brooklyn,90
Good Chinese,Good Chinese,100,"663 Knickerbocker Avenue, Brooklyn",663 Knickerbocker Ave,90
Alex Luncheonette,One & One,86,"685 Knickerbocker Avenue, Brooklyn",brooklyn,90
Aris Pollos A La Brasa,Pollos a La Brasa Mario,88,"691 Knickerbocker Avenue, Brooklyn",brooklyn,90
Fazio's,Theresa's Polish American Restaurant,86,"709 Knickerbocker Avenue, Brooklyn",brooklyn,90
New Chang Hong,New Chang Hong,100,"409 Irving Avenue, Brooklyn",409 Irving Ave,90
Nacho Macho Taco,Mister Taco Mexican Restaurant,86,"591 Knickerbocker Avenue, Brooklyn",brooklyn,90
Golden Thai,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"469 Irving Avenue, Brooklyn",brooklyn,90
Chef Toribio,King's Chef Chinese Restaurant,86,"446 Wilson Avenue, Brooklyn",446 Wilson Ave,90
Zona Viva,Viva Natural Pizza,86,"853 Wyckoff Avenue, Ridgewood",Wyckoff Ave,90
Puerto de Manta Restaurant and Bar,Restaurant,90,"859 Wyckoff Avenue, Ridgewood",Wyckoff Ave,90
La Rubia,La Strada Pizzeria & Restaurant,86,"861 Wyckoff Avenue, Flushing",Wyckoff Ave,90
NEWYORKTITLAN,TANG,68,"1525 Gates Avenue, Brooklyn",brooklyn,90
Brooklyn barista,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"880 Wyckoff Avenue, Brooklyn",Wyckoff Ave,90
Exquisito,Exquisito Restaurante,90,"1542 Gates Avenue, Brooklyn",1542 Gates Ave,90
Petra,Petrarca Cucina E Vino,90,"523 Evergreen Avenue, Brooklyn",brooklyn,90
The Luv Nugget,The Golden Glass Restaurant,86,"894 Wyckoff Avenue Suite 2, Brooklyn",Wyckoff Ave,90
Lugo's,Theresa's Polish American Restaurant,86,"10-89 Cypress Avenue, Queens",Between 39th and 40th street on 13th Avenue,86
Azteca Bakery Grocery,Azteca Bakery Grocery,100,"996 Cypress Avenue, Ridgewood",996 Cypress Ave,90
Satyr Grill,Golden Krust Caribbean Bakery and Grill,86,"1109 Cypress Avenue, Queens",Between 39th and 40th street on 13th Avenue,86
Tasty Thai,Mekong Thai & Vietnamese Restaurant,86,"72-04 Forest Avenue, Ridgewood",Forest Avenue,90
La-Bella Pizza,La Bella Pizza,100,"975 Seneca Avenue, Ridgewood",975 Seneca Ave,90
Manna Deli & Grocery,Deli & Grocery,95,"5902 Myrtle Avenue, Queens",Myrtle Ave.,90
Tasty's,Tasty's Restaurant & Coffee Shop,90,"58-02 Myrtle Avenue, Ridgewood",58-02 Myrtle Ave,90
The Ridgewood Ale House,The New Millenium Spanish Restaurant,86,"57-38 Myrtle Avenue, Ridgewood",Myrtle Ave.,90
Grace Chinese,Grace Chinese Food II,90,"952 Seneca Avenue, Ridgewood",952 Seneca Ave,90
Fajitas Sunrise,Sunrise Cuisine Restaurants,86,"59-24 Myrtle Avenue, Ridgewood",Myrtle Ave.,90
Mr. Thai,Mekong Thai & Vietnamese Restaurant,86,"57-42 Myrtle Avenue, Flushing",Myrtle Ave.,90
Mr Chen,Rui Chen Restaurant,86,"5905 Myrtle Avenue, Ridgewood",905 Myrtle Ave,90
Tornado Crepes,Crepes de la Creme Food Truck,86,"1808 Weirfield Street, Ridgewood",Street,90
Cream Ridgewood,Cream,90,"59-09 71st Avenue, Queens",59-09 71st Ave,90
Burrito Republic,Li Li,86,"59-15 71st Avenue, Queens",1st ave.,90
Bamboo Tropical,Spice Island Tropical Restaurant,86,"59-13 71st Avenue, Ridgewood",1st ave.,90
Deli 93,Deli,90,"1069 Wyckoff Avenue, Ridgewood",Wyckoff Ave,90
Kum Wei Kitchen,Chang Jiang Kitchen Chinese Restaurant,86,"60-19 Myrtle Avenue, Ridgewood",Myrtle Ave.,90
Yip Szechuan Gourmet,China Gourmet Chinese Restaurant,86,"6541 Myrtle Avenue, Glendale",Myrtle Ave.,90
New York Grill,New Fulin Kwok Seafood Restaurant,86,"6516 Myrtle Avenue A, Glendale",Myrtle Ave.,90
Late night deli,Deli,90,"6500 Myrtle Avenue, Glendale",Myrtle Ave.,90
K & A Bar,El Morro Restaurant & Bar,86,"66-48 Myrtle Avenue, Flushing",Myrtle Ave.,90
Sakura IV,Sakura IV,100,"64-19 Myrtle Avenue, Glendale",Myrtle Ave.,90
House Of Gyro & Shawarma,Harway Pizza Gyro Falafel Restaurant,86,"69-01 Fresh Pond Road, Queens",69-08 Fresh Pond Road,87
Wow Bagel,Bagel Restaurant,86,"6864 Fresh Pond Road, Ridgewood",Rutland Road,86
Glendale Pizza,Glendale Pizza,100,"6827 Myrtle Avenue, Glendale",6827 Myrtle Ave,90
Los Parientes,El Rinconcito De Los Sabores Restaurant & Deli,86,"69-08 Fresh Pond Road, Ridgewood",69-08 Fresh Pond Road,90
Zenith Thai Restaurant,Thai Restaurant,95,"7002 Fresh Pond Road, Ridgewood",Rutland Road,86
Antica Trattoria,Maria's Trattoria Restaurant,86,"68-10 Fresh Pond Road, Ridgewood",37-10 114th St,86
Taste of Taco,Taste,90,"6841 Myrtle Avenue, Glendale",Myrtle Ave.,90
Double,Double Dragon Chinese Restaurant,90,"61-10 Myrtle Avenue, Ridgewood",Myrtle Ave.,90
4 Caminos Mexican Restaurant,Restaurant,90,"67-22 Fresh Pond Road, Queens",13861 Queens Blvd,86
KC Taqueria Coffee Shop,KC Taqueria Coffee Shop,100,"67-22 Fresh Pond Road, Ridgewood",Rutland Road,86
Coffee Shop Mexican Restaurant,Mexican Restaurant Coffee Shop,95,"67-22 Fresh Pond Road, Ridgewood",Rutland Road,86
Fresh Pond Corner Coffee Shop,Coffee Shop,90,"67-22 Fresh Pond Road, Ridgewood",Rutland Road,86
Las Margaritas,Las Margaritas Restaurant,90,"67-12 Fresh Pond Road, Flushing",152-12 Northern Blvd,86
Ye Garden,Garden 13 Dairy Restaurant and Pizza,86,"71-02 Fresh Pond Road, Queens",205-02 Hillside Ave,86
"El parche Bakery, Restaurant and Bar",Restaurant,90,"67 14 Fresh Pond Road, Ridgewood",94-14 Sutphin Blvd,86
Garlic To the Chicken,The Loft BKNY Restaurant & Lounge,86,"6692 Forest Avenue, Ridgewood",Forest Avenue,90
Corato I Pizza & Restaurant,Restaurant,90,"66-94 Fresh Pond Road, Ridgewood",94-14 Sutphin Blvd,86
I O Cafe,Stars Cafe & Restaurant,86,"793 Fairview Avenue, Ridgewood",311 Avenue X,86
Bosna Express,Cam Tak Express Restaurant,86,"791 Fairview Avenue, Queens",Between 39th and 40th street on 13th Avenue,86
Roksana Gourmet Deli,Deli,90,"6678 Fresh Pond Road, Ridgewood",Rutland Road,86
Wings Seafood,Sea,90,"785 Fairview Avenue, Queens",Between 39th and 40th street on 13th Avenue,86
Delight Diner,Delight Diner,100,"66-91 Fresh Pond Road, Ridgewood",91-15 31st Ave,86
Wan's Garden,Theresa's Polish American Restaurant,86,"6826 Forest Avenue, Ridgewood",Forest Avenue,90
The Acre,The Golden Glass Restaurant,86,"68-22 Forest Avenue, Ridgewood",Forest Avenue,90
Burek Pizza,Burek's Pizza,95,"68-57 Forest Avenue, Queens",Forest Avenue,90
Carlos and Gabby's,Ghoroa Sweets and Restaurant,86,"1376 Coney Island Avenue, Brooklyn",brooklyn,90
Masbia of Flatbush,C&L Of East Ocean Restaurant,86,"1372 Coney Island Avenue, Brooklyn",brooklyn,90
Bakar,Kar,90,"1385 Coney Island Avenue, Brooklyn",brooklyn,90
Perizia Kosher Pizza,Perizia Kosher Pizza,100,"1387 Coney Island Avenue, Brooklyn",brooklyn,90
Essen NY Deli,Essen NY Deli,100,"1359 Coney Island Avenue, Brooklyn",brooklyn,90
Olympia Pita,Pasha Pizza Pita Grill,86,"1419 Coney Island Avenue, Brooklyn",brooklyn,90
La Tabun,La Strada Pizzeria & Restaurant,86,1111 Avenue K,111 Avenue A,88
Joseph's Dream Burger,Theresa's Polish American Restaurant,86,"1202 Avenue J, Brooklyn",brooklyn,90
Estihana,Estihana Brooklyn,90,"1217 Avenue J, Brooklyn",1217 Avenue J,90
Jerusalem II Pizza,Jerusalem II Pizza,100,"1312 Avenue J, Brooklyn",brooklyn,90
Dixie BBQ,Korean BBQ Restaurant,86,"1316 Avenue J, Brooklyn",brooklyn,90
Sesame - Flatbush,Flatbush Food & Discount Store,86,"1540 Coney Island Avenue, Brooklyn",brooklyn,90
Pizza Time,Pizza Time,100,"1324 Avenue J, Brooklyn",brooklyn,90
Jerusalem Steak House II,Tokyo Steak,86,"1319 Avenue J, Brooklyn",brooklyn,90
Glatt Coney,Edna's Glatt Kosher Delicatessen Restaurant,86,"1558 Coney Island Avenue, Brooklyn",brooklyn,90
Baguette Express,Cam Tak Express Restaurant,86,"1013 East 14th Street, Brooklyn",brooklyn,90
Oh Bagel Cafe,Stars Cafe & Restaurant,86,"1755 Coney Island Avenue, Brooklyn",brooklyn,90
King Solomon Glatt Kosher Catering & Restaurant,Restaurant,90,"1787 Coney Island Avenue, Brooklyn",brooklyn,90
Bessarabia Authentic Moldovian Cuisine,Amin Indian Cuisine,86,Brooklyn,brooklyn,100
Maria's,Maria's,100,"1849 Coney Island Avenue, Brooklyn",1849 Coney Island Ave,90
Coffee Bar Inc,Coffee Inc,95,"1904 Coney Island Avenue, Brooklyn",brooklyn,90
Sophie's Bistro,Theresa's Polish American Restaurant,86,"1906 Coney Island Avenue #1904, Brooklyn",brooklyn,90
Joseph's Dream Burger,Theresa's Polish American Restaurant,86,"1899 Coney Island Avenue, Brooklyn",brooklyn,90
Pescada Steakhouse,Esca,90,"509 Avenue P, Brooklyn",509 Avenue P,90
Mazza & More,Purtouliano's Pizza and More,86,"412 Avenue M, Brooklyn",brooklyn,90
Bordeaux Steakhouse,Boca Juniors Argentine Steakhouse,86,"1922 Coney Island Avenue, Brooklyn",brooklyn,90
Marrakech restaurant,Marrakech Restaurant,100,"1915 Coney Island, Brooklyn",brooklyn,90
My Grill Bar,El Morro Restaurant & Bar,86,"1022 Avenue P, Brooklyn",brooklyn,90
Moses Grill Bar,El Morro Restaurant & Bar,86,"1022 Avenue P, Brooklyn",brooklyn,90
Crawfords Cafe,Crawford's Cafe,97,"1942 Coney Island Avenue, Brooklyn",brooklyn,90
Mustard Panini Bar,Star,90,"462 Avenue P, Brooklyn",brooklyn,90
El Mesquite,El Morro Restaurant & Bar,86,"401 Avenue P, Brooklyn",brooklyn,90
Falafel Off The Korner,Benny's Kosher Pizza Falafel & Dairy Restaurant,86,"1675 East 2nd Street, Brooklyn",brooklyn,90
Caravan,Caravan Restaurant,90,"1797 McDonald Avenue, Brooklyn",brooklyn,90
Ave P Deli,Deli,90,"393 Avenue P, Brooklyn",brooklyn,90
Cindy's Luncheonette,Theresa's Polish American Restaurant,86,"1806 McDonald Avenue, Brooklyn",brooklyn,90
Cafesito Mexicano Deli,Deli,90,"1810 McDonald Avenue, Brooklyn",brooklyn,90
Ming Hing Kitchen,Ming Hing Kitchen,100,"380 Avenue P, Brooklyn",380 Avenue P,90
Puebla,Tacos Puebla,90,"374 Avenue P A, Brooklyn",374 Avenue P,90
El Penacho,El Penacho Restaurant,90,"374 Avenue P, Brooklyn",374 Avenue P,90
Cabana Restaurant and Lounge,Lounge & Restaurant,95,"1836 McDonald Avenue, Brooklyn",brooklyn,90
Las Banderas,Las Banderas Grocery & Restaurant,90,"1641 McDonald Avenue, Brooklyn",1641 McDonald Ave,90
Casa New York,Casa,90,"2439 64th Street, Brooklyn",brooklyn,90
One Stop Shop Chickens,Glatt Kosher Number One Restaurant,86,"1601 McDonald Avenue, Brooklyn",brooklyn,90
Vinnie's Pizza,Vinnie's Pizza,100,"109 Avenue N, Brooklyn",brooklyn,90
Vinnies Lanchoenette,Indie,72,"107 Avenue N, Brooklyn",brooklyn,90
Piccola Italia,Via Italia Restaurant,86,"1591 McDonald Avenue, Brooklyn",brooklyn,90
Chef Collective,King's Chef Chinese Restaurant,86,"100 Prince Street, Brooklyn",brooklyn,90
Forno Rosso,Il Forno Pizza and Pasta Restaurant,86,"327 Gold Street, Brooklyn",brooklyn,90
Menya Jiro,Ciro,68,"306 Gold Street C2, Brooklyn",brooklyn,90
Pollo D'Oro,D Zion Restaurant,86,"306 Gold Street, Brooklyn",brooklyn,90
Han Dynasty,Dynasty Chinese Restaurant,86,"1 Dekalb Avenue, Brooklyn",brooklyn,90
Guss' Pickles,Pollos Gus,61,"445 Albee Square West, Brooklyn",brooklyn,90
A Taste of Katz's,Taste,90,"1 Dekalb Avenue, Brooklyn",brooklyn,90
Dorothy Mukbang,TANG,68,"2 Park Street, Brooklyn",brooklyn,90
Bunker Vietnamese at Dekalb Market Hall,At Kazimir Restaurant,86,"445 Albee Square W, Basement, Level, Space E-34, Brooklyn",brooklyn,90
Fletcher's Brooklyn Barbecue,Moti's,86,"445 Albee Square West, Brooklyn",brooklyn,90
Dekalb Tacos,Tacos Puebla Restaurant,86,"445 Albee Square West, Brooklyn",brooklyn,90
The Flo,The Golden Glass Restaurant,86,"1 Dekalb Avenue, Brooklyn",brooklyn,90
BK Jani,Boutique BK,86,"445 Albee Square West, Brooklyn",brooklyn,90
Wiki Wiki,Finger Licking Restaurant and Bakery,64,"445 Albee Square West, Brooklyn",brooklyn,90
Arepa Lady,Little Old Lady Organic Food Store,86,"445 Gold Street, Brooklyn",brooklyn,90
Two Tablespoons,Two Four One St Cafe Restaurant,86,"Dekalb Market Hall, 445 Albee Square West, Brooklyn",brooklyn,90
Mr. Lin's,Mr. Lin's Chinese,90,"445 Albee Square West, Brooklyn",brooklyn,90
No. 7,No. 7,100,"7 Greene Avenue, Brooklyn",7 Greene Ave,90
DSK Brooklyn - Die Stammkneipe,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"710 Fulton Street, Brooklyn",Fulton,90
Olea,Olea,100,"171 Lafayette Avenue, Brooklyn",171 Lafayette Ave,90
Hua Long,Hua Long,100,"706 Fulton Street, Brooklyn",Fulton,90
Not Ray's Pizza,Not Ray's Pizza,100,"694 Fulton Street, Brooklyn",Fulton,90
Yang No 1 Asian,No.1,90,"109 South Portland Avenue, Brooklyn",brooklyn,90
ATA Turkish Restaurant,ABA Turkish Restaurant,95,"887 Fulton Street, Brooklyn",Fulton,90
Country House Diner,Diner,90,"887 Fulton Street, Brooklyn",Fulton,90
Fradei Italian Bistro,Ambrosia Italian and Albanian Restaurant,86,"99 South Portland Avenue, Brooklyn",brooklyn,90
Chance 11,Clifford Chance Cafeteria-Restaurant Associates,86,"895 Fulton Street, Brooklyn",Fulton,90
Mac Shack NY,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"901 Fulton Street, Brooklyn",Fulton,90
Beny's Delice,Deli,90,"903 Fulton Street, Brooklyn",Fulton,90
Mayflower,Mayflower Chinese Restaurant,90,"132 Greene Avenue, Brooklyn",brooklyn,90
Aita,ATA,86,"132 Greene Avenue, Brooklyn",brooklyn,90
Bati Ethiopian Kitchen,Chang Jiang Kitchen Chinese Restaurant,86,"747 Fulton Street, Brooklyn",747 Fulton St,90
Fulton Thai Restaurant,Thai Restaurant,95,"848 Fulton Street, Brooklyn",Fulton,90
Pequeña,La Pequeña Colombia,90,"86 South Portland Avenue, Brooklyn",brooklyn,90
Lean Crust Pizza,Lean Crust Pizza,100,"737 Fulton Street, Brooklyn",Fulton,90
The Quarter,Arte,90,"87 Lafayette Avenue, Brooklyn",Lafayette Ave,90
Miss Ada,Miss Saigon Vietnamese Cooking,86,"184 Dekalb Avenue, Brooklyn",brooklyn,90
Walter's,Walter's Deli,90,"166 Dekalb Avenue, Brooklyn",brooklyn,90
Imani,Mangia,73,"271 Adelphi Street, Brooklyn",brooklyn,90
"Sushi D - Authentic Sushi in Brooklyn,NY",Ginpachi Sushi Restaurant,86,"207 Dekalb Avenue, Brooklyn",brooklyn,90
New Good Joy,New Good Joy Take Out Restaurant,90,"216 Dekalb Avenue, Brooklyn",216 Dekalb Ave,90
Evelina,Evelina Restaurant,90,"211 Dekalb Avenue, Brooklyn",211 Dekalb Ave,90
Dino,Andino Roman Restaurant,90,"222 Dekalb Avenue, Brooklyn",brooklyn,90
Mario's Pizzeria,Mario's Pizzeria,100,"224 Dekalb Avenue, Brooklyn",brooklyn,90
Middle Eastern Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"226 Dekalb Avenue, Brooklyn",brooklyn,90
Colonia Verde,La Colonial Restaurant,69,"219 Dekalb Avenue, Brooklyn",brooklyn,90
Black Iris,Black Barn Restaurant,86,"228 Dekalb Avenue, Brooklyn",brooklyn,90
1 OR 8,Lucky 1 Chinese Restaurant,86,"229 Dekalb Avenue, Brooklyn",229 Dekalb Ave,90
Luanne's Wild Ginger,Theresa's Polish American Restaurant,86,"235 Dekalb Avenue, Brooklyn",235 Dekalb Ave,90
Sami's Kabab House,Theresa's Polish American Restaurant,86,"35-57 Crescent Street, Astoria",Crescent St.,90
Antojitos Ecuatorianos 2,Bambino Pizza 2,86,"2535 36th Avenue, Astoria",Between 39th and 40th street on 13th Avenue,86
Something Catchy,Something Catchy Seafood Restaurant,90,"23-14 36th Avenue, Astoria",23-14 36th Ave,90
Daisys Pizza III,Daisy’s Pizza III,97,"2817 36th Avenue, New York","New York, New York",95
Aladdin Sweets,Aladdin Sweets and Restaurant,90,"29-06 36th Avenue, Queens",Between 39th and 40th street on 13th Avenue,86
Boishakhi,Boishakhi Restaurant,90,"29-14 36th Avenue, Queens",29-14 36th Ave,90
Chubby Burgers & Chicken,Chicken Festival,86,"30-05 36th Avenue, Long Island City",29-30  A Union St,86
Sam Lee Kitchen,Tong Sam Gyup Goo Yi Restaurant,86,"21-08 36th Avenue, Queens",Between 39th and 40th street on 13th Avenue,86
Zheng Li Tong,Very Tong Seafood Restaurant,86,"2108 36th Avenue, Long Island City",196 23 Jamaica Avenue,86
Exquisito,Exquisito Restaurante,90,"21-12 36th Avenue, Queens",21-12 36th Ave,90
Palace Fried Chicken,China palace chinese restaurant,86,"21-02 36th Avenue, Queens",Between 39th and 40th street on 13th Avenue,86
Coffee & Green,Coffee & Green,100,"2106 36th Avenue, Queens",2106 36th Ave,90
Leo's Pizza,Leo's pizza,100,"31-01 36th Avenue, Astoria",Between 39th and 40th street on 13th Avenue,86
Chano's Cantina,Theresa's Polish American Restaurant,86,"35-55 31st Street, Queens",35-55 31st St,90
East Garden,East Garden,100,"31-10 36th Avenue, Queens",Between 39th and 40th street on 13th Avenue,86
Samossa Bites,Safiyah Bakery Bites Cafe,86,"3527 31st Street, Queens",31st Street,90
The Jacx Food Hall,Zaffran Party Hall & restaurant,86,"28-07 Jackson Avenue, Long Island City",152-28 Northern Blvd,86
Chickpea,Chickpea & Olive @ The Food Box,90,"42-09 28th Street, Long Island City",28th Street,90
Raj's Indian Kitchen,Raj's Indian Kitchen,100,"27-18 Queens Plaza South, Long Island City",Queens Plaza S,90
Waheyo Modern Mexican,La Chaparrita Mexican Restaurant,86,"27-16 Queens Plaza South, Long Island City",Queens Plaza S,90
Massa's Coal Fired Pizzeria & Bar,Moti's,86,"42-12 28th Street #2, Long Island City",28th Street,90
Lucky Pizzeria & Cafe Inc,Lucky,90,"27-10 Queens Plaza South, Long Island City",Queens Plaza S,90
Franky's Souvlaki,Theresa's Polish American Restaurant,86,Long Island City,41-17 Crescent St. Long Island City,90
First Stop Bar & Grill,La Kuchara Ecuadorian Restaurant Bar,86,"27-08 Queens Plaza South, New York",New York,90
Clever Blend,Total Blend Restaurant,86,"2706 Queens Plaza South, Long Island City",Queens Plaza S,90
Cranberry,Amber,72,"2802 42nd Road, Long Island City",42nd,90
Dumpling D'or,N&D pizza restaurant,86,"25-15 Queens Plaza North, Long Island City",33-25 Francis Lewis Blvd,86
Momento,Momento's Coffee Shop And Pizza,90,"25-13 Queens Plaza North, Long Island City",33-25 Francis Lewis Blvd,86
RESOBOX,Bobo,68,"41-26 27th Street, New York",New York,90
One Love,One & One,95,"Queens St &, Jackson Avenue, Long Island City",1100 60th St,86
The Sanchez Luncheonette,The New Millenium Spanish Restaurant,86,"38-01 Vernon Boulevard, Long Island City",171-01 Northern Blvd,86
Flavors Corner,Roti Corner Restaurant,86,"10-18 41st Avenue, Long Island City",1st ave.,90
Zhen Zhu,Zhen Zhu Restaurant,90,"1039 41st Avenue, Long Island City",1039 41st Ave,90
Friendly,Friendly Restaurant,90,"12-05 40th Avenue, Long Island City",12-05 40th Ave,90
Dominicaan Food,famous restaurant Chinese food,86,"916 37th Avenue, Long Island City",7th Ave,90
Mama's,Mama’s Coffee Shop & Restaurant,90,"13-01 40th Avenue, New York",New York,90
"Go Ramen Go Life, Inc",Sunshine Restaurant Food & Catering Inc,86,"1307 40th Avenue, Long Island City",196 23 Jamaica Avenue,86
The Buffs,The Golden Glass Restaurant,86,"1313 40th Avenue, Queens",1313 40th Ave,90
LIC GRILL Indian and American Cuisine,N and J Restaurant,86,"3944 21st Street, Long Island City",Street,90
The Penthouse LIC,The Golden Glass Restaurant,86,"8-08 Queens Plaza South, Long Island City",Queens Plaza S,90
Melting Pot Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,3601 Vernon Boulevard,333 Boulevard De La Cité-Des-Jeunes,86
The Penthouse,The Golden Glass Restaurant,86,"8-08 Queens Plaza South, Long Island City",Queens Plaza S,90
3Greeks Grill,Golden Krust Caribbean Bakery and Grill,86,35-61 Vernon Boulevard,333 Boulevard De La Cité-Des-Jeunes,86
La Dueña Restaurant,La Rueda Restaurant,92,"1254 Morrison Avenue, The Bronx",311 Avenue X,86
Mis Antojitos Juice Bar,La Kuchara Ecuadorian Restaurant Bar,86,"1268 Morrison Avenue, The Bronx",311 Avenue X,86
Fu Xing,Fu Xing Restaurant,90,"1270 Morrison Avenue, The Bronx",311 Avenue X,86
China Garden Restaurant,China Garden Restaurant,100,"1205 Stratford Avenue, The Bronx",196 23 Jamaica Avenue,86
New Ranch,The New Ranch Restaurant,90,"1619 Westchester Avenue, The Bronx",1619 Westchester Ave,90
Danny's Athens Restaurant,Athens Restaurant,95,"1621 Westchester Avenue, The Bronx",1621 Westchester Ave,90
Lincoln Fried Chicken,O'Neals'/Lincoln Center Restaurant,86,"1635 Westchester Avenue, The Bronx",Westchester ave,90
Yankee J-Z,"Golden ""Z"" Restaurant",86,"1599 Westchester Avenue, The Bronx",Westchester ave,90
Edison's,Theresa's Polish American Restaurant,86,"1203 Manor Avenue, The Bronx",Between 39th and 40th street on 13th Avenue,86
New Yankee,New Fulin Kwok Seafood Restaurant,86,"1616 Westchester Avenue, The Bronx",Westchester ave,90
Lechonera & Pollo Sabroso,Pollo Sabroso,90,"1594 Westchester Avenue, The Bronx",1594 Westchester Ave,90
Flying Dragon Chinese Restaurant,Flying Dragon Chinese Restaurant,100,"1183 Morrison Avenue, The Bronx",311 Avenue X,86
Mega Seafood,Sea,90,"1181 Morrison Avenue, The Bronx",311 Avenue X,86
El sazon de mi abuela,La Roja de Todos Restaurant & Bakery,86,"1561 Westchester Avenue, The Bronx",Westchester ave,90
Taqueria Mr. Pancho,Mi Barrio Taqueria Restaurant,86,"1299-1201 Ward Avenue, The Bronx",196 23 Jamaica Avenue,86
Sabrosura 3,3 Luigis Pizzeria & Restaurant,86,"1553 Westchester Avenue, The Bronx",Westchester ave,90
Delines,Deli,90,"1544 East 174th Street, The Bronx",Street,90
MONTESPINO RESTAURANT,Restaurant,90,"1309 Bronx River Avenue, The Bronx",1309 Bronx River Ave,90
Club La Nueva vida,La Strada Pizzeria & Restaurant,86,"1287 Evergreen Avenue, The Bronx",196 23 Jamaica Avenue,86
Chinese Fried Chicken,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"985 East 174th Street, The Bronx",Street,90
New Garden Chinese Kitchen,New Garden,90,"1535 Westchester Avenue, The Bronx",Westchester ave,90
Jo Jo Pizza,Pizza Pizza,95,"1545 Westchester Avenue, The Bronx",Westchester ave,90
Burger Hut,Tropical Hut Restaurant,86,"1521 1/2 Westchester Avenue # 21, The Bronx",Westchester ave,90
Ajo y Oregano,Migueleno's Pizza Y Restaurant,86,"1556 White Plains Road, The Bronx",White Plains Road,90
Wang Xiao Feng Restaurant,Restaurant,90,"1556 White Plains Road, The Bronx",White Plains Road,90
NEW HONG KONG KITCHEN,New Hong Kong Kitchen,100,"1838 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
A Kandola Inc,a taberna Portuguese restaurant,86,"1534 White Plains Road, The Bronx",White Plains Road,90
Thai Cuisine,Rin Thai Cuisine,95,"1509 White Plains Road, The Bronx",White Plains Road,90
Park Chester Fish & Chips,Fish,90,"1884 Archer Street, The Bronx",Street,90
Archer st pizza,Pizza Pizza,95,"1807 Archer Street, The Bronx",Street,90
JB Gourmet Juice Bar,Bar Sol De Quito Restaurant II,86,"1824 Archer Street, The Bronx",Street,90
taqueria lupita II,Mi Barrio Taqueria Restaurant,86,"1770 East Tremont Avenue, The Bronx",196 23 Jamaica Avenue,86
Next Stop Vegan,One Stop Restaurant Supply Corp.,86,"1818 Archer Street, The Bronx",Street,90
Solimar Grill Restaurant,Restaurant,90,"1800 Archer Street, The Bronx",1800 Archer St,90
El Ozuma Restaurant CORP.,Restaurant,90,"1800 Archer Street, The Bronx",1800 Archer St,90
Young Hsin,Hsin Yu Restaurant,86,"1475 Beach Avenue, The Bronx",Between 39th and 40th street on 13th Avenue,86
Brisas Express,Cam Tak Express Restaurant,86,"1359 White Plains Road, The Bronx",White Plains Road,90
Halal Skinny Guys MIDO,Halal,90,"1300 Virginia Avenue, The Bronx",311 Avenue X,86
Step In,Step-In Restaurant,90,"1309 Metropolitan Avenue, The Bronx",1309 Metropolitan Ave,90
Halal Hot Fried Chicken,Halal,90,"1401 White Plains Road, The Bronx",White Plains Road,90
King Sunshine,King Chinese Restaurant,86,"1853 Westchester Avenue, The Bronx",Westchester ave,90
Bangla Garden Restaurant,Garden Restaurant,95,"1864 Westchester Avenue, The Bronx",Westchester ave,90
Chan's Village,Chan's Village,100,"1328 Metropolitan Avenue, The Bronx",1328 Metropolitan Ave,90
My Valle Restaurant,Restaurant,90,"1888 Westchester Avenue, The Bronx",Westchester ave,90
Joe's Place,Theresa's Polish American Restaurant,86,"1841 Westchester Avenue, The Bronx",Westchester ave,90
Olivia's,Theresa's Polish American Restaurant,86,"1854 Westchester Avenue, The Bronx",Westchester ave,90
Circle Pizza,Circle Pizza,100,"112 Hugh J. Grant Circle, The Bronx",1217 Avenue J,86
New No.1,No.1,90,"1839 Westchester Avenue, The Bronx",1839 Westchester Ave,90
Mr Pizza,Mr .Pizza,95,"1448 East Avenue, The Bronx",Between 39th and 40th street on 13th Avenue,86
Dynasty,Dynasty Chinese Restaurant,90,"1470 East Avenue #1, The Bronx",1 Worlds Fair Marina,86
Ellie's Diner,Ellie's Diner,100,"58 Metropolitan Oval, The Bronx",58 Metropolitan Oval,90
El Carboncito,El Morro Restaurant & Bar,86,"1524 Watson Avenue, The Bronx",Watson,90
