,name,place_id,rating,types,user_ratings_total,price_level,vicinity,Latitude,Longitude,Borough,Neighborhood
1228,Mike's Island Grill,ChIJC6SBOoxcwokRjN1_5I5DSeM,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",65.0,,"326 East 98th Street, Brooklyn",40.6598586,-73.9173952,Brooklyn,Rugby-Remsen Village
1229,Sun Hing,ChIJ940Nr41cwokRnkmysdKUPLg,3.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",64.0,1.0,"1167 Willmohr Street, Brooklyn",40.6584545,-73.91585599999998,Brooklyn,Rugby-Remsen Village
1230,Lems Fishnet,ChIJoenrSIxcwokRFG4RjqSNEXI,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",60.0,2.0,"345 East 98th Street, Brooklyn",40.6596915,-73.9166121,Brooklyn,Brownsville
1231,Mae Fast Food,ChIJP_VwA49cwokRjfbhsoNKfqg,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"1109 Clarkson Avenue, Brooklyn",40.66034799999999,-73.921598,Brooklyn,Rugby-Remsen Village
1232,62,ChIJ3VdPBI9cwokRlVXN9sOuYyQ,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",38.0,,"1101 Clarkson Avenue, Brooklyn",40.6602888,-73.9217911,Brooklyn,Rugby-Remsen Village
1233,Crown Fried Chicken,ChIJP5tfA49cwokR45DiGWZOjNM,3.9,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",46.0,1.0,"1109 Clarkson Avenue, Brooklyn",40.6604204,-73.92162370000001,Brooklyn,Rugby-Remsen Village
1234,Fix-U-Plate,ChIJC2Vn545cwokRRyWUukSviD4,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",336.0,2.0,"1139 Clarkson Avenue, Brooklyn",40.6608782,-73.9207371,Brooklyn,Brownsville
1235,Wahdo,ChIJk5DpcZBcwokRGlcGOljbON4,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",46.0,1.0,"395 Remsen Avenue, Brooklyn",40.65607740000001,-73.92332619999998,Brooklyn,Rugby-Remsen Village
1236,Mr. Chan's Restaurant,ChIJ-c14bpBcwokRE_9XwufIUdg,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"Lenox Road, Brooklyn",40.6560734,-73.9233308,Brooklyn,Rugby-Remsen Village
1237,Krispy Krunchy Chicken - Clarkson Shell,ChIJpRXv3I5cwokROBIlGQ94pxo,1.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,"1143 Clarkson Avenue, Brooklyn",40.6611905,-73.9206208,Brooklyn,Brownsville
1238,Domino's Pizza,ChIJvcQZxY5cwokRjGp5FKLeJj8,1.9,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",504.0,1.0,"241 Rockaway Parkway, Brooklyn",40.6614114,-73.9200247,Brooklyn,Brownsville
1239,Subway,ChIJvcQZxY5cwokRWEQk_ZPAsac,3.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",94.0,1.0,"241 B-1, Rockaway Parkway",40.661407399999995,-73.92014569999998,Brooklyn,Brownsville
1240,New Mum's Kitchen,ChIJ79_HV4VcwokRFPrwv8GM4c0,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",69.0,,"1010 Clarkson Avenue #1010, Brooklyn",40.65817619999999,-73.92428260000001,Brooklyn,Rugby-Remsen Village
1241,Dunkin',ChIJX4RIu7GMwokRmlGFlRY7YKQ,3.7,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",158.0,1.0,"1780 East Gun Hill Road, The Bronx",40.86321160000001,-73.8343005,Bronx,Allerton-Pelham Gardens
1242,Chuck E. Cheese,ChIJPRS6SrCMwokRVpVeTPfQQcI,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",1724.0,2.0,"1816 East Gun Hill Road, The Bronx",40.8632159,-73.83326749999998,Bronx,Allerton-Pelham Gardens
1243,Villa Maria Pizzeria,ChIJ-x56v1LzwokR9V2lu-9H2PI,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",97.0,1.0,"2440 Eastchester Road, The Bronx",40.86223999999999,-73.843133,Bronx,Allerton-Pelham Gardens
1244,Nora Pizza,ChIJAQAwvFLzwokRc7DP_OrOOis,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",77.0,,"5916, 5916, 2456 Eastchester Road, The Bronx",40.8625513,-73.84314690000001,Bronx,Allerton-Pelham Gardens
1245,Yummy House Chinese,ChIJfbIqvlLzwokRQJaLcdG5FbE,3.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",118.0,1.0,"2452 Eastchester Road, The Bronx",40.8625513,-73.84314690000001,Bronx,Allerton-Pelham Gardens
1246,Caridad & Louie's Restaurant,ChIJYcaIt7OMwokRQk57RsOw5ys,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1487.0,2.0,"1660 East Gun Hill Road, The Bronx",40.865866,-73.83774799999998,Bronx,Allerton-Pelham Gardens
1247,Dunkin',ChIJnQ8Biw1cwokRK9EdlbXFdB0,4.1,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",105.0,1.0,"2451 Eastchester Road, The Bronx",40.8623028,-73.8439248,Bronx,Allerton-Pelham Gardens
1248,Battaglia's Market,ChIJO2a4mVLzwokRJuQBOkrTZq4,4.3,"['meal_delivery', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",137.0,2.0,"2503 Eastchester Road, The Bronx",40.8629224,-73.84372119999998,Bronx,Allerton-Pelham Gardens
1249,Fratelli,ChIJS8k8mVLzwokR5UCKN2cv-Hg,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",356.0,2.0,"2507 Eastchester Road, The Bronx",40.863168200000004,-73.8437975,Bronx,Allerton-Pelham Gardens
1250,The Eastwood Manor,ChIJ5YKfmmfzwokRd6lyMihqvpQ,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"33711 Eastchester Road, The Bronx",40.8643221,-73.84338199999998,Bronx,Allerton-Pelham Gardens
1251,China Pavillion,ChIJy6yJ4VTzwokRvZPHe9Se8zE,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",86.0,1.0,"2102 Eastchester Road, The Bronx",40.8563187,-73.84376979999998,Bronx,Pelham Parkway
1252,Wreck City Deli,ChIJjSdjy6qMwokRSPseAXtgwq0,3.0,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.0,,"1579 Stillwell Avenue, The Bronx",40.8549125,-73.8417718,Bronx,Pelham Parkway
1253,Dunkin',ChIJd5ODxLaMwokR_CfxOC3MBP8,3.7,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",126.0,1.0,"1930 Bartow Avenue, The Bronx",40.8678001,-73.8333646,Bronx,Eastchester-Edenwald-Baychester
1254,Outback Steakhouse,ChIJPRz1VrqMwokRLwOEyu5YnOE,4.2,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1895.0,2.0,"270 Baychester Avenue, The Bronx",40.86440579999999,-73.8283454,Bronx,Co-op City
1255,Wingstreet,ChIJK2-T77aMwokRHBROFvJLVpo,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",19.0,2.0,"2829 Edson Avenue, The Bronx",40.8685848,-73.83385320000001,Bronx,Co-op City
1256,Jumble Tap House,ChIJCRXUjFzzwokRkSFAzRTNcwg,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"2040 Eastchester Road, The Bronx",40.8543141,-73.84320240000001,Bronx,Pelham Parkway
1257,Pizza Hut,ChIJH6jnjbCMwokRKpaeAx_aKc0,3.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",257.0,1.0,"2829 Edson Avenue, The Bronx",40.86862670000001,-73.83383020000001,Bronx,Co-op City
1258,Olive Garden Italian Restaurant,ChIJw6EmV7qMwokRqwG2xMcSOpM,4.0,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1897.0,2.0,"200 Baychester Avenue Suite 208A, The Bronx",40.8645051,-73.82774509999999,Bronx,Co-op City
1259,Master Wok,ChIJ33jEArqMwokRIULAaC_mK78,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",23.0,,"Mall at Bay Plaza, 200 Baychester Avenue, The Bronx",40.86366760000001,-73.8272177,Bronx,Co-op City
1260,Metro Cafe,ChIJxXcW2az0wokRzzxOAI-1l2M,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,"1200 Waters Place, The Bronx",40.852835,-73.8370743,Bronx,park-cemetery-etc-Bronx
1261,Golden Star,ChIJhYUmuUvzwokRUmp3-3L4Cag,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",96.0,1.0,"1384 East Gun Hill Road, The Bronx",40.8698708,-73.84561640000001,Bronx,Allerton-Pelham Gardens
1262,Nick's,ChIJ6987v0vzwokR8WCCur-GzEM,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",886.0,1.0,"1356 East Gun Hill Road, The Bronx",40.870269,-73.84620759999999,Bronx,Allerton-Pelham Gardens
1263,Golden Krust Caribbean Restaurant,ChIJTUoapEvzwokROJT3snpeyJ4,4.1,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",310.0,1.0,"1381 East Gun Hill Road, The Bronx",40.87026199999999,-73.84540199999998,Bronx,Eastchester-Edenwald-Baychester
1264,Mamma Lorna,ChIJYz6xOEvzwokRB_sE4JdDdLc,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",27.0,,"3007 Eastchester Road, The Bronx",40.86962659999999,-73.8429791,Bronx,Eastchester-Edenwald-Baychester
1265,Constant Springs Carribean And American Cuisine,ChIJ66I2xEvzwokR9-U2cmFs_Sk,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",118.0,1.0,"1344 East Gun Hill Road, The Bronx",40.8705556,-73.84675899999998,Bronx,Allerton-Pelham Gardens
1266,Kingstreet,ChIJ4xz0DULzwokRcH2RP0Z2lGw,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Fenton Avenue, The Bronx",40.8705621,-73.84499579999998,Bronx,Eastchester-Edenwald-Baychester
1267,Kennedy Fried Chicken,ChIJr52MuEvzwokRSYYLLw71294,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",69.0,2.0,"1359 East Gun Hill Road, The Bronx",40.8707137,-73.84627330000002,Bronx,Eastchester-Edenwald-Baychester
1268,No 1,ChIJIW9vN0vzwokR-qpWNoVgDuo,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",83.0,1.0,"3004 Eastchester Road, The Bronx",40.8697489,-73.8425074,Bronx,Eastchester-Edenwald-Baychester
1269,HoneyBee Bakery,ChIJQRXJ7XvzwokR3GPZ48l6mD8,4.4,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",9.0,,"1355 East Gun Hill Road, The Bronx",40.8707595,-73.8464396,Bronx,Eastchester-Edenwald-Baychester
1270,Ultimate Grill,ChIJAyPMyEvzwokRZa6Gj0DzzY4,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",303.0,2.0,"1345 East Gun Hill Road, The Bronx",40.870878999999995,-73.84649399999998,Bronx,Eastchester-Edenwald-Baychester
1271,Central Caribbean Bakery,ChIJxYe510vzwokRIs1dKwrSr5I,4.7,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",89.0,1.0,"1322 East Gun Hill Road, The Bronx",40.87097,-73.847673,Bronx,Allerton-Pelham Gardens
1272,Mama G. African Kitchen,ChIJe1JI1kvzwokRGnXCIRJTbKI,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",240.0,1.0,"1322A East Gun Hill Road, The Bronx",40.871047499999996,-73.84768679999998,Bronx,Allerton-Pelham Gardens
1273,Code Red,ChIJAQAQfEnzwokR5cXlw6wWYxU,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",428.0,2.0,"1320 East Gun Hill Road, The Bronx",40.8711939,-73.848109,Bronx,Allerton-Pelham Gardens
1274,Chef King,ChIJmZuN1UTzwokRTXhq8nJdTBk,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",103.0,1.0,"1075 Allerton Avenue, The Bronx",40.865641700000005,-73.85665279999998,Bronx,Allerton-Pelham Gardens
1275,Almujtaba Halal Meat & Grocery Shop,ChIJzdsi0kTzwokR9ylZPE0AJxg,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",9.0,,"1059 Allerton Avenue, The Bronx",40.86572899999999,-73.857242,Bronx,Allerton-Pelham Gardens
1276,Eden Pizza Garden,ChIJ90Q79V7zwokRvgv4IpDmJ0Y,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"1015 Allerton Avenue, The Bronx",40.8657154,-73.85807679999998,Bronx,Allerton-Pelham Gardens
1277,Eden Pizza Garden,ChIJN5MOyN_zwokRnkhUayFn0Zo,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"1015 Allerton Avenue, The Bronx",40.8657154,-73.85807679999998,Bronx,Allerton-Pelham Gardens
1278,Domenick's Pizzeria,ChIJKfbnSlvzwokRj2z9pcPfll8,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",99.0,,"1015 Allerton Avenue, The Bronx",40.8657154,-73.85807679999998,Bronx,Allerton-Pelham Gardens
1279,Alba Bar Cafe,ChIJo57pulvzwokRD1rVQm4_W-E,3.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",7.0,1.0,"2460 Williamsbridge Road, The Bronx",40.862322,-73.857463,Bronx,Allerton-Pelham Gardens
1280,Nuevo Imperial,ChIJMQmwu1vzwokRuhoePxhbUf4,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",144.0,,"2456 Williamsbridge Road, The Bronx",40.86222220000001,-73.8575,Bronx,Allerton-Pelham Gardens
1281,Prego's Pizza,ChIJt0_1dVvzwokREF04CAMTWOc,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",198.0,,"1011 Mace Avenue, The Bronx",40.86316269999999,-73.8583408,Bronx,Bronxdale
1282,Qebaptore Dardania,ChIJtT03l1vzwokRUm-NRm-KllQ,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,"1009 Mace Avenue, The Bronx",40.86316120000001,-73.8584189,Bronx,Bronxdale
1283,Dunkin',ChIJ22rJUFvzwokRe0eO6GnokFA,3.9,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",81.0,1.0,"950 Allerton Avenue, The Bronx",40.865204399999996,-73.85900699999998,Bronx,Allerton-Pelham Gardens
1284,Happy Garden,ChIJk0Q_xlvzwokRGWt40Uohy8A,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",65.0,1.0,"2414 Williamsbridge Road, The Bronx",40.8615656,-73.8573773,Bronx,Allerton-Pelham Gardens
1285,Shell,ChIJf_NCUVvzwokR9loY04jFYf8,4.0,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",28.0,2.0,"950 Allerton Avenue, The Bronx",40.865292700000005,-73.85906469999998,Bronx,Allerton-Pelham Gardens
1286,Venezia Pizzeria,ChIJI1eljFnzwokRujT5Gex6xFc,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",128.0,,"1115 Astor Avenue, The Bronx",40.859889,-73.855186,Bronx,Allerton-Pelham Gardens
1287,Halal Chandni Chowk,ChIJ37wqCqXzwokRHjxC6Zh4OnQ,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"2570 Bronxwood Avenue, The Bronx",40.86530049999999,-73.8613343,Bronx,Bronxdale
1288,Halal Chandni chowk,ChIJ_eBkxlzzwokRNKCFOm8a1mY,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",129.0,,"2570 Bronxwood Avenue, The Bronx",40.86530049999999,-73.8613343,Bronx,Bronxdale
1289,Popeyes Louisiana Kitchen,ChIJaYcMOUPzwokRQShsP27c1rQ,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",999.0,1.0,"2751 Boston Road, The Bronx",40.8667909,-73.8613178,Bronx,Allerton-Pelham Gardens
1290,Dunkin',ChIJrYy6bCnzwokR3eicSpN2VHo,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",250.0,1.0,"3080 Boston Road, The Bronx",40.8707949,-73.8560722,Bronx,Allerton-Pelham Gardens
1291,Domino's Pizza,ChIJj_HzLUPzwokRfoU1W48AWTg,3.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",181.0,1.0,"2721 Bronxwood Avenue, The Bronx",40.8663626,-73.86179829999998,Bronx,Bronxdale
1292,Qebaptore Dardania,ChIJF1V7ZUbzwokRGagR9j7D_EU,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"1009 Mace Avenue, The Bronx",40.870924,-73.855897,Bronx,Allerton-Pelham Gardens
1293,White Castle,ChIJzVAe2FzzwokR38h1ZOp2knk,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",1027.0,1.0,"2701 Boston Road, The Bronx",40.8660524,-73.86217459999999,Bronx,Bronxdale
1294,Simply Southern NYC,ChIJm7-Fks5dwokRyX4OXLOI-60,5.0,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",16.0,,"1460 Granville Payne Avenue, Brooklyn",40.6457533,-73.87998429999998,Brooklyn,Starrett City
1295,Boston Market,ChIJi5oWjRxdwokR990bU150WyQ,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",346.0,1.0,"1340 Granville Payne Avenue, Brooklyn",40.64724999999999,-73.88255,Brooklyn,Starrett City
1296,Dunkin',ChIJJzmpjRxdwokRw9c-RiN-IT0,3.7,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",46.0,1.0,"1358 Granville Payne Avenue, Brooklyn",40.646776,-73.88317599999998,Brooklyn,Starrett City
1297,Golden Krust Caribbean Restaurant,ChIJP0KtjRxdwokRWM0FEAowTOg,3.9,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",168.0,1.0,"1364 Granville Payne Avenue, Brooklyn",40.64674099999999,-73.883336,Brooklyn,Starrett City
1298,Armandos Pizza,ChIJe09NjBxdwokRPnSd1XcmGAs,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",65.0,1.0,"1366 Pennsylvania Avenue, Brooklyn",40.6466717,-73.8834667,Brooklyn,Starrett City
1299,China Star,ChIJbxFMjBxdwokRtlqYv2eW8gg,2.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",49.0,2.0,"1370 Granville Payne Avenue, Brooklyn",40.646693299999995,-73.88350779999998,Brooklyn,Starrett City
1300,Dunkin',ChIJP8OEKw5dwokRYeVrQPmCCBQ,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",133.0,1.0,"339 Gateway Drive, Brooklyn",40.650875,-73.874003,Brooklyn,East New York
1301,Taste on the fly,ChIJyagxChJdwokR5p4WolKdMSQ,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"50 Vandalia Avenue, Brooklyn",40.6498952,-73.8860641,Brooklyn,Starrett City
1302,Outback Steakhouse,ChIJ8zKM-hFdwokRKXL4QBVOstE,4.0,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2452.0,2.0,"355 Gateway Drive, Brooklyn",40.64976339999999,-73.87196630000003,Brooklyn,East New York
1303,Smashburger | Delivery & Takeout Available,ChIJDcxqQA5dwokRLdoAlTyQfFw,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",1320.0,2.0,"528 Gateway Drive, Brooklyn",40.65173529999999,-73.87287289999998,Brooklyn,East New York
1304,Chen's Garden,ChIJcwPWXuJcwokRMsEbB2eMpzY,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",73.0,1.0,"11046 Flatlands Avenue, Brooklyn",40.6495683,-73.8887677,Brooklyn,Starrett City
1305,Red Lobster,ChIJx7Uz7Q1dwokRNzV9Vo-nzS8,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3548.0,2.0,"455 Gateway Drive, Brooklyn",40.65088999999999,-73.86990999999998,Brooklyn,East New York
1306,Applebee's Grill + Bar,ChIJ___PnwtdwokRA5Vy8ZnKghY,3.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",2818.0,2.0,"448 Gateway Drive building m, Brooklyn",40.6539268,-73.87342070000001,Brooklyn,East New York
1307,Subway,ChIJE_lJWuJcwokRppE_s8L_Q4k,3.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",53.0,1.0,"11040 Flatlands Avenue, Brooklyn",40.649363,-73.88934990000001,Brooklyn,Starrett City
1308,Dunkin',ChIJb_uOWuJcwokRynhN-zIcJuM,3.5,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",51.0,1.0,"11010 Flatlands Avenue, Brooklyn",40.64950579999999,-73.8894995,Brooklyn,Starrett City
1309,Panera Bread,ChIJDcxqQA5dwokRNt-TfSpzexE,4.1,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",742.0,2.0,"New York, 528 Gateway Dr Mailbox 2, Unit 12",40.653411,-73.87149240000001,Brooklyn,East New York
1310,Pizza Studio,ChIJP9n7JgxdwokRQJTFT8zHvtY,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",658.0,1.0,"528 Gateway Drive, Brooklyn",40.65347939999999,-73.87136770000001,Brooklyn,East New York
1311,Olive Garden Italian Restaurant,ChIJmf4Oow1dwokRP8ybKC4CIM0,3.9,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2918.0,2.0,"505 Gateway Drive, Brooklyn",40.651506299999994,-73.8693345,Brooklyn,East New York
1312,Little Caesars Pizza,ChIJ-Wb46QJdwokR9fxaWLftqtk,3.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",112.0,1.0,"1110 Granville Payne Avenue, Brooklyn",40.6534528,-73.8874464,Brooklyn,East New York
1313,IHOP,ChIJ5Z4FUOJcwokRJeG0wYDX_jw,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",2053.0,1.0,"11000 Flatlands Avenue, Brooklyn",40.650132,-73.89008919999998,Brooklyn,Starrett City
1314,Taco Bell,ChIJi5xhex1dwokRjxito3Q8vPU,3.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",753.0,1.0,"108-30 Flatlands Avenue, Brooklyn",40.649364,-73.891575,Brooklyn,Canarsie
1315,KFC,ChIJgdSANeJcwokRMAJQ0Y2YjBw,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",379.0,1.0,"108-30 Flatlands Avenue, Brooklyn",40.649417299999996,-73.8916234,Brooklyn,Canarsie
1316,Domino's Pizza,ChIJETUy6AJdwokRokYhwpcLV3I,2.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",500.0,1.0,"1111 Granville Payne Avenue, Brooklyn",40.6541004,-73.8867661,Brooklyn,East New York
1317,New Shun Hing,ChIJETUy6AJdwokRuo_NbUelOdQ,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",32.0,,"1111 Granville Payne Avenue, Brooklyn",40.654064500000004,-73.88700859999999,Brooklyn,East New York
1318,Yard with Style,ChIJhzI6NeFcwokRPCTy8QEWJ4Y,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",126.0,1.0,"10420 Flatlands Avenue, Brooklyn",40.64722769999999,-73.89473380000003,Brooklyn,Canarsie
1319,Zeng Fang,ChIJg8zlyuZcwokRxoN9ChQaEVA,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",23.0,,"10416 Flatlands Avenue, Brooklyn",40.6472249,-73.895027,Brooklyn,Canarsie
1320,Royal,ChIJO1n8iQJdwokRll0KEs_f0ZI,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",52.0,,"945 Pennsylvania Avenue # A, Brooklyn",40.65511250000001,-73.88750490000001,Brooklyn,East New York
1321,Panda Kitchen,ChIJ7VNrYgJdwokREbA1z2GJWjM,3.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",113.0,1.0,"943 Granville Payne Avenue, Brooklyn",40.6552282,-73.88750859999998,Brooklyn,East New York
1322,Hector Restaurant,ChIJ__84FVNbwokRBroaQucyxbA,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,"3407 Avenue H, Brooklyn",40.6321144,-73.9433873,Brooklyn,East Flatbush-Farragut
1323,Best Wok No.1,ChIJ7dnaalNbwokRkZBDeNKtXtk,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",52.0,1.0,"3411 Avenue H STE A, Brooklyn",40.632052200000004,-73.9432643,Brooklyn,East Flatbush-Farragut
1324,Pronto Café,ChIJdUKEyFJbwokREmKlCgTYfwU,4.2,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",76.0,1.0,"3105 Avenue H, Brooklyn",40.63188460000001,-73.9462011,Brooklyn,Flatbush
1325,walkinboxinstaller,ChIJpd6BBapbwokRyV2Dyn9hvus,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"777 East 31st Street, Brooklyn",40.632373,-73.94636070000001,Brooklyn,Flatbush
1326,Tacos El Zocalo De Tepango,ChIJuVqhv6tbwokR6WBo7J-_H9c,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,"1607-1599, Flatbush Avenue, Brooklyn",40.6314518,-73.94621149999998,Brooklyn,Flatbush
1327,Applebees,ChIJGeTE0URFwokREgoBtMZ45vY,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Flatbush Avenue, Brooklyn",40.630641,-73.94535479999998,Brooklyn,Flatbush
1328,Peking Chinese Restaurant,ChIJsYbZvFJbwokRypEAzlRrhqE,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",44.0,1.0,"1581 Flatbush Avenue, Brooklyn",40.63236129999999,-73.94695329999998,Brooklyn,Flatbush
1329,Dunkin',ChIJmR7OeK1EwokRi2CRXFQ1RY0,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",167.0,1.0,"1575 Flatbush Avenue, Brooklyn",40.63252019999999,-73.94698060000002,Brooklyn,Flatbush
1330,Subway,ChIJPR7-oVJbwokRCthHBq3k1Kw,3.9,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",264.0,1.0,"1567 Flatbush Avenue, Brooklyn",40.63270259999999,-73.9471434,Brooklyn,Flatbush
1331,Pizza Hut Express,ChIJWYI5s1JbwokRLiW51Yzl3jo,3.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.0,1.0,"1598 Flatbush Avenue, Brooklyn",40.631423999999996,-73.94686300000001,Brooklyn,Flatbush
