,name,place_id,rating,types,user_ratings_total,price_level,vicinity,Latitude,Longitude,Borough,Neighborhood,Neighborhood_Cat,Borough_Cat
712,Charleys Philly Steaks,ChIJBeq6qruMwokR3frU2uGgILQ,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",332.0,1.0,"200 Baychester Avenue, The Bronx",40.86414380000001,-73.82680090000002,Bronx,Co-op City,35,0
713,Dunkin',ChIJS8yfC4r0wokRbjhXgXb8FfA,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",150.0,1.0,"760 East Tremont Avenue, The Bronx",40.84408239999999,-73.8887797,Bronx,East Tremont,52,0
714,Texas Chicken and Burgers,ChIJIbclDYr0wokRcQ4BBtCbbHw,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",114.0,1.0,"778 East Tremont Avenue, The Bronx",40.8439501,-73.8885202,Bronx,East Tremont,52,0
715,El Valle,ChIJX8Eg8GH0wokRFOfd5whJMY4,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",368.0,2.0,"733 East Tremont Avenue, The Bronx",40.845,-73.88972220000002,Bronx,East Tremont,52,0
716,Kennedy Fried Chicken,ChIJBeBuK2L0wokR5KEuGy1WvDM,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",127.0,1.0,"647 East Tremont Avenue, The Bronx",40.84601780000001,-73.8917323,Bronx,East Tremont,52,0
717,Papa John's Pizza,ChIJw2KDVor0wokRl4N2vx2CufA,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",143.0,1.0,"868 East Tremont Avenue, The Bronx",40.8428499,-73.88621859999998,Bronx,East Tremont,52,0
718,Great Wall,ChIJLbuQp4b0wokRQNddVw2FKDo,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",77.0,2.0,"732 East 187th Street, The Bronx",40.8535905,-73.88310779999998,Bronx,Belmont,14,0
719,Dunkin',ChIJKwVkrYj0wokRV-yWTM-7YOo,4.2,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",141.0,1.0,"2241 Southern Boulevard, The Bronx",40.8492724,-73.8834952,Bronx,Belmont,14,0
720,Joe's Pizza,ChIJ_RGXsIb0wokRxaqQ1Z_fPkE,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",47.0,1.0,"714 East 187th Street, The Bronx",40.85392179999999,-73.88414959999999,Bronx,Belmont,14,0
721,No. 1,ChIJ0XBZu4b0wokRYB9aq-DgE0E,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",46.0,,"694 East 187th Street, The Bronx",40.854046800000006,-73.8846552,Bronx,Belmont,14,0
722,McDonald's,ChIJX2vjUYL0wokR6N3Uwx0b4gs,3.7,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1379.0,1.0,"2505 Southern Boulevard, The Bronx",40.85648870000001,-73.8811833,Bronx,Belmont,14,0
723,Dunkin',ChIJJ6tKY4FDwokRyI9GGo-0oiE,3.7,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",136.0,1.0,"2801 Knapp Street, Brooklyn",40.5862722,-73.9309928,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,144,1
724,Applebee's Grill + Bar,ChIJA1YNyntEwokR88-ZnoKFlbU,4.0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1676.0,2.0,"2505 Emmons Avenue, Brooklyn",40.5839935,-73.9432678,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,144,1
725,Dunkin',ChIJT7BjsH1DwokRJWYSE7fdSYU,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",216.0,1.0,"2302 Knapp Street # 2310, Brooklyn",40.59656320000001,-73.93368240000002,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,144,1
726,Subway,ChIJKzDfr3dEwokRjkqhIukTN7s,3.5,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",66.0,1.0,"1613 Oriental Boulevard, Brooklyn",40.5786681,-73.9383512,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,144,1
727,Great Wall,ChIJkfNLF4FEwokRQl1NaKBpE7Y,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",54.0,1.0,"2932 Avenue X, Brooklyn",40.593644,-73.9402246,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,144,1
728,Dunkin',ChIJidFVH4FEwokRYDNBKmhM8jk,3.9,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",100.0,1.0,"3701 Nostrand Avenue, Brooklyn",40.5936154,-73.940221,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,144,1
729,McDonald's,ChIJpxp_iYNEwokRyPcby3BXojw,3.3,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",906.0,1.0,"35-40 Nostrand Avenue, Brooklyn",40.597497800000006,-73.9416316,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,144,1
730,Papa John's Pizza,ChIJl6K4h4NEwokR7qWZ9EEwWRU,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",152.0,1.0,"3528 Nostrand Avenue, Brooklyn",40.5978311,-73.94169169999998,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,144,1
731,Domino's Pizza,ChIJu8p2f4NEwokRgv80aKrKRwA,3.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",310.0,1.0,"3514 Nostrand Avenue, Brooklyn",40.5984844,-73.94174199999998,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,144,1
732,McDonald's,ChIJR1L_wEBowokRMCcliOVo-aM,3.3,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1092.0,1.0,"91-18 Beach Channel Drive, Queens",40.5889792,-73.8168984,Queens,Hammels-Arverne-Edgemere,78,3
733,Dunkin',ChIJj8TKAGFOwokRc_tVDfarvl4,3.4,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",110.0,1.0,"1201 Victory Boulevard, Staten Island",40.6165201,-74.10402979999998,Staten Island,Westerleigh,176,4
734,Subway,ChIJdRiHILVPwokRvi_YPSHMaeQ,4.2,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",119.0,1.0,"597 Bay Street, Staten Island",40.627249,-74.07587869999998,Staten Island,Stapleton-Rosebank,154,4
735,McDonald's,ChIJB_T5qMpPwokRJMn1shnotyo,3.3,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1250.0,1.0,"501 Bay Street, Staten Island",40.6299472,-74.07640769999998,Staten Island,Stapleton-Rosebank,154,4
736,Dunkin',ChIJUUqMyspPwokRK1xtTx6NVFo,3.9,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",288.0,1.0,"450 Bay Street, Staten Island",40.63112879999999,-74.07687920000002,Staten Island,Stapleton-Rosebank,154,4
737,Wendy's,ChIJg2hdF2RPwokRJFjQdQ8DRwA,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",264.0,1.0,"330 Bay Street, Staten Island",40.6345553,-74.0756445,Staten Island,Stapleton-Rosebank,154,4
738,Burger King,ChIJeUcluDBPwokRqiorRJJhMfU,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,1.0,"231 Bay Street, Staten Island",40.6363657,-74.0755926,Staten Island,Stapleton-Rosebank,154,4
739,Domino's Pizza,ChIJiyStOs1PwokRgg2zo-NkajY,2.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",326.0,1.0,"25 Victory Boulevard, Staten Island",40.63796189999999,-74.0762213,Staten Island,West New Brighton-New Brighton-St. George,173,4
740,Pronto Pizza Pasta,ChIJE0VCqq9PwokRqdxtkG1GwSY,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",206.0,,"1077 Bay Street, Staten Island",40.61722,-74.067419,Staten Island,Stapleton-Rosebank,154,4
741,Dunkin',ChIJpTGqD69PwokRJrlNgI8ZIfU,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",295.0,1.0,"1131 Bay Street, Staten Island",40.615304,-74.0665369,Staten Island,Stapleton-Rosebank,154,4
742,Yummy Taco,ChIJN2HRVK5PwokR98R7i3HJb58,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",142.0,,"1082 Bay Street, Staten Island",40.61653239999999,-74.06809450000002,Staten Island,Stapleton-Rosebank,154,4
743,Burger King,ChIJe6wP68JmwokRaaR36lpXgKs,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",1482.0,1.0,"15405 Rockaway Boulevard, Queens",40.6679373,-73.7805616,Queens,Airport,0,3
744,McDonald's,ChIJGRSb-KJmwokRE-HHSMBPkWw,3.5,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1800.0,1.0,"221-12 South Conduit Avenue, Queens",40.66522819999999,-73.75613050000003,Queens,Springfield Gardens South-Brookville,151,3
745,Popeyes Louisiana Kitchen,ChIJ5awK56JmwokR4x-zqqPfi7A,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",628.0,1.0,"21903 North Conduit Avenue, Springfield Gardens",40.66682539999999,-73.7571601,Queens,Laurelton,92,3
746,Dunkin',ChIJ4x5EYaFmwokRrmiVJJR9vRk,3.5,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",104.0,1.0,"21911 North Conduit Avenue, Queens",40.6668143,-73.7569286,Queens,Laurelton,92,3
747,Subway,ChIJcSVmPaNmwokR36HbME_hDuc,3.2,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",116.0,1.0,"219-25 North Conduit Avenue, Queens",40.666759000000006,-73.75680279999997,Queens,Laurelton,92,3
748,Golden Krust Caribbean Restaurant,ChIJWwKhK6JmwokROYAviO9pLNc,3.8,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",260.0,1.0,"223-24 South Conduit Avenue, New York",40.665333,-73.754012,Queens,Springfield Gardens South-Brookville,151,3
749,Burger King,ChIJrZQBQ6FmwokRrq9yrPRWbmQ,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",144.0,1.0,"224-01 North Conduit Avenue, Queens",40.66662520000001,-73.7526348,Queens,Laurelton,92,3
750,Dunkin',ChIJqxFtW5JmwokRT35JxRT7BVU,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",493.0,1.0,"17725 Rockaway Boulevard, Queens",40.6567904,-73.7678007,Queens,Springfield Gardens South-Brookville,151,3
751,Burger King,ChIJpdHrWlpJwokRTJEcfXyp1OU,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",297.0,1.0,"2800 Hylan Boulevard, Staten Island",40.56391589999999,-74.11517629999999,Staten Island,Oakwood-Oakwood Beach,120,4
752,Five Guys,ChIJ-60r5VpJwokR11wreFPJWc0,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",245.0,2.0,"2754 Hylan Boulevard, Staten Island",40.56440639999999,-74.11408279999998,Staten Island,Oakwood-Oakwood Beach,120,4
753,Taste of China,ChIJJTW1t-xLwokR1S7ZGru3C1g,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,"90 Guyon Avenue, Staten Island",40.5645648,-74.12784649999998,Staten Island,Oakwood-Oakwood Beach,120,4
754,Taste of China,ChIJtxPWZGxLwokRJjAYBOf_Mr0,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,"90 Guyon Avenue, Staten Island",40.5645648,-74.12784649999998,Staten Island,Oakwood-Oakwood Beach,120,4
755,Taste of China,ChIJgWyhgINLwokRhL8zdIIwzbo,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"90 Guyon Avenue, Staten Island",40.564559,-74.1278766,Staten Island,Oakwood-Oakwood Beach,120,4
756,Subway,ChIJZ4GZo-NLwokRPI_LnLrvz0E,3.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",43.0,1.0,"86 Guyon Avenue, Staten Island",40.5645129,-74.12802549999998,Staten Island,Oakwood-Oakwood Beach,120,4
757,Dunkin',ChIJqxzCcy5JwokRiNPaBUQzo7k,3.2,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",5.0,1.0,2704 Hylan Blvd Tysens Park Shopping Center,40.56561800000001,-74.11264299999998,Staten Island,Oakwood-Oakwood Beach,120,4
758,Dunkin',ChIJkalQpONLwokR4I9wNibU8NA,3.3,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",121.0,1.0,"3291 Amboy Road, Staten Island",40.5608879,-74.13511989999998,Staten Island,Great Kills,74,4
759,White Castle,ChIJE4z--bROwokRS_1me6w3Hik,4.0,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",811.0,1.0,"2221 Hylan Boulevard, Staten Island",40.5764055,-74.104229,Staten Island,New Dorp-Midland Beach,113,4
760,Planet Wings,ChIJS23BVbROwokRq_8aOE9W6Zc,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",98.0,1.0,"2211 Hylan Boulevard, Staten Island",40.5768092,-74.1038828,Staten Island,New Dorp-Midland Beach,113,4
761,Better Gourmet Health Kitchen,ChIJ6w_wqUxJwokRgZac1hsj33c,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",102.0,2.0,"2333 Hylan Boulevard, Staten Island",40.57413649999999,-74.1065802,Staten Island,New Dorp-Midland Beach,113,4
762,Papa John's Pizza,ChIJeTtgs7VOwokRkO1cO41Abhs,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",98.0,1.0,"2175 Hylan Boulevard, Staten Island",40.5775126,-74.1033521,Staten Island,New Dorp-Midland Beach,113,4
763,McDonald's,ChIJJ-m5wLVOwokRTH5UWxFTE-8,3.7,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",792.0,1.0,"2154 Hylan Boulevard, Staten Island",40.577583800000006,-74.10215,Staten Island,New Dorp-Midland Beach,113,4
764,Applebee's Grill + Bar,ChIJO05ij05JwokRUZBgZziHhFs,4.1,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",638.0,2.0,"430 New Dorp Lane, Staten Island",40.5692747,-74.10864889999998,Staten Island,New Dorp-Midland Beach,113,4
765,Bravo Pizza,ChIJJcr1m-5JwokRR2RzeT324bU,4.5,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",32.0,,"413 New Dorp Lane, Staten Island",40.57012499999999,-74.10868570000002,Staten Island,New Dorp-Midland Beach,113,4
766,Chipotle Mexican Grill,ChIJD-TeKlBJwokRgBBxsEWdMFA,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",516.0,1.0,"2602 Hylan Boulevard, Staten Island",40.5678977,-74.11147009999998,Staten Island,New Dorp-Midland Beach,113,4
767,Dunkin',ChIJ9e_5WUxJwokRRDqqiM0hytU,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",285.0,1.0,"2425 Hylan Boulevard, Staten Island",40.572147,-74.108648,Staten Island,New Dorp-Midland Beach,113,4
768,Dunkin',ChIJ2TOevjhZwokRX6SMJaPvxV8,1.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1.0,1.0,"809 Grand Street, Brooklyn",40.712119,-73.9410652,Brooklyn,East Williamsburg,54,1
769,Subway,ChIJZVVayVVZwokRfhef6cHeEbk,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",74.0,1.0,"100 Bushwick Avenue, Brooklyn",40.7117137,-73.9407816,Brooklyn,East Williamsburg,54,1
770,Popeyes Louisiana Kitchen,ChIJhR4cC2BfwokRZmz3IoHYha4,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",36.0,,"259 Vandervoort Avenue, Brooklyn",40.714581,-73.933854,Brooklyn,East Williamsburg,54,1
771,Dunkin',ChIJ88OzhqxewokR9kn4Q5Yvm6o,3.7,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",171.0,1.0,"1049 Grand Street, Brooklyn",40.7138409,-73.9337709,Brooklyn,East Williamsburg,54,1
772,McDonald's,ChIJP6V-M0xZwokRTBwFXivdlEE,3.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1481.0,1.0,"652 Meeker Avenue, Brooklyn",40.7220662,-73.94044790000002,Brooklyn,East Williamsburg,54,1
773,Burger King,ChIJY7mRMU5ZwokR8nZVIifjEvU,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",261.0,1.0,"497 Meeker Avenue, Brooklyn",40.72058209999999,-73.944238,Brooklyn,Greenpoint,75,1
774,Domino's Pizza,ChIJi2_juP1bwokR8j3RNWVOlLo,2.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",484.0,1.0,"183 Graham Avenue, Brooklyn",40.70829759999999,-73.9436343,Brooklyn,East Williamsburg,54,1
775,Papa John's Pizza,ChIJz8m1AlhZwokRIyQ0QGDTm9U,2.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",100.0,1.0,"604 Grand Street, Brooklyn",40.711093700000006,-73.9478757,Brooklyn,East Williamsburg,54,1
776,Dunkin',ChIJ91OIL-ROwokR5nrij2SH5Dc,3.9,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",144.0,1.0,"1300 Hylan Boulevard, Staten Island",40.5965922,-74.0850447,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,72,4
777,Domino's Pizza,ChIJ91OIL-ROwokR6hM5B5T62xU,3.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",247.0,1.0,"1300 Hylan Boulevard, Staten Island",40.5965395,-74.0850887,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,72,4
778,Subway,ChIJ9ckGrxlPwokRxeyrwyrjyOg,3.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.0,1.0,"329 Sand Lane, Staten Island",40.59192710000001,-74.0676129,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,72,4
779,Dunkin',ChIJbWH1CcZOwokRNjdWVxgGViM,4.1,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",234.0,1.0,"1854 Hylan Boulevard, Staten Island",40.58382570000001,-74.0947485,Staten Island,Old Town-Dongan Hills-South Beach,124,4
780,Wendy's,ChIJjQ-KcsNOwokRdGHMcGAaNas,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",1168.0,1.0,"1661 Hylan Boulevard, Staten Island",40.58828250000001,-74.0910418,Staten Island,Old Town-Dongan Hills-South Beach,124,4
781,Burger King,ChIJWcLZy8JOwokRfqETd7POM90,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",446.0,1.0,"1565 Hylan Boulevard, Staten Island",40.59053110000001,-74.0890734,Staten Island,Old Town-Dongan Hills-South Beach,124,4
782,Juice Press,ChIJw2zag0hawokR-8JsZ_zGPag,3.8,"['restaurant', 'food', 'health', 'point_of_interest', 'store', 'establishment']",41.0,2.0,"124 Montague Street, Brooklyn",40.69461610000001,-73.994523,Brooklyn,Brooklyn Heights-Cobble Hill,22,1
783,Five Guys,ChIJ9_srj0hawokROajhPQW5o7k,4.3,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",600.0,2.0,"138 Montague Street, Brooklyn",40.694511,-73.99384079999999,Brooklyn,Brooklyn Heights-Cobble Hill,22,1
784,Le Pain Quotidien,ChIJjVbPf0hawokR6Q9SsiuRUI0,3.7,"['restaurant', 'bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",267.0,2.0,"121 Montague Street, Brooklyn",40.69510070000001,-73.9945427,Brooklyn,Brooklyn Heights-Cobble Hill,22,1
785,Juice Press,ChIJpVQjKUlawokR_9DoQWbPWeA,3.7,"['grocery_or_supermarket', 'restaurant', 'food', 'health', 'point_of_interest', 'store', 'establishment']",3.0,2.0,"EQUINOX BROOKLYN HEIGHTS, 194 Joralemon Street, Brooklyn",40.6924762,-73.9915209,Brooklyn,Brooklyn Heights-Cobble Hill,22,1
786,Dunkin',ChIJexc2LElawokRwwof9UXxPtg,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",188.0,1.0,"56 Court Street, Brooklyn",40.69219999999999,-73.991345,Brooklyn,Brooklyn Heights-Cobble Hill,22,1
787,Popeyes Louisiana Kitchen,ChIJDcAh2E5awokR_gsUDdNJMn4,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",626.0,1.0,"80 Court Street, Brooklyn",40.6914335,-73.99173909999998,Brooklyn,Brooklyn Heights-Cobble Hill,22,1
788,McDonald's,ChIJpTLY2U5awokRVPKPTmkDlDE,3.5,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1268.0,1.0,"82 Court Street, Brooklyn",40.6913854,-73.99173520000002,Brooklyn,Brooklyn Heights-Cobble Hill,22,1
789,Burger King,ChIJJR5n-UtawokRNv3INOzBA9w,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",1292.0,1.0,"417-21 Fulton Street, Brooklyn",40.6920532,-73.9883598,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,42,1
790,Shake Shack,ChIJUSwK_UtawokRSrPzsarZbUI,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3402.0,2.0,"409 Fulton Street, Brooklyn",40.69211960000001,-73.98859499999998,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,42,1
791,Panda Express,ChIJZwlh8EtawokRtWXFNqZRuqA,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",406.0,1.0,"423 Fulton Street, Brooklyn",40.6920355,-73.988069,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,42,1
792,Blimpie,ChIJA1247UtawokRomDF4ONGlcQ,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",458.0,1.0,24 Willoughby Street,40.69213870000001,-73.98810399999998,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,42,1
793,Panera Bread,ChIJKVaX10tawokRjKN9MeLYA_c,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",871.0,2.0,"345 Adams Street, Brooklyn",40.6926023,-73.98847679999999,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,42,1
794,Dunkin',ChIJSdXrjUtawokRROcwCp2IgVg,3.6,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",550.0,1.0,"387 Jay Street, Brooklyn",40.69192439999999,-73.9870449,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,42,1
795,Halal Cart,ChIJK39a3ktawokRHPB5ws3AtTg,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,"345 Adams Street, Brooklyn",40.69272300000001,-73.9884443,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,42,1
796,China Wok,ChIJccAF2EVDwokR1d1sKwpCs-Y,3.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",43.0,1.0,"5813 Avenue T, Brooklyn",40.615554,-73.91840599999998,Brooklyn,Flatlands,61,1
797,Burger King,ChIJ7ZUFSylDwokRjxEMEJElu9w,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",45.0,1.0,"6201 Avenue U, Brooklyn",40.61572469999999,-73.9138201,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,68,1
798,Auntie Anne's,ChIJt7Q9q0NDwokRad0dyl1HY54,4.4,"['restaurant', 'bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",36.0,1.0,"5100 King's Plaza, Ste #135, Brooklyn",40.61040560000001,-73.92083629999998,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,68,1
799,Nathan's Famous,ChIJCbErNkJDwokR4D_aSH8StaU,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",213.0,1.0,"5424 Kings Plaza, Brooklyn",40.61007160000001,-73.91852589999998,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,68,1
800,Dunkin',ChIJ77AulDdDwokRshZ8HOc_jsc,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",178.0,1.0,"4926 Avenue K, Brooklyn",40.62561510000001,-73.92783179999998,Brooklyn,Flatlands,61,1
801,Dunkin',ChIJ6blfyqlEwokRcg5dhOn3YEw,4.1,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",350.0,1.0,"1922 Flatbush Avenue # L, Brooklyn",40.6226334,-73.9374536,Brooklyn,Flatlands,61,1
802,Domino's Pizza,ChIJDVmWJ6hEwokReTV_YW_-E3k,2.6,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",274.0,1.0,"1972 Flatbush Avenue, Brooklyn",40.6215294,-73.93609959999998,Brooklyn,Flatlands,61,1
803,Dunkin',ChIJ0RIGkohEwokRywOZz3ipDzw,4.2,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",155.0,1.0,"2317 Ralph Avenue, Brooklyn",40.6213564,-73.91689609999997,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,68,1
804,IHOP,ChIJj39jW0tDwokR-O6OfVbj380,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",1248.0,1.0,"2101 Ralph Avenue, Brooklyn",40.6262902,-73.9175752,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,68,1
805,Chipotle Mexican Grill,ChIJaZHOIF1DwokRqheAVDZ2Q1c,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",223.0,1.0,"2179 Ralph Avenue, Brooklyn",40.6264052,-73.9169756,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,68,1
806,Five Guys,ChIJL6WyMUtDwokR058dJ9F9QI8,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",462.0,2.0,"2159 Ralph Avenue, Brooklyn",40.626515100000006,-73.91633689999998,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,68,1
807,Boston Market,ChIJdaWkgrRcwokRWmpLL068CEY,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",705.0,1.0,"1972 Ralph Avenue, Brooklyn",40.62929520000001,-73.91881590000001,Brooklyn,Flatlands,61,1
