name_google,name_foursquare,ratio_name,address_google,address_foursquare,ratio_address
Eli's Essentials,'Essen,90,"1291 Lexington Avenue, New York",New York,90
Vicolina,Li Li,86,"1302 Madison Avenue, New York",New York,90
Island,Mike's Island Grill Restaurant,90,"1305 Madison Avenue, New York",1305 Madison Ave,90
HUSO,Greenhouse Restaurant,68,"1067 Madison Avenue, New York",New York,90
Sistina,Sistina,100,"24 East 81st Street, New York",New York,90
E.A.T.,A-HO RESTAURANT,86,"1064 Madison Avenue, New York",New York,90
Eli Zabar,Eli's Famous Pizza and Dairy,86,"1064 Madison Avenue, New York",New York,90
Lexington Candy Shop,Loma restaurant and coffee shop,86,"1226 Lexington Avenue, New York",New York,90
Saba's Pizza,Saba's Pizza,100,"1217 Lexington Avenue, New York",New York,90
PortuGrill NYC,The NYC Bull - Restaurant & Rotisserie,86,"1215 Lexington Avenue, New York",New York,90
Columbian Bakery,colombia bakery,90,"1219 Lexington Avenue, New York",New York,90
The New Amity Restaurant,The New Amity Restaurant,100,"1134 Madison Avenue, New York",1134 Madison Ave,90
Dulce Vida Latin Bistro,IKEA Bistro,86,"1219 Lexington Avenue, New York",New York,90
Thai At Lex,Mekong Thai & Vietnamese Restaurant,86,"1244 Lexington Avenue, New York",New York,90
The Simone,The Golden Glass Restaurant,86,"151 East 82nd Street, New York",New York,90
Brodo - Upper East Side,East Far,86,"1246 Lexington Avenue, New York",New York,90
Burger One,One & One,95,"1150 Lexington Avenue #0307, New York",New York,90
Famous Famiglia,Famous Famiglia Pizza,95,"1248 Lexington Avenue #2012, New York",New York,90
Nectar Cafe,Nectar,90,"1022 Madison Avenue #1, New York",1022 Madison Ave,90
Baobab Restaurant,Banoa Restaurant,91,"1235 Fulton Street, Brooklyn",Fulton,90
Dacta Bird Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"531 Utica Avenue, Brooklyn",brooklyn,90
Sea Kings Steam and Fry Seafood Inc,Food Inc.,90,"519 Utica Avenue, Brooklyn",brooklyn,90
Three Star Juice Lounge,Star,90,"482 Utica Avenue, Brooklyn",brooklyn,90
Island Burger,Mike's Island Grill Restaurant,86,"504 Utica Avenue, Brooklyn",504 Utica Ave,90
Soldier's,Soldier's Restaurant,90,"875 Rutland Road, Brooklyn",Rutland Road,90
Sliver Krust,Golden Krust Caribbean Bakery and Grill,86,"868 Winthrop Street, Brooklyn",brooklyn,90
Zanders Takeout,sanders bakery,69,"455 Utica Avenue, Brooklyn",brooklyn,90
New Garden,New Garden,100,"850 East New York Avenue, Brooklyn",New York,90
Platano Power cerrado,ATA,90,"851 East New York Avenue, Brooklyn",New York,90
Feast Corner,Roti Corner Restaurant,86,"438 Utica Avenue, Brooklyn",brooklyn,90
Metro Market,Seafish Market Seafood Restaurant,86,"438 Utica Avenue, Brooklyn",brooklyn,90
De Hot Pot,Bar Sol De Quito Restaurant II,86,"1127 Washington Avenue, Brooklyn",brooklyn,90
New Peking,New Peking,100,"1137 Washington Avenue, Brooklyn",1137 Washington Ave,90
Kulushkat,Kubus,72,"1137 Washington Avenue, Brooklyn",1137 Washington Ave,90
Amy Thai Bistro,Mekong Thai & Vietnamese Restaurant,86,"545 Flatbush Avenue, Brooklyn",Flatbush ave,90
Jus Fishy,Jus Fishy,100,"555 Flatbush Avenue, Brooklyn",Flatbush ave,90
Flatbush Bagel,Flatbush Halal Restaurant,86,"557 Flatbush Avenue, Brooklyn",Flatbush ave,90
El Patron,El Patron Restaurant & Lounge Inc.,90,"51 Lincoln Road, Brooklyn",brooklyn,90
Ix,Sixo Restaurant,90,"43 Lincoln Road, Brooklyn",brooklyn,90
Gino's Trattoria & Brick Oven Pizza,Gino's Brick Oven Pizza and Trattoria,95,"548 Flatbush Avenue, Brooklyn",Flatbush ave,90
Antojitos del Patron Mexican Snacks,MEXICAN RESTAURANT RESTAURANTE MEXICANO GUATEMALTECO MEXICAN FOOD,86,"52 Lincoln Road, Brooklyn",brooklyn,90
Bay Leaf,Golden Bay Parkway Restaurant Inc,86,"561 Flatbush Avenue #4801, Brooklyn",Flatbush ave,90
Slowloris,Glow,68,"556 Flatbush Avenue, Brooklyn",Flatbush ave,90
Olives Garden,Olive Garden,96,"31 Lincoln Road, Brooklyn",brooklyn,90
Twibar Falafel-Gluten Free,Benny's Kosher Pizza Falafel & Dairy Restaurant,86,"140 Empire Boulevard Suite 2, Brooklyn",brooklyn,90
Burger UrWay la bella pizzeria,Gino's Pizzeria,86,"528 Clarkson Avenue, Brooklyn",brooklyn,90
The Corner Store,Around the Clock 24 Hour Deli (249/The Corner Store),90,"510 Clarkson Avenue, Brooklyn",brooklyn,90
Gyro Qila,"Airways Pizza, Gyro & Restaurant",86,"504 Clarkson Avenue, Brooklyn",brooklyn,90
Taste TeezR Kitchen and Juicery LLC,Taste,90,"598 Clarkson Avenue, Brooklyn",brooklyn,90
Mr King Food Kitchen,Mr King Food Kitchen,100,"579 Albany Avenue, Brooklyn",brooklyn,90
E & F Deil Grocery Corp.,Mexico Jophsua 19 Grocery & Restaurant,86,"570 Albany Avenue, Brooklyn",brooklyn,90
Soul of the Sea,Sea,90,"527 Albany Avenue, Brooklyn",brooklyn,90
Original 167 pizza corp restaurant,Restaurant,90,"171 West 167th Street, The Bronx",167th St.,90
Famous Anthonys Pizzeria,Gino's Pizzeria,86,"171 West 167th Street, The Bronx",167th St.,90
Fine Fare Supermarket Highbridge,Fine Fare,90,"1136 Ogden Avenue, The Bronx",Between 39th and 40th street on 13th Avenue,86
Kenny Fried Chicken,Kennedy Fried Chicken,95,"1216 Ogden Avenue, The Bronx",Between 39th and 40th street on 13th Avenue,86
Hua Zhuo,Chang Hua Restaurant,86,"112 West 168th Street, The Bronx",Street,90
Dong King,King Chinese Restaurant,86,"80 West 165th Street, The Bronx",65th street,90
Wah Yong,Fuh Wah Restaurant,86,"112 West 168th Street, The Bronx",Street,90
Jing Xin,Jing Xin Chinese Restaurant,90,"1023 Ogden Avenue, The Bronx",1023 Ogden Ave,90
Paradise,Paradise Restaurant,90,"1021 Ogden Avenue, The Bronx",1021 Ogden Ave,90
Los Sazones Latino,Sabor Latino Cuchifrito Restaurant,86,"1048 Woodycrest Avenue, The Bronx",196 23 Jamaica Avenue,86
De La Gina,La Strada Pizzeria & Restaurant,86,"155 West 169th Street, The Bronx",9th St,90
Tito's Empanadas & Mas,Theresa's Polish American Restaurant,86,"1221 Jerome Avenue, The Bronx",311 Avenue X,86
Eye Adom,Eye Adom African and American Restaurant,90,"1263 Edward L Grant Highway # B, The Bronx",168-25 B Hillside Ave,86
Jc Green Life Nyc,Green Lake Chinese Restaurant,86,"1343 Ogden Avenue, The Bronx",Between 39th and 40th street on 13th Avenue,86
Justine,Justine Restaurant,90,"28 East 167th Street, The Bronx",167th St.,90
La Cocina Pizza,Pizza Pizza,95,"1381 Ogden Avenue, The Bronx",1381 Ogden Ave,90
Family Chef,Happy Family Restaurant,86,"1381 Ogden Avenue, The Bronx",1381 Ogden Ave,90
Phoenix Bar & Restaurant,Restaurant,90,"1404 Ogden Avenue, The Bronx",Between 39th and 40th street on 13th Avenue,86
Johnny's Fried Chicken,Theresa's Polish American Restaurant,86,"1350 Shakespeare Avenue #1, The Bronx",1 Worlds Fair Marina,86
No. 1 China Garden Kitchen,China Garden,90,"1349 Edward L Grant Highway, The Bronx",943 ave. l,86
Benny Uno,Benny's Kosher Pizza Falafel & Dairy Restaurant,86,"1416 Ogden Avenue, The Bronx",Between 39th and 40th street on 13th Avenue,86
Bestia Kitchen,Halal Chinese Kitchen,86,"1353 Edward L Grant Highway, The Bronx",943 ave. l,86
Delicias del Atlantico,Delicia,90,"1439 Edward L Grant Highway, The Bronx",943 ave. l,86
El Nuevo Patio,Patio,90,"1388 Edward L Grant Highway, The Bronx",943 ave. l,86
Chimi Luisa,El Gran Chimi Deli & Grill,86,"2338 Amsterdam Avenue, New York",Amsterdam avenue,90
Nelly’s chicken pizza,Pizza & Chicken,95,"2236 Amsterdam Avenue, New York",Amsterdam avenue,90
Татьяна гриль,D&D 2,28,"500 Brightwater Court, Brooklyn",brooklyn,90
Tatiana Grill,Golden Krust Caribbean Bakery and Grill,86,"3145 Brighton 4th Street, Brooklyn",Brighton 4th St,90
Little Georgia,Little Bandgladesh Restaurant,86,"3089 Brighton 6th Street, Brooklyn",brooklyn,90
Euroasia Cafe,Stars Cafe & Restaurant,86,"602 Brighton Beach Avenue, Brooklyn",brooklyn,90
Home Made Cooking Cafe,Cafe 47,86,"504 Brighton Beach Avenue, Brooklyn",brooklyn,90
Home Made Cooking Cafe,Cafe 47,86,"504 Brighton Beach Avenue, Brooklyn",brooklyn,90
Beyti Turkish Kebab,Istanbul Turkish Fast Food & Restaurant,86,"414 Brighton Beach Avenue, Brooklyn",brooklyn,90
Palace Fried Chicken,China palace chinese restaurant,86,"523 Brighton Beach Avenue # 1, Brooklyn",brooklyn,90
Skovorodka,Koda,68,"615 Brighton Beach Avenue, Brooklyn",615 Brighton Beach Ave,90
Stop One Deli & Grill,Deli,90,"513 Brighton Beach Avenue, Brooklyn",brooklyn,90
Masal Express,Cam Tak Express Restaurant,86,"601 Brighton Beach Avenue, Brooklyn",brooklyn,90
Bay Shish Kebab,Golden Bay Parkway Restaurant Inc,86,"601 Brighton Beach Avenue, Brooklyn",brooklyn,90
Sammay’s Halal Food Truck,Halal Food Food Truck,95,"Coney Island Avenue, Brooklyn",brooklyn,90
Ocean View Cafe,Stars Cafe & Restaurant,86,"290 Brighton Beach Avenue A, Brooklyn",brooklyn,90
Elza's Fancy Food,Elza Fancy Food,95,"3071 Brighton 4th Street, Brooklyn",Brighton 4th St,90
Cafe At Your Mother-in-Law,Cafe At Your Mother-in-Law,100,"3071 Brighton 4th Street, Brooklyn",Brighton 4th St,90
Guest House,Hunan House Chinese Restaurant,86,"282 Brighton Beach Avenue, Brooklyn",brooklyn,90
Varenichnaya,Maya,68,"3086 Brighton 2nd Street, Brooklyn",brooklyn,90
Papas Fried Chicken And Pizza Inc,Pizza,90,Brooklyn,brooklyn,100
Neighborhood Gourmet Food,Surf Neighborhood Gourmet Food,95,"2909 Surf Avenue, Brooklyn",brooklyn,90
Oriental Palace Kitchen,Chang Jiang Kitchen Chinese Restaurant,86,"3018 Mermaid Avenue, Brooklyn",brooklyn,90
Gyro Qila,"Airways Pizza, Gyro & Restaurant",86,"3017 Mermaid Avenue, Brooklyn",brooklyn,90
Leo's 28,Theresa's Polish American Restaurant,86,"2726 Mermaid Avenue, Brooklyn",brooklyn,90
East Far,East Far,100,"2406 Mermaid Avenue, Brooklyn",2406 Mermaid Ave,90
American Pizza &Wings,Pizza,90,"2115 Surf Avenue, Brooklyn",brooklyn,90
Pizza On The Run,Pizza On The Run,100,"1627 Mermaid Avenue, Brooklyn",brooklyn,90
Leanly,Lealy Super Deli Grocery Store,75,"1627 Mermaid Avenue, Brooklyn",brooklyn,90
Mama Irene Molcajete,Mama’s Coffee Shop & Restaurant,86,"1609 Mermaid Avenue, Brooklyn",brooklyn,90
Footprints Cafe,Print,90,"1521 Surf Avenue, Brooklyn",brooklyn,90
Famous Rotisserie And Grill,Taipan Fusion Restaurant and Hookah Lounge,86,"1525 Mermaid Avenue, Brooklyn",brooklyn,90
"Китайски ресторант ""Известна ротисри и грил""",K <3 Q,34,"1525 Mermaid Avenue, Brooklyn",brooklyn,90
Nona's Pizza,Nona's Pizza,100,"6100 Riverdale Avenue, The Bronx",6100 Riverdale Ave,90
Ember by Smokey Joe,The Mark Restaurant by Jean-Georges,86,"5693 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
The Pizza Block,Pizza Pizza,95,"5677 Riverdale Avenue, The Bronx",5677 Riverdale Ave,90
Riverdale Steak House,Tokyo Steak,86,"5700 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Carlos and Gabby's,Ghoroa Sweets and Restaurant,86,"5685 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Madison's,MTA Bus - Madison St & Jefferson St (M22),90,"5686 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Yukka,Yuka Japanese Restaurant,72,"5684 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Addeo's,Addeo's Riverdale Pizzeria,90,"5654 Riverdale Avenue, The Bronx",5654 Riverdale Ave,90
Golden Phoenix,Golden Phoenix Chinese Restaurant,90,"Golden Phoenix, 5646 Riverdale Avenue, The Bronx",5646 Riverdale Ave,90
Tokyo House,Tokyo House,100,"5648 Riverdale Avenue, The Bronx",5648 Riverdale Ave,90
Dino's,Dino's Pizza and Grill,90,"5660 Mosholu Avenue #2411, The Bronx",5660 Mosholu Ave,90
New China Restaurant,New China Restaurant,100,"5690 Mosholu Avenue, The Bronx",5690 Mosholu Ave,90
New King's Wok Kitchen,KING'S WOK,90,"6669 Broadway, The Bronx",Broadway,90
Riverdale Pie Guys,Riverdale Garden Restaurant & Lounge,86,"2206, 5784 Mosholu Avenue, The Bronx",5784 Mosholu Ave,90
Frida Tacos,Tacos Puebla Restaurant,86,"5786 Mosholu Avenue, The Bronx",311 Avenue X,86
Barbecue Pit,Arte,68,"2206, 5788 Mosholu Avenue, The Bronx",196 23 Jamaica Avenue,86
Asian Tokyo,Yang No. 1 Asian Restaurant,86,"4685 Manhattan College Parkway, The Bronx",1045 easter parkway,86
Santa Fe,Santa Fe Grill & Bar,90,"6025 Broadway, The Bronx",6025 Broadway,90
Jake’s Steakhouse,Duke's Steakhouse,88,"6031 Broadway, The Bronx",Broadway,90
Estrellita Poblana Taqueria Express,Estrellita Poblana,90,"5975 Broadway, The Bronx",5975 Broadway,90
Broadway Joe's Pizza,Broadway Joe's Pizza,100,"5985 Broadway, The Bronx",85 Broadway,90
Claudy's Kitchen,Theresa's Polish American Restaurant,86,"5981 Broadway, The Bronx",Broadway,90
The Last Stop,The Golden Glass Restaurant,86,"5977 Broadway, The Bronx",Broadway,90
Pizzeria Supreme,Pizza Supreme,90,"5959 Broadway Avenue Commercial Space #4, The Bronx",5959 Broadway,90
Tortoise & Hare,Orso,68,"6115 Broadway, The Bronx",115 Broadway,90
Majestic gourmet deli,Deli,90,"6119 Broadway, The Bronx",Broadway,90
An Beal Bocht Cafe,Bea,90,"445 West 238th Street, The Bronx",38th St,90
Goodfellas,GoodFellas Pizza Inc.,90,"3661 Waldo Avenue, The Bronx",3661 Waldo Ave,90
Yokohama,Yokohama,100,"438 West 238th Street, The Bronx",38 w,90
A taste of the palace,Taste,90,"436 West 238th Street, The Bronx",38th St,90
New Riverdale Gourmet Deli,New Riverdale Deli,95,"452 West 238th Street, The Bronx",38th St,90
Downey's Bar & Grill,Theresa's Polish American Restaurant,86,"5790 Mosholu Avenue, The Bronx",311 Avenue X,86
Bronx Burger House,Hunan House Chinese Restaurant,86,"5816 Mosholu Avenue, The Bronx",311 Avenue X,86
Liebman’s Deli,Deli,90,"552 West 235th Street, The Bronx",Street,90
Pizza Chef,Pizza Pizza,95,"564 West 235th Street, The Bronx",Street,90
Palace of Japan,C&L Of East Ocean Restaurant,86,"3505 Johnson Avenue, The Bronx",311 Avenue X,86
Metate Authentic,PARIS Authentic Vietnamese Restaurant,86,"3515 Johnson Avenue, The Bronx",311 Avenue X,86
Bella Notte,Ott,90,"3524 Johnson Avenue, The Bronx",311 Avenue X,86
Bagel Corner,Roti Corner Restaurant,86,"581 West 235th Street, The Bronx",Street,90
Moon Star Grill Restaurant,Star,90,"3519-25 Johnson Avenue, The Bronx",25-25 Parsons Blvd,86
Aoyu Sushi,Ginpachi Sushi Restaurant,86,"3532 Johnson Avenue, The Bronx",311 Avenue X,86
Blue Bay Restaurant,blue bay restaurant,100,"3533 Johnson Avenue, The Bronx",311 Avenue X,86
Cumin,Conca Cucina Italian Restaurant,72,"3549 Johnson Avenue, The Bronx",311 Avenue X,86
Menchie's Frozen Yogurt,Theresa's Polish American Restaurant,86,"3555 Johnson Avenue, The Bronx",311 Avenue X,86
Cocina Chente,Cocina Latina Restaurant Corp,86,"3535 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
The Hill Bistro,The Golden Glass Restaurant,86,"3541 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Tiny's Diner,Diner,90,"3603 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Sea Wind new,Sea,90,"3411 Irwin Avenue, The Bronx",Between 39th and 40th street on 13th Avenue,86
Blackstone Bar & Grill,La Kuchara Ecuadorian Restaurant Bar,86,"3713 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Kai Fan,Fu Fan Restaurant,86,"3717 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Greek Express,Cam Tak Express Restaurant,86,"3733 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Tibbett Diner,Diner,90,"3033 Tibbett Avenue, The Bronx",311 Avenue X,86
taste & sabor,Taste,90,"318 West 231st Street, The Bronx",31st Street,90
Riverdale indian cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"308 West 231st Street, The Bronx",31st Street,90
Golden Gate,Golden Gate Chinese Restaurant,90,"300 West 231st Street, The Bronx",31st Street,90
Pick Up Six,The Mix Up Restaurant,86,"221 West 230th Street, The Bronx",30th St,90
Cafeccino,Cafeccino Bakery,90,"269 West 231st Street, The Bronx",31st Street,90
Mi Lindo San Miguelito,Mi Candileja,86,"257 West 231st Street, The Bronx",31st Street,90
El Gallito,El Morro Restaurant & Bar,86,"219 West 230th Street, The Bronx",30th St,90
Golden City,Golden City Chinese Restaurant,90,"238 West 231st Street, The Bronx",38 w,90
Sam's Pizza,Sam's Pizza,100,"232 West 231st Street, The Bronx",31st Street,90
Bunny Deli's Cold Cut City,Deli,90,"228 West 231st Street, The Bronx",31st Street,90
Parrilla Latina,Cocina Latina Restaurant Corp,86,"5523 Broadway, The Bronx",Broadway,90
Pioneer Restaurant-Chinese Food,Chinese Food Restaurant,95,"223 West 231st Street, The Bronx",31st Street,90
John's Fried Chicken,Theresa's Polish American Restaurant,86,"5225 Broadway, The Bronx",5225 Broadway,90
Delicious Delights juice & crepes,Community Food & Juice,86,"206 West 231st Street, The Bronx",31st Street,90
Salvatore's,Theresa's Polish American Restaurant,86,"3738 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Yo-Burger,GO Burger Truck,86,"3726 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Pizza Plus,Pizza Plus,100,"3718 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Greek Xpress,The Greek Family Restaurant,86,"263 Prospect Park West, Brooklyn",brooklyn,90
Joe's Pizzeria,Joe's Pizzeria,100,"259 Prospect Park West, Brooklyn",brooklyn,90
Elora’s,Elora's Restaurant,90,"272 Prospect Park West, Brooklyn",272 Prospect Park W,90
A8 Pan Asian Vegan Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"268 Prospect Park West, Brooklyn",268 Prospect Park W,90
Coco Thai,Mekong Thai & Vietnamese Restaurant,86,"268 Prospect Park West, Brooklyn",268 Prospect Park W,90
AKO Asian,Ako,90,"268 Prospect Park West, Brooklyn",268 Prospect Park W,90
Bedawi Cafe,Stars Cafe & Restaurant,86,"266 Prospect Park West, Brooklyn",brooklyn,90
212 Burgers,"Kennedy's Fried Chicken, Pizza & Burgers",86,"252 Prospect Park West, Brooklyn",brooklyn,90
Krupa Grocery,Las Banderas Grocery & Restaurant,86,"231 Prospect Park West, Brooklyn",brooklyn,90
The Sicilian,The Golden Glass Restaurant,86,"229 Prospect Park West, Brooklyn",brooklyn,90
Terrace Bagels,Broadway Lounge & Terrace,86,"222 &, 222A Prospect Park West",Prospect Park West,90
Windsor Cafe,Stars Cafe & Restaurant,86,"220 Prospect Park West, Brooklyn",brooklyn,90
Number One Garden,Garden 13 Dairy Restaurant and Pizza,86,"221 Prospect Park West, Brooklyn",brooklyn,90
Sushi Yu,Sushi Yu II,95,"214 Prospect Park West, Brooklyn",brooklyn,90
East Wind Snack Shop,East Dynasty Chinese Restaurant,86,"471 16th Street, Brooklyn",brooklyn,90
Giovanni's Brooklyn Eats,Giovanni's,90,"1657 8th Avenue, Brooklyn",brooklyn,90
Della,L'arte Della Pizza,90,"1238 Prospect Avenue, Brooklyn",brooklyn,90
The Double Windsor,The Golden Glass Restaurant,86,"210 Prospect Park West, Brooklyn",brooklyn,90
The Deck,The Golden Glass Restaurant,86,"1233 Prospect Avenue, Brooklyn",brooklyn,90
Ten Japanese Cuisine,Ten Japanese Cuisine,100,"440 7th Avenue, Brooklyn",440 7th Ave,90
Joy Kitchen,Halal Chinese Kitchen,86,"497 7th Avenue A, Brooklyn",7th Ave,90
Sawasde,ASEA,68,"359 McDonald Avenue, Brooklyn",brooklyn,90
Wing Hua II,Bar Sol De Quito Restaurant II,86,"223 Church Avenue #3919, Brooklyn",brooklyn,90
Halal Xpress Chinese Kitchen,Halal Chinese Kitchen,95,"221 Church Avenue, Brooklyn",brooklyn,90
Soho Cafe & Grill,Cafe 47,86,"215 Church Avenue, Brooklyn",brooklyn,90
Korner Pizza,Korner Pizza,100,"226 Church Avenue # 1, Brooklyn",226 Church Ave,90
Mr. Tong,Very Tong Seafood Restaurant,86,"2926 Fort Hamilton Parkway, Brooklyn",brooklyn,90
To Be Thai,Mekong Thai & Vietnamese Restaurant,86,"126 Beverley Road, Brooklyn",brooklyn,90
468 Deli & Grill,Deli & Grill,95,"468 McDonald Avenue, Brooklyn",brooklyn,90
Batata pita bar,ATA,90,"3021 Fort Hamilton Parkway, Brooklyn",brooklyn,90
Tacos el Chicken Food Truck,Food Truck,90,"120 Beverley Road, Brooklyn",brooklyn,90
Hamilton's,Theresa's Polish American Restaurant,86,"2826 Fort Hamilton Parkway, Brooklyn",brooklyn,90
Stang Thai,TANG,90,"3019 Fort Hamilton Parkway, Brooklyn",brooklyn,90
Nourish Thai,Nourish Thai Food Oasis,90,"637A Vanderbilt Avenue, Brooklyn",brooklyn,90
Maya Taqueria,Maya,90,"637 Vanderbilt Avenue, Brooklyn",brooklyn,90
Mumbai Place,Market Place Restaurant,86,"655 Vanderbilt Avenue #3829, Brooklyn",brooklyn,90
Mitchell's Soul Food,Mitchell's Soul Food,100,"617 Vanderbilt Avenue A, Brooklyn",brooklyn,90
American Vegan,Theresa's Polish American Restaurant,86,"612 Vanderbilt Avenue, Brooklyn",brooklyn,90
Faun,La Asuncion Mexican Restaurant,68,"606 Vanderbilt Avenue, Brooklyn",brooklyn,90
Amorina Cucina Rustica,Vittorio Cucina Regionale Italiana Restaurant,86,"624 Vanderbilt Avenue, Brooklyn",brooklyn,90
Zaytoons,Anton's,67,"594 Vanderbilt Avenue, Brooklyn",brooklyn,90
Branded Saloon,Branded Restaurants USA,86,"603 Vanderbilt Avenue, Brooklyn",brooklyn,90
White Tiger,White Street Restaurant and Bar,86,"601 Vanderbilt Avenue, Brooklyn",brooklyn,90
Inaka Asian Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"597 Vanderbilt Avenue, Brooklyn",brooklyn,90
Nimbooda,Koda,68,"664 Washington Avenue, Brooklyn",664 Washington Ave,90
Underhill Brooklyn Greek Eatery,Estihana Brooklyn,86,"760 Dean Street, Brooklyn",brooklyn,90
L.A. Burrito,C&L Of East Ocean Restaurant,86,"43 Underhill Avenue, Brooklyn",43 Underhill Ave,90
Cataldo's,ATA,90,"554 Vanderbilt Avenue #1, Brooklyn",brooklyn,90
Alta Calidad,Alta,90,"552 Vanderbilt Avenue, Brooklyn",552 Vanderbilt Ave,90
Pancho's Mexican Cocina,Theresa's Polish American Restaurant,86,"785 Atlantic Avenue, Brooklyn",brooklyn,90
Mandalay,Ambrosia Italian and Albanian Restaurant,68,"640 Dean Street, Brooklyn",brooklyn,90
Dean Organic Market,Seafish Market Seafood Restaurant,86,"486 Dean Street, Brooklyn",brooklyn,90
"Ciao, Gloria",Gloria's Restaurant,86,"550 Vanderbilt Avenue, Brooklyn",brooklyn,90
Chick P,D&P Restaurant,86,"490 Bergen Street, Brooklyn",brooklyn,90
Bergen Pizza & Restaurant,Restaurant,90,"67 6th Avenue, New York","New York, New York",95
Poke Zone,Poke Restaurant,86,"67 1/2 6th Avenue, Brooklyn",brooklyn,90
Chuko,Chuck's Pizzeria & Restaurant,72,"565 Vanderbilt Avenue, Brooklyn",brooklyn,90
Brooklyn's Homeslice Pizza,S&S Brooklyn Pizza,95,"567 Vanderbilt Avenue, Brooklyn",brooklyn,90
PokéBowl Station + Mars Tea,Food Station,86,"237 Flatbush Avenue, Brooklyn",Flatbush ave,90
Brooklyn Burger,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"620 Atlantic Avenue, Brooklyn",brooklyn,90
Hungry Ghost,OTB,60,"253 Flatbush Avenue, Brooklyn",Flatbush ave,90
de Islands,Bar Sol De Quito Restaurant II,86,"8203 Flatlands Avenue, Brooklyn",brooklyn,90
Kreyol Flavor,Kreyol Flavor Bakery & Restaurant,90,"8221 Flatlands Avenue, Brooklyn",brooklyn,90
Mei Wei,Mei Wei Restaurant,90,"765 East 82nd Street, Brooklyn",brooklyn,90
Lucky Chen,Lucky Chen,100,"8023 Flatlands Avenue, Brooklyn",brooklyn,90
Peppa’s Restaurant,Restaurant,90,"8021 Flatlands Avenue, Brooklyn",8021 Flatlands Ave,90
YARD86,H-Yard Gourmet Deli,68,"921 East 86th Street, Brooklyn",brooklyn,90
Peaceful,Peaceful Chinese Restaurant,90,"7902 Flatlands Avenue, Brooklyn",7902 Flatlands Ave,90
Nicky's,Nicky's Pizza & Ristorante,90,"766 East 80th Street, Brooklyn",brooklyn,90
I Land Fish Meat & Eatery,Fish,90,"7911 Flatlands Avenue, Brooklyn",brooklyn,90
Twisted Rootz,DROM,68,"7905 Flatlands Avenue, Brooklyn",brooklyn,90
Verdure Inc,Sunshine Restaurant Food & Catering Inc,86,"7804 Flatlands Avenue, Brooklyn",brooklyn,90
Panko Express,Cam Tak Express Restaurant,86,"7802 Flatlands Avenue, Brooklyn",brooklyn,90
Stop & Chill,One Stop Restaurant Supply Corp.,86,"924 Remsen Avenue, Brooklyn",924 Remsen Ave,90
JZ's FishWing,Fish,90,"870 Remsen Avenue, Brooklyn",Remsen Avenue,90
Sallys Carribean Cuisine,Bea,90,"8719 Avenue D, Brooklyn",brooklyn,90
Sally's Fish and Things Canarsie,Fish,90,"8719 Avenue D, Brooklyn",brooklyn,90
Chopsticks,Golden chopsticks,90,"884 Remsen Avenue, Brooklyn",884 Remsen Ave,90
Atlantis Diner,Diner,90,"8600 Foster Avenue, Brooklyn",brooklyn,90
"Tamara Caribbean Kitchen, Inc",Ming Hing Kitchen,86,"8913 Glenwood Road, Brooklyn",brooklyn,90
Rockaway Gourmet Deli,Rockaway Gourmet Deli,100,"9627 Farragut Road, Brooklyn",brooklyn,90
Yummy Yummy,Yummy Yummy,100,"1349 Rockaway Parkway, Brooklyn",brooklyn,90
Kennedys Fried Chicken,Kennedy Fried Chicken,98,"9004 Avenue B, Brooklyn",brooklyn,90
Blue Gate Lounge,Blue,90,"1370 Rockaway Parkway, Brooklyn",brooklyn,90
Mandeville's Cuisine Inc,Theresa's Polish American Restaurant,86,"9802 Foster Avenue, Brooklyn",brooklyn,90
Steph's Cake Shop,Theresa's Polish American Restaurant,86,"1392 Rockaway Parkway, Brooklyn",brooklyn,90
New Food King,New Food King,100,"1460 Rockaway Parkway, Brooklyn",brooklyn,90
Blue Canarsie Fish,Blue,90,"1433 Rockaway Parkway, Brooklyn",brooklyn,90
Tastee Pattee,Taste,90,"1431 Rockaway Parkway, Brooklyn",brooklyn,90
Delicious,Ema's Delicious Restaurant,90,"1584 Rockaway Parkway, Brooklyn",brooklyn,90
