,name,place_id,rating,types,user_ratings_total,price_level,vicinity,Latitude,Longitude,Borough,Neighborhood,Neighborhood_Cat,Borough_Cat
1937,CP Grill,ChIJl-vrNbKKwokRrenvg353q_c,4.5,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",100.0,,"131-02 14th Avenue, Flushing",40.7858852,-73.83742649999998,Queens,Whitestone,177,3
1938,Altitude Penthouse Rooftop,ChIJM0vtYZCLwokRvEbKZPBDZxk,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"20-07 127th Street Penthouse Rooftop Level, College Point",40.781505,-73.8408955,Queens,College Point,36,3
1939,Sarku Japan Teriyaki & Sushi Express,ChIJjfGj_QNgwokR7x2Ywj95_CI,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",441.0,1.0,"133-38 Whitestone Expressway, Queens",40.7688082,-73.8360247,Queens,Flushing,62,3
1940,Royal Hunan Seafood Co.,ChIJYU-m1gVgwokR7cb47PaXA1M,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"33rd Avenue, Flushing",40.7658645,-73.8357111,Queens,Flushing,62,3
1941,Madina Halal Food,ChIJm7y0DUdhwokRv-4NuZPPbXg,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,,Flushing,40.76900859999999,-73.8342327,Queens,Flushing,62,3
1942,Uncle Bill's Diner,ChIJlw6slQNgwokRtplLMYWCDuU,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",515.0,2.0,"3017 Stratton Street, Flushing",40.7696157,-73.83424099999998,Queens,Flushing,62,3
1943,Amore Pizzeria,ChIJjTFV6wNgwokR3Vtyb77DlCE,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",976.0,1.0,"30-27 Stratton Street, Flushing",40.76938330000001,-73.8341556,Queens,Flushing,62,3
1944,Mr. Chan's Chinese Cuisine,ChIJEfhN6wNgwokRHBetBos3QLI,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",102.0,1.0,"3021 Stratton Street, Flushing",40.7695547,-73.83413519999998,Queens,Flushing,62,3
1945,Pho Metro,ChIJ9-HmjwNgwokRp6EUmlmFEao,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",354.0,1.0,"31-16 Farrington Street, Queens",40.7686316,-73.83388450000002,Queens,Flushing,62,3
1946,Angelo's Cafe and Grill By The Water,ChIJ92z6Amj1wokRddgz6T_cD2Y,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,"111-5 14th Avenue, Queens",40.7856589,-73.8558018,Queens,College Point,36,3
1947,Oasis Coffee Shop,ChIJ2b9se6f1wokRUN8kWpFfzN0,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",61.0,1.0,"390 Tiffany Street, The Bronx",40.80789559999999,-73.88931120000002,Bronx,Hunts Point,84,0
1948,Delfini,ChIJ1wbA7Kf1wokRccFGwQBVgpM,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",74.0,1.0,"500 Tiffany Street, The Bronx",40.8099606,-73.8899605,Bronx,Hunts Point,84,0
1949,Dig Inn Commissary,ChIJ0_2JCgj1wokRxpXTHIl9zfo,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,,"509 Manida Street, The Bronx",40.810578,-73.887663,Bronx,Hunts Point,84,0
1950,"City Tamale, Hunts Point",ChIJl2bDnwj1wokRYXEFYUkIa5c,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",204.0,1.0,"1316 Oak Point Avenue, The Bronx",40.8102778,-73.88472220000001,Bronx,Hunts Point,84,0
1951,Allen's Restaurant,ChIJy8hfEqj1wokRSqG6pcZOdiM,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",46.0,2.0,"1201 Randall Avenue, The Bronx",40.81170339999999,-73.89022840000001,Bronx,Hunts Point,84,0
1952,Fratilli's Pizza,ChIJ7xJUhgX1wokRzz0vicS9T_o,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",344.0,1.0,"404 Hunts Point Avenue, The Bronx",40.809830700000006,-73.880663,Bronx,Hunts Point,84,0
1953,Randall,ChIJMeQ3Zwb1wokRAXVVeEED8KM,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",341.0,1.0,"1328 Randall Avenue, The Bronx",40.81220069999999,-73.88442239999998,Bronx,Hunts Point,84,0
1954,Sarabeth's Kitchen,ChIJA3Ie6qj1wokR0Q5Qdhwijgk,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"1161 East 156th Street, The Bronx",40.8129631,-73.89324350000003,Bronx,Hunts Point,84,0
1955,Hero Factory Inc,ChIJ6x9gBrv1wokRwKUT_Kij4AM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"904 East 149th Street, The Bronx",40.8099477,-73.90336769999998,Bronx,Mott Haven-Port Morris,108,0
1956,Walnut Bus Stop,ChIJmass85T1wokRTLy_VbpAOB0,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",111.0,1.0,"881 East 134th Street, The Bronx",40.80046960000001,-73.91061049999998,Bronx,Mott Haven-Port Morris,108,0
1957,AA Caridad,ChIJAdmWNgT1wokRk4zKvC8s1-o,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"1380 Randall Avenue, The Bronx",40.81262859999999,-73.8818564,Bronx,Hunts Point,84,0
1958,El Toro Negro,ChIJofSCSgT1wokRRTy1xQsMVy4,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,"1380 Randall Avenue, The Bronx",40.8126371,-73.8818527,Bronx,Hunts Point,84,0
1959,Chinese Fried Chicken,ChIJX2N52qn1wokRZC4ncHApKlc,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",43.0,,"1236 Spofford Avenue, The Bronx",40.8139181,-73.8894504,Bronx,Hunts Point,84,0
1960,A1 Food Distributor,ChIJL_lVrKn1wokR5AJmwFGSMFg,4.5,"['grocery_or_supermarket', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",20.0,,"1195 Spofford Avenue, The Bronx",40.8139474,-73.89135,Bronx,Hunts Point,84,0
1961,Empanology,ChIJkR-sQrv1wokRFcG8Yy7rrVw,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",116.0,,"Brewery, 856 East 136th Street, The Bronx",40.8019015,-73.91059899999998,Bronx,Mott Haven-Port Morris,108,0
1962,Market Place Restaurant Cocktail,ChIJQfOPpxD1wokRwYCHk1YIbaY,3.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"355 Food Center Drive, The Bronx",40.806732,-73.87222870000002,Bronx,Hunts Point,84,0
1963,Market Gourmet Cafe,ChIJxyMveOf1wokRhZJC6Xz4wLk,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",29.0,,"1390 Randall Avenue, The Bronx",40.8127361,-73.8814682,Bronx,Hunts Point,84,0
1964,New York Prime Beef,ChIJV196zxD1wokRdTbFEQM16eE,4.3,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",12.0,,The Bronx,40.806729,-73.872006,Bronx,Hunts Point,84,0
1965,Pizza Kitchen,ChIJP29JWW1LwokRHeTXY1JWvsw,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",137.0,,"1281 Arthur Kill Road, Staten Island",40.5657851,-74.18287070000002,Staten Island,New Springville-Bloomfield-Travis,114,4
1966,Chicken & Pizza,ChIJx_O1tRJLwokRyYzoX0o7evs,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",24.0,,"1307 Arthur Kill Road, Staten Island",40.5655468,-74.18397320000003,Staten Island,New Springville-Bloomfield-Travis,114,4
1967,Greek Fellas,ChIJm7CGyhVLwokRtykawfstk0Q,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",85.0,,"1547 Arthur Kill Road, Staten Island",40.5633031,-74.19171390000002,Staten Island,New Springville-Bloomfield-Travis,114,4
1968,Halal Guy,ChIJ3b58k6BLwokRyaXBr0cyCS4,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",92.0,,"3237 Richmond Avenue, Staten Island",40.5597929,-74.16962960000002,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,2,4
1969,The Pizza House,ChIJm7CGyhVLwokRz1c12940OLw,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,1.0,"1547 Arthur Kill Road #3, Staten Island",40.5635519,-74.1917947,Staten Island,New Springville-Bloomfield-Travis,114,4
1970,Ralph's,ChIJ4ftJyKBLwokRpjTWX06DMkI,4.4,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",151.0,1.0,"3285 Richmond Avenue Greenridge Plaza, Staten Island",40.559574,-74.16924279999998,Staten Island,Great Kills,74,4
1971,Dove Diner,ChIJe1xfzqBLwokRscB_tQj2bqA,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",664.0,2.0,"3281 Richmond Avenue, Staten Island",40.558963,-74.169074,Staten Island,Great Kills,74,4
1972,Country Donuts & Bagels,ChIJg1o4iqBLwokRtvsFTIH8vyM,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",58.0,,"794-868 Arthur Kill Road, Staten Island",40.5604144,-74.16883349999998,Staten Island,Great Kills,74,4
1973,Chinese & Japanese Cuisine,ChIJUQEfYcVLwokREKCp5ApGVME,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",62.0,,"Staten Island, 3279 Richmond Avenue, New York",40.5596469,-74.1685902,Staten Island,Great Kills,74,4
1974,Yum Yum Eastern Sushi and Chinese Fusion,ChIJbRaIS6dLwokRvKn0dALEpK8,3.8,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']",138.0,,"3279 Richmond Avenue, Staten Island",40.559495,-74.16851700000002,Staten Island,Great Kills,74,4
1975,Euro Pizza,ChIJj6DdpxdLwokR3fMBsE87ZWs,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",89.0,,"3271 Richmond Avenue, Staten Island",40.5595316,-74.1682483,Staten Island,Great Kills,74,4
1976,Peking Taste,ChIJ_2V8LxlLwokR1WeqpjgF5-U,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",72.0,,"262 Arden Avenue, Staten Island",40.5530978,-74.1923432,Staten Island,Arden Heights,3,4
1977,Villa Monte Pizza,ChIJpyGJkxhLwokRYSM5WLPeZWw,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",276.0,2.0,"240 Arden Avenue, Staten Island",40.5536978,-74.19303120000002,Staten Island,Arden Heights,3,4
1978,Moe's Southwest Grill,ChIJ_0BvLxlLwokRo72CMOxSWEA,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",153.0,1.0,"262 Arden Avenue, Staten Island",40.55294099999999,-74.19277389999998,Staten Island,Arden Heights,3,4
1979,Genki Sushi,ChIJ52XV6M5LwokR1pdg5gGX61w,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",220.0,2.0,"262 Arden Avenue, Staten Island",40.5527452,-74.1933304,Staten Island,Arden Heights,3,4
1980,Woodrow Diner,ChIJ6WzuodBKwokR5_POt-eXmgo,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",302.0,2.0,"655 Rossville Avenue #1718, Staten Island",40.542875,-74.20665799999998,Staten Island,Rossville-Woodrow,140,4
1981,EatItalian NYC,ChIJARQkEkZLwokRMcNtYc0S9mo,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",149.0,,"655 Rossville Avenue, Staten Island",40.5429849,-74.20719989999998,Staten Island,Rossville-Woodrow,140,4
1982,Misaki Sushi,ChIJdfkC69BKwokRsjart24mzGY,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",86.0,,"645 Rossville Avenue #108, Staten Island",40.542849800000006,-74.20748509999999,Staten Island,Rossville-Woodrow,140,4
1983,Islander Taste Chinese Restaurant,ChIJ-5JB69BKwokRpZuLSvmT_7Q,3.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",32.0,,"645 Rossville Avenue, Staten Island",40.54279369999999,-74.20762669999998,Staten Island,Rossville-Woodrow,140,4
1984,Sunset Pizza,ChIJS8RulQZLwokRjHFUMEU_ZQ8,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",82.0,,"645 Rossville Avenue, Staten Island",40.54277,-74.20781199999998,Staten Island,Rossville-Woodrow,140,4
1985,Portofino Pizza,ChIJ6b3-vylLwokRfxwaTijchdg,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",75.0,,"55 Gunton Place suite 1, Staten Island",40.55077929999999,-74.210578,Staten Island,Rossville-Woodrow,140,4
1986,Casa Nino's Pizza House,ChIJSZYYAj1LwokRdllGRSHIXQo,3.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",54.0,,"1757 Arthur Kill Road, Staten Island",40.55972570000001,-74.1973421,Staten Island,New Springville-Bloomfield-Travis,114,4
1987,Golden Palace Chinese Take Out,ChIJSZYYAj1LwokR7wCKeUwVr0g,3.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.0,1.0,"1757 Arthur Kill Road, Staten Island",40.5597336,-74.1971401,Staten Island,New Springville-Bloomfield-Travis,114,4
1988,Pino's Pizzeria,ChIJo6qdgClLwokR-wRywRKX-mA,4.4,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",62.0,,"1026 Rossville Avenue, Staten Island",40.55179370000001,-74.212154,Staten Island,Rossville-Woodrow,140,4
1989,Stewart's All American Grill,ChIJe9JZ6YhLwokRI3y0AlUes2g,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",69.0,,"1018 Rossville Avenue, Staten Island",40.551694,-74.2124328,Staten Island,Rossville-Woodrow,140,4
1990,SMOKEY HOUSE BBQ,ChIJeeja40pLwokRG_O4yuSNFRk,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"Opp court Salem Tamilnadu, Staten Island",40.558968,-74.1660612,Staten Island,Great Kills,74,4
1991,Great Kills Wings,ChIJg9o80qNLwokRcnYwyWun__Y,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",19.0,,"698 Arthur Kill Road, Staten Island",40.55947479999999,-74.1645644,Staten Island,Great Kills,74,4
1992,All Star Pizza,ChIJJ8gN0qNLwokRmSz1czZNFl0,3.3,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",63.0,2.0,"694 Arthur Kill Road, Staten Island",40.5594463,-74.16447990000002,Staten Island,Great Kills,74,4
1993,Ho Wok,ChIJX6MK0qNLwokRyu4WbBxZWdc,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",56.0,,"1106 692 Arthur Kill Road, Staten Island",40.5594722,-74.1643881,Staten Island,Great Kills,74,4
1994,Beco,ChIJz8yUVVpZwokRZOUIXfXtbV8,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",355.0,2.0,"45 Richardson Street, Brooklyn",40.7183851,-73.95043759999999,Brooklyn,North Side-South Side,117,1
1995,bz grill,ChIJxWfk_6ZZwokR4niLd-pEi14,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",46.0,,"544 Manhattan Avenue, Brooklyn",40.722006,-73.9493339,Brooklyn,North Side-South Side,117,1
1996,Casa Pública,ChIJTQJAoltZwokRJNp9A_BEXa4,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",274.0,2.0,"594 Union Avenue, Brooklyn",40.71821839999999,-73.95204090000001,Brooklyn,North Side-South Side,117,1
1997,Cantina Cumbancha,ChIJgdRjHf1ZwokRvyuoGkFFGy0,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",92.0,,"232 North 12th Street, Brooklyn",40.71926859999999,-73.95306510000002,Brooklyn,North Side-South Side,117,1
1998,Juicery Kitchen,ChIJycmEvltZwokRTbsE_lrIjag,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",55.0,,"568 Union Avenue, Brooklyn",40.717969,-73.952005,Brooklyn,North Side-South Side,117,1
1999,Silver Light Tavern,ChIJoSVt6z5ZwokR8FZDxnAlV10,4.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",75.0,,"689 Lorimer Street, Brooklyn",40.717438,-73.95021299999998,Brooklyn,North Side-South Side,117,1
2000,Pierozek,ChIJl-l0rSdZwokReqiZ7S2yx0A,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",78.0,,"592 Manhattan Avenue, Brooklyn",40.7230425,-73.95014509999999,Brooklyn,Greenpoint,75,1
2001,Jimmy's Diner,ChIJ4yGjlltZwokRDtOjPSSAIVg,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",575.0,2.0,"577 Union Avenue, Brooklyn",40.7177057,-73.95240919999998,Brooklyn,North Side-South Side,117,1
2002,Charlotte Patisserie,ChIJc9vNBkVZwokRJofDtCO1718,4.6,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",240.0,2.0,"596 Manhattan Avenue, Brooklyn",40.7230906,-73.95021170000003,Brooklyn,Greenpoint,75,1
2003,Bar Beau,ChIJOcMvTj1ZwokRQUsfcrAxd9Y,4.6,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",67.0,,"61 Withers Street, Brooklyn",40.7169725,-73.9500757,Brooklyn,North Side-South Side,117,1
2004,S & K Deli and Grill,ChIJyZj3dlpZwokRd3N19hHr2AY,4.2,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",18.0,,"364 Leonard Street, Brooklyn",40.71718,-73.9479319,Brooklyn,East Williamsburg,54,1
2005,Reunion,ChIJdxdQwVtZwokRLtPINnqF8Tg,4.6,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",637.0,2.0,"544 Union Avenue, Brooklyn",40.71703999999999,-73.95182,Brooklyn,North Side-South Side,117,1
2006,Fortune Cookies,ChIJAefLqkVZwokRRkX7pbMsMOs,3.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",49.0,,"611 Manhattan Avenue, Brooklyn",40.7233744,-73.9507446,Brooklyn,Greenpoint,75,1
2007,Fushimi,ChIJDS1ofVxZwokR2lOOevVnAXA,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",826.0,2.0,"475 Driggs Avenue, Brooklyn",40.71882700000001,-73.95413099999998,Brooklyn,North Side-South Side,117,1
2008,Llama Inn,ChIJD6vUMlpZwokRSFeGSBW_gvU,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",860.0,3.0,"50 Withers Street, Brooklyn",40.71664129999999,-73.95057209999997,Brooklyn,North Side-South Side,117,1
2009,Baoburg,ChIJRZT7911ZwokRnsLwhRgjn7c,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",254.0,2.0,"614 Manhattan Avenue, Brooklyn",40.7234774,-73.95043629999998,Brooklyn,Greenpoint,75,1
2010,Amarin Cafe,ChIJm1AhVURZwokRJmy62fY3fBQ,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",154.0,1.0,"617 Manhattan Avenue, Brooklyn",40.7234544,-73.95087900000001,Brooklyn,Greenpoint,75,1
2011,Archie’s Delivery,ChIJrbRmexFZwokRR1gw-i9vSQI,4.5,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",66.0,,"457 Graham Avenue, Brooklyn",40.71905909999999,-73.94551820000002,Brooklyn,East Williamsburg,54,1
2012,Mister Dips,ChIJqfWL0UJZwokRifDHjEU3L7Q,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",258.0,1.0,"111 North 12th Street, Brooklyn",40.72231559999999,-73.95668289999998,Brooklyn,North Side-South Side,117,1
2013,Rule Of Thirds,ChIJaQRXYuRZwokRHjAN5MkBizY,4.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",15.0,,"171 Banker Street, Brooklyn",40.7247503,-73.95503000000002,Brooklyn,Greenpoint,75,1
2014,Lou G Siegel,ChIJARuQFL5ZwokR_knve2rpSws,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,"58 Dobbin Street, Brooklyn",40.7240843,-73.95368509999999,Brooklyn,Greenpoint,75,1
2015,Le Crocodile,ChIJ4faAXmBZwokRebmpx9kQxx4,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",38.0,,"80 Wythe Avenue, Brooklyn",40.72196399999999,-73.9580438,Brooklyn,North Side-South Side,117,1
2016,Tacos Cholula,ChIJ4SoESl1ZwokR80R1A2aNviU,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,"80-88 North 11th Street, Brooklyn",40.7216251,-73.95804820000002,Brooklyn,North Side-South Side,117,1
2017,Kinfolk 90,ChIJR-mQS11ZwokRTydMShJhFno,4.1,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",322.0,,"90 Wythe Avenue, Brooklyn",40.72172339999999,-73.9582324,Brooklyn,North Side-South Side,117,1
2018,Mable's Smokehouse & Banquet Hall,ChIJkbv811xZwokRVB51ebB478s,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",869.0,2.0,"44 Berry Street, Brooklyn",40.7211691,-73.9569702,Brooklyn,North Side-South Side,117,1
2019,The Whiskey Brooklyn,ChIJ-zhrL11ZwokRZniOkPNnIug,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",882.0,2.0,"44 Berry Street, Brooklyn",40.7211514,-73.95694900000002,Brooklyn,North Side-South Side,117,1
2020,Kent Ale House,ChIJL7qDqUJZwokRutjiI-Cq0JI,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",423.0,2.0,"51 Kent Avenue, Brooklyn",40.7223506,-73.95923479999998,Brooklyn,North Side-South Side,117,1
2021,Harvey,ChIJ74XcT11ZwokRfKf7hGwAYOM,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",32.0,3.0,"96 Wythe Avenue, Brooklyn",40.72150949999999,-73.958699,Brooklyn,North Side-South Side,117,1
2022,The Williamsburg Hotel,ChIJuSLgZ11ZwokRWNfffMrarg0,4.3,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1075.0,,"96 Wythe Avenue, Brooklyn",40.7215045,-73.9587016,Brooklyn,North Side-South Side,117,1
2023,Seven Seeds,ChIJU5AW-7NZwokRAJAyye_O7hk,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,,"96 Wythe Avenue, Brooklyn",40.7216011,-73.9588991,Brooklyn,North Side-South Side,117,1
2024,ACRE,ChIJi7zDhGVZwokRwoHkVROLwlk,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"64 Meserole Avenue, Brooklyn",40.7262812,-73.9546988,Brooklyn,Greenpoint,75,1
2025,Amami Sushi,ChIJl-2pikRZwokRNxfAFUMHmjc,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",154.0,2.0,"57 Nassau Avenue, Brooklyn",40.723537,-73.952173,Brooklyn,Greenpoint,75,1
2026,Sauvage Wines & Spirits,ChIJA2xoX0RZwokRArji74tmpPA,4.3,"['liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",382.0,3.0,"905 Lorimer Street, Brooklyn",40.7235412,-73.95187840000001,Brooklyn,Greenpoint,75,1
2027,Hungry? Thai,ChIJx6JxF0RZwokRLaTpIosRncs,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",92.0,,"77 Norman Avenue, Brooklyn",40.72536899999999,-73.95236799999998,Brooklyn,Greenpoint,75,1
2028,Five Leaves,ChIJ1dUY9kRZwokR7lu8aF4zj-Y,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1510.0,2.0,"18 Bedford Avenue, Brooklyn",40.7237034,-73.9516302,Brooklyn,Greenpoint,75,1
2029,The Bedford,ChIJC9ZN6VxZwokRQD2Rzzd5DlQ,4.4,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",575.0,2.0,"110 Bedford Avenue, Brooklyn",40.720057,-73.9556054,Brooklyn,North Side-South Side,117,1
2030,Bamonte's,ChIJxRbhJZbmXIgRXq5i2VErjJ4,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",588.0,2.0,"32 Withers Street, Brooklyn",40.716604800000006,-73.95123889999998,Brooklyn,North Side-South Side,117,1
2031,Ohm,ChIJ1_DTI1pZwokRE5FhrfMrX7g,4.6,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",9.0,,"642 Lorimer Street Ste A, Brooklyn",40.7160805,-73.949573,Brooklyn,East Williamsburg,54,1
2032,Jerrys Italian Market inc,ChIJY77Ei1lZwokRAoLO1hYEBNc,4.8,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",81.0,2.0,"620 Lorimer Street, Brooklyn",40.7155983,-73.94947189999998,Brooklyn,East Williamsburg,54,1
2033,Kings County Imperial,ChIJkXTZdllZwokRVFI-NxcdIa4,4.6,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",477.0,2.0,"20 Skillman Avenue, Brooklyn",40.715211,-73.951022,Brooklyn,East Williamsburg,54,1
2034,The Richardson,ChIJN9ElSFBZwokRkdxPGpip6X8,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",207.0,2.0,"451 Graham Avenue, Brooklyn",40.7188722,-73.9453556,Brooklyn,East Williamsburg,54,1
2035,El Diablo Tacos,ChIJTRf8bFlZwokRK_ApZbLRCwo,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",24.0,1.0,"484 Union Avenue, Brooklyn",40.7149669,-73.951481,Brooklyn,East Williamsburg,54,1
2036,Pheasant,ChIJjXR2TFBZwokRywpj0fPECwM,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",129.0,3.0,"445 Graham Avenue, Brooklyn",40.71850509999999,-73.94527889999998,Brooklyn,East Williamsburg,54,1
2037,Stumpys Spot,ChIJiWuNgYtcwokRGGNy6BxZWHk,3.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",178.0,1.0,"777 Saratoga Avenue, Brooklyn",40.66174909999999,-73.91527629999999,Brooklyn,Brownsville,23,1
2038,China City,ChIJNZv_foxcwokRfYWaYgEB6Ak,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",101.0,1.0,"790 Saratoga Avenue, Brooklyn",40.6612611,-73.9156605,Brooklyn,Brownsville,23,1
2039,Dominique Knight,ChIJh1p4FolcwokRK50gicnhqOg,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,"184 Tapscott Street, Brooklyn",40.663487,-73.920192,Brooklyn,Brownsville,23,1
2040,Crown Fried Chicken Menu Rockaway Ave Brooklyn Near 11212,ChIJxVzHvvNcwokRwW2iIDgl6Pw,3.6,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",53.0,,"842 Rockaway Avenue, Brooklyn",40.66274569999999,-73.9208984,Brooklyn,Brownsville,23,1
2041,Blendzville Cafe,ChIJmTFTZohcwokRSfQYd9eY6tA,4.4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",92.0,,"5 Sutter Avenue, Brooklyn",40.6653926,-73.92282970000002,Brooklyn,Brownsville,23,1
